gene	isoform	isoform_idx	go_idx	go_id	go_name	pred_score	gene_mean	excess	feature_type	domain_count	seq_length	n_gene_isoforms	type
ENSG00000152556	ENST00000549941.7	27682	68	GO:0045296	cadherin binding	0.4392	0.593	-0.1538	Type0_NoDomain	0	727	9	novel_GO
ENSG00000152556	ENST00000551339.6	27761	67	GO:0044877	protein-containing complex binding	0.5328	0.5635	-0.0307	Type0_NoDomain	0	828	9	novel_GO
ENSG00000152556	ENST00000551339.6	27761	68	GO:0045296	cadherin binding	0.5839	0.593	-0.0092	Type0_NoDomain	0	828	9	novel_GO
ENSG00000152556	ENST00000551804.5	27783	67	GO:0044877	protein-containing complex binding	0.6147	0.5635	0.0513	Type0_NoDomain	0	749	9	novel_GO
ENSG00000152556	ENST00000551804.5	27783	68	GO:0045296	cadherin binding	0.6045	0.593	0.0115	Type0_NoDomain	0	749	9	novel_GO
ENSG00000105784	ENST00000312373.12	7931	39	GO:0005515	protein binding	0.6761	0.6462	0.0298	Type3_SameDomain	1	329	2	novel_GO
ENSG00000105784	ENST00000394654.4	17739	39	GO:0005515	protein binding	0.6164	0.6462	-0.0298	Type3_SameDomain	1	456	2	novel_GO
ENSG00000011021	ENST00000312413.10	7934	39	GO:0005515	protein binding	0.646	0.6434	0.0026	Type0_NoDomain	0	847	6	novel_GO
ENSG00000011021	ENST00000312413.10	7935	39	GO:0005515	protein binding	0.646	0.6434	0.0026	Type0_NoDomain	0	847	6	novel_GO
ENSG00000011021	ENST00000312413.10	7936	39	GO:0005515	protein binding	0.646	0.6434	0.0026	Type0_NoDomain	0	847	6	novel_GO
ENSG00000011021	ENST00000346436.11	11088	39	GO:0005515	protein binding	0.6408	0.6434	-0.0026	Type0_NoDomain	0	869	6	novel_GO
ENSG00000011021	ENST00000346436.11	11089	39	GO:0005515	protein binding	0.6408	0.6434	-0.0026	Type0_NoDomain	0	869	6	novel_GO
ENSG00000011021	ENST00000346436.11	11090	39	GO:0005515	protein binding	0.6408	0.6434	-0.0026	Type0_NoDomain	0	869	6	novel_GO
ENSG00000151914	ENST00000312431.10	7940	15	GO:0003723	RNA binding	0.4602	0.3331	0.1271	Type2_PartialTrunc	7	4955	13	novel_GO
ENSG00000151914	ENST00000312431.10	7940	18	GO:0003779	actin binding	0.5141	0.4505	0.0636	Type2_PartialTrunc	7	4955	13	novel_GO
ENSG00000151914	ENST00000312431.10	7940	68	GO:0045296	cadherin binding	0.4112	0.3323	0.0788	Type2_PartialTrunc	7	4955	13	novel_GO
ENSG00000151914	ENST00000312431.10	7940	74	GO:0051015	actin filament binding	0.4075	0.4331	-0.0256	Type2_PartialTrunc	7	4955	13	novel_GO
ENSG00000151914	ENST00000340834.10	10518	18	GO:0003779	actin binding	0.5068	0.4505	0.0563	Type2_PartialTrunc	3	2713	13	novel_GO
ENSG00000151914	ENST00000340834.10	10518	74	GO:0051015	actin filament binding	0.4102	0.4331	-0.023	Type2_PartialTrunc	3	2713	13	novel_GO
ENSG00000151914	ENST00000361203.7	12818	15	GO:0003723	RNA binding	0.4561	0.3331	0.123	Type2_PartialTrunc	7	6919	13	novel_GO
ENSG00000151914	ENST00000361203.7	12818	18	GO:0003779	actin binding	0.4854	0.4505	0.0349	Type2_PartialTrunc	7	6919	13	novel_GO
ENSG00000151914	ENST00000361203.7	12818	62	GO:0042802	identical protein binding	0.4072	0.3753	0.032	Type2_PartialTrunc	7	6919	13	novel_GO
ENSG00000151914	ENST00000361203.7	12818	68	GO:0045296	cadherin binding	0.4076	0.3323	0.0753	Type2_PartialTrunc	7	6919	13	novel_GO
ENSG00000151914	ENST00000370788.6	14219	18	GO:0003779	actin binding	0.5646	0.4505	0.1141	Type3_SameDomain	9	5375	13	novel_GO
ENSG00000151914	ENST00000370788.6	14219	62	GO:0042802	identical protein binding	0.485	0.3753	0.1097	Type3_SameDomain	9	5375	13	novel_GO
ENSG00000151914	ENST00000370788.6	14219	68	GO:0045296	cadherin binding	0.4467	0.3323	0.1143	Type3_SameDomain	9	5375	13	novel_GO
ENSG00000151914	ENST00000370788.6	14219	74	GO:0051015	actin filament binding	0.5955	0.4331	0.1624	Type3_SameDomain	9	5375	13	novel_GO
ENSG00000151914	ENST00000421834.7	20229	18	GO:0003779	actin binding	0.5646	0.4505	0.1141	Type3_SameDomain	9	5497	13	novel_GO
ENSG00000151914	ENST00000421834.7	20229	62	GO:0042802	identical protein binding	0.485	0.3753	0.1097	Type3_SameDomain	9	5497	13	novel_GO
ENSG00000151914	ENST00000421834.7	20229	68	GO:0045296	cadherin binding	0.4467	0.3323	0.1143	Type3_SameDomain	9	5497	13	novel_GO
ENSG00000151914	ENST00000421834.7	20229	74	GO:0051015	actin filament binding	0.5955	0.4331	0.1624	Type3_SameDomain	9	5497	13	novel_GO
ENSG00000151914	ENST00000449297.7	22135	18	GO:0003779	actin binding	0.452	0.4505	0.0015	Type3_SameDomain	9	5560	13	novel_GO
ENSG00000151914	ENST00000449297.7	22135	74	GO:0051015	actin filament binding	0.4362	0.4331	0.003	Type3_SameDomain	9	5560	13	novel_GO
ENSG00000151914	ENST00000487754.2	24225	18	GO:0003779	actin binding	0.5837	0.4505	0.1332	Type2_PartialTrunc	1	180	13	novel_GO
ENSG00000151914	ENST00000487754.2	24225	62	GO:0042802	identical protein binding	0.5075	0.3753	0.1322	Type2_PartialTrunc	1	180	13	novel_GO
ENSG00000151914	ENST00000487754.2	24225	74	GO:0051015	actin filament binding	0.6548	0.4331	0.2217	Type2_PartialTrunc	1	180	13	novel_GO
ENSG00000151914	ENST00000520645.6	25813	15	GO:0003723	RNA binding	0.4602	0.3331	0.1271	Type2_PartialTrunc	7	4840	13	novel_GO
ENSG00000151914	ENST00000520645.6	25813	18	GO:0003779	actin binding	0.5141	0.4505	0.0636	Type2_PartialTrunc	7	4840	13	novel_GO
ENSG00000151914	ENST00000520645.6	25813	68	GO:0045296	cadherin binding	0.4112	0.3323	0.0788	Type2_PartialTrunc	7	4840	13	novel_GO
ENSG00000151914	ENST00000520645.6	25813	74	GO:0051015	actin filament binding	0.4075	0.4331	-0.0256	Type2_PartialTrunc	7	4840	13	novel_GO
ENSG00000151914	ENST00000651289.1	32522	74	GO:0051015	actin filament binding	0.4306	0.4331	-0.0026	Type2_PartialTrunc	3	624	13	novel_GO
ENSG00000151914	ENST00000680361.1	34034	18	GO:0003779	actin binding	0.4694	0.4505	0.0189	Type3_SameDomain	9	7818	13	novel_GO
ENSG00000151914	ENST00000680361.1	34034	74	GO:0051015	actin filament binding	0.4563	0.4331	0.0232	Type3_SameDomain	9	7818	13	novel_GO
ENSG00000174738	ENST00000312521.9	7948	62	GO:0042802	identical protein binding	0.4295	0.397	0.0325	Type3_SameDomain	2	579	4	novel_GO
ENSG00000174738	ENST00000383773.8	16908	1	GO:0000976	transcription cis-regulatory region binding	0.4146	0.3606	0.0539	Type2_PartialTrunc	1	408	4	novel_GO
ENSG00000174738	ENST00000383773.8	16908	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.4187	0.3962	0.0225	Type2_PartialTrunc	1	408	4	novel_GO
ENSG00000174738	ENST00000383773.8	16909	1	GO:0000976	transcription cis-regulatory region binding	0.4146	0.3606	0.0539	Type2_PartialTrunc	1	408	4	novel_GO
ENSG00000174738	ENST00000383773.8	16909	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.4187	0.3962	0.0225	Type2_PartialTrunc	1	408	4	novel_GO
ENSG00000130724	ENST00000312547.7	7949	62	GO:0042802	identical protein binding	0.6043	0.6043	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000312547.7	7949	63	GO:0042803	protein homodimerization activity	0.4271	0.4271	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000312547.7	7949	68	GO:0045296	cadherin binding	0.5154	0.5154	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000601220.5	29965	62	GO:0042802	identical protein binding	0.6043	0.6043	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000601220.5	29965	63	GO:0042803	protein homodimerization activity	0.4271	0.4271	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000601220.5	29965	68	GO:0045296	cadherin binding	0.5154	0.5154	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000688139.1	34995	62	GO:0042802	identical protein binding	0.6043	0.6043	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000688139.1	34995	63	GO:0042803	protein homodimerization activity	0.4271	0.4271	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000130724	ENST00000688139.1	34995	68	GO:0045296	cadherin binding	0.5154	0.5154	0.0	Type0_NoDomain	1	222	3	novel_GO
ENSG00000175592	ENST00000312562.7	7952	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4045	0.3378	0.0666	Type3_SameDomain	1	271	3	novel_GO
ENSG00000175592	ENST00000312562.7	7952	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5261	0.4753	0.0508	Type3_SameDomain	1	271	3	novel_GO
ENSG00000175592	ENST00000312562.7	7952	9	GO:0003682	chromatin binding	0.4161	0.3342	0.0819	Type3_SameDomain	1	271	3	novel_GO
ENSG00000175592	ENST00000448083.6	22031	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.4204	0.4753	-0.0549	Type1_DomainLoss	0	169	3	novel_GO
ENSG00000175592	ENST00000531493.5	26495	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.4793	0.4753	0.0041	Type1_DomainLoss	0	235	3	novel_GO
ENSG00000175634	ENST00000312629.10	7956	39	GO:0005515	protein binding	0.7264	0.7336	-0.0072	Type3_SameDomain	2	482	3	novel_GO
ENSG00000175634	ENST00000528964.5	26338	39	GO:0005515	protein binding	0.7372	0.7336	0.0036	Type3_SameDomain	2	282	3	novel_GO
ENSG00000175634	ENST00000528964.5	26339	39	GO:0005515	protein binding	0.7372	0.7336	0.0036	Type3_SameDomain	2	282	3	novel_GO
ENSG00000146802	ENST00000312814.11	7966	39	GO:0005515	protein binding	0.6885	0.7698	-0.0813	Type0_NoDomain	0	697	2	novel_GO
ENSG00000146802	ENST00000447395.5	21975	39	GO:0005515	protein binding	0.8511	0.7698	0.0813	Type0_NoDomain	0	313	2	novel_GO
ENSG00000115548	ENST00000312912.10	7974	47	GO:0008270	zinc ion binding	0.6413	0.6413	0.0	Type3_SameDomain	1	1321	2	novel_GO
ENSG00000115548	ENST00000409556.5	19485	47	GO:0008270	zinc ion binding	0.6413	0.6413	0.0	Type3_SameDomain	1	1321	2	novel_GO
ENSG00000164252	ENST00000312916.12	7975	15	GO:0003723	RNA binding	0.5035	0.5035	0.0	Type0_NoDomain	0	714	2	novel_GO
ENSG00000164252	ENST00000312916.12	7976	15	GO:0003723	RNA binding	0.5035	0.5035	0.0	Type0_NoDomain	0	714	2	novel_GO
ENSG00000066422	ENST00000312938.5	7977	1	GO:0000976	transcription cis-regulatory region binding	0.4452	0.4761	-0.0309	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000312938.5	7977	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.5419	0.4994	0.0424	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000312938.5	7977	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.4371	0.5107	-0.0736	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000312938.5	7977	8	GO:0003677	DNA binding	0.5206	0.5287	-0.0081	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000312938.5	7977	11	GO:0003700	DNA-binding transcription factor activity	0.4819	0.4213	0.0606	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000312938.5	7977	39	GO:0005515	protein binding	0.6066	0.5782	0.0284	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000312938.5	7977	65	GO:0043565	sequence-specific DNA binding	0.5198	0.4932	0.0266	Type3_SameDomain	3	1053	4	novel_GO
ENSG00000066422	ENST00000704109.1	35948	1	GO:0000976	transcription cis-regulatory region binding	0.4811	0.4761	0.005	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704109.1	35948	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4925	0.4994	-0.007	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704109.1	35948	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5729	0.5107	0.0622	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704109.1	35948	8	GO:0003677	DNA binding	0.5426	0.5287	0.0139	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704109.1	35948	39	GO:0005515	protein binding	0.5736	0.5782	-0.0046	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704109.1	35948	65	GO:0043565	sequence-specific DNA binding	0.4986	0.4932	0.0054	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	1	GO:0000976	transcription cis-regulatory region binding	0.4968	0.4761	0.0208	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4709	0.4994	-0.0285	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.46	0.5107	-0.0507	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	8	GO:0003677	DNA binding	0.509	0.5287	-0.0197	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	11	GO:0003700	DNA-binding transcription factor activity	0.407	0.4213	-0.0143	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	39	GO:0005515	protein binding	0.5589	0.5782	-0.0192	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704110.1	35949	65	GO:0043565	sequence-specific DNA binding	0.4557	0.4932	-0.0375	Type2_PartialTrunc	2	769	4	novel_GO
ENSG00000066422	ENST00000704113.1	35950	1	GO:0000976	transcription cis-regulatory region binding	0.4811	0.4761	0.005	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704113.1	35950	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4925	0.4994	-0.007	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704113.1	35950	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5729	0.5107	0.0622	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704113.1	35950	8	GO:0003677	DNA binding	0.5426	0.5287	0.0139	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704113.1	35950	39	GO:0005515	protein binding	0.5736	0.5782	-0.0046	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000066422	ENST00000704113.1	35950	65	GO:0043565	sequence-specific DNA binding	0.4986	0.4932	0.0054	Type2_PartialTrunc	1	269	4	novel_GO
ENSG00000129347	ENST00000312962.12	7979	39	GO:0005515	protein binding	0.5263	0.5246	0.0017	Type0_NoDomain	0	706	2	novel_GO
ENSG00000129347	ENST00000652042.1	32634	39	GO:0005515	protein binding	0.5228	0.5246	-0.0017	Type0_NoDomain	0	703	2	novel_GO
ENSG00000181396	ENST00000313056.10	7988	39	GO:0005515	protein binding	0.5077	0.5194	-0.0117	Type0_NoDomain	0	319	3	novel_GO
ENSG00000181396	ENST00000313056.10	7989	39	GO:0005515	protein binding	0.5077	0.5194	-0.0117	Type0_NoDomain	0	319	3	novel_GO
ENSG00000181396	ENST00000329197.9	9366	39	GO:0005515	protein binding	0.5429	0.5194	0.0235	Type0_NoDomain	0	331	3	novel_GO
ENSG00000081803	ENST00000313070.11	7990	39	GO:0005515	protein binding	0.7337	0.7269	0.0068	Type3_SameDomain	1	1300	3	novel_GO
ENSG00000081803	ENST00000313070.11	7990	68	GO:0045296	cadherin binding	0.4621	0.398	0.0641	Type3_SameDomain	1	1300	3	novel_GO
ENSG00000081803	ENST00000397721.4	18420	39	GO:0005515	protein binding	0.7134	0.7269	-0.0135	Type3_SameDomain	1	898	3	novel_GO
ENSG00000081803	ENST00000449022.7	22118	39	GO:0005515	protein binding	0.7335	0.7269	0.0066	Type3_SameDomain	1	1296	3	novel_GO
ENSG00000081803	ENST00000449022.7	22118	68	GO:0045296	cadherin binding	0.4538	0.398	0.0558	Type3_SameDomain	1	1296	3	novel_GO
ENSG00000143319	ENST00000313146.11	7997	10	GO:0003690	double-stranded DNA binding	0.506	0.506	0.0	Type0_NoDomain	0	353	4	novel_GO
ENSG00000143319	ENST00000313146.11	7998	10	GO:0003690	double-stranded DNA binding	0.506	0.506	0.0	Type0_NoDomain	0	353	4	novel_GO
ENSG00000143319	ENST00000313146.11	7999	10	GO:0003690	double-stranded DNA binding	0.506	0.506	0.0	Type0_NoDomain	0	353	4	novel_GO
ENSG00000143319	ENST00000368219.2	13545	10	GO:0003690	double-stranded DNA binding	0.506	0.506	0.0	Type0_NoDomain	0	353	4	novel_GO
ENSG00000112936	ENST00000696333.1	35459	39	GO:0005515	protein binding	0.5457	0.4156	0.13	Type3_SameDomain	3	881	3	novel_GO
ENSG00000175879	ENST00000313173.6	8002	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.619	0.6163	0.0027	Type3_SameDomain	1	290	2	novel_GO
ENSG00000175879	ENST00000429017.2	20767	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6136	0.6163	-0.0027	Type3_SameDomain	1	174	2	novel_GO
ENSG00000175879	ENST00000429017.2	20767	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.514	0.3714	0.1426	Type3_SameDomain	1	174	2	novel_GO
ENSG00000147457	ENST00000313219.8	8004	62	GO:0042802	identical protein binding	0.4127	0.43	-0.0173	Type0_NoDomain	1	453	2	novel_GO
ENSG00000147457	ENST00000517325.5	25606	62	GO:0042802	identical protein binding	0.4472	0.43	0.0173	Type0_NoDomain	1	414	2	novel_GO
ENSG00000125733	ENST00000313244.14	8007	68	GO:0045296	cadherin binding	0.4711	0.4788	-0.0077	Type3_SameDomain	2	601	2	novel_GO
ENSG00000125733	ENST00000313285.12	8010	68	GO:0045296	cadherin binding	0.4865	0.4788	0.0077	Type3_SameDomain	2	545	2	novel_GO
ENSG00000134717	ENST00000489308.6	24302	15	GO:0003723	RNA binding	0.5248	0.217	0.3078	Type0_NoDomain	0	118	4	novel_GO
ENSG00000134717	ENST00000489308.6	24302	17	GO:0003735	structural constituent of ribosome	0.4027	0.1453	0.2574	Type0_NoDomain	0	118	4	novel_GO
ENSG00000179833	ENST00000313349.3	8015	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5024	0.5024	0.0	Type0_NoDomain	0	314	3	novel_GO
ENSG00000179833	ENST00000313349.3	8016	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5024	0.5024	0.0	Type0_NoDomain	0	314	3	novel_GO
ENSG00000179833	ENST00000313349.3	8017	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5024	0.5024	0.0	Type0_NoDomain	0	314	3	novel_GO
ENSG00000009950	ENST00000313375.8	8021	1	GO:0000976	transcription cis-regulatory region binding	0.4013	0.3066	0.0947	Type3_SameDomain	1	852	6	novel_GO
ENSG00000009950	ENST00000313375.8	8021	39	GO:0005515	protein binding	0.6723	0.6134	0.0589	Type3_SameDomain	1	852	6	novel_GO
ENSG00000009950	ENST00000313375.8	8021	65	GO:0043565	sequence-specific DNA binding	0.4581	0.329	0.1291	Type3_SameDomain	1	852	6	novel_GO
ENSG00000009950	ENST00000313375.8	8021	81	GO:1990837	sequence-specific double-stranded DNA binding	0.492	0.307	0.185	Type3_SameDomain	1	852	6	novel_GO
ENSG00000009950	ENST00000345114.9	11017	13	GO:0003713	transcription coactivator activity	0.46	0.2804	0.1796	Type1_DomainLoss	0	575	6	novel_GO
ENSG00000009950	ENST00000345114.9	11017	39	GO:0005515	protein binding	0.5652	0.6134	-0.0482	Type1_DomainLoss	0	575	6	novel_GO
ENSG00000009950	ENST00000345114.9	11018	13	GO:0003713	transcription coactivator activity	0.46	0.2804	0.1796	Type1_DomainLoss	0	575	6	novel_GO
ENSG00000009950	ENST00000345114.9	11018	39	GO:0005515	protein binding	0.5652	0.6134	-0.0482	Type1_DomainLoss	0	575	6	novel_GO
ENSG00000009950	ENST00000345114.9	11019	13	GO:0003713	transcription coactivator activity	0.46	0.2804	0.1796	Type1_DomainLoss	0	575	6	novel_GO
ENSG00000009950	ENST00000345114.9	11019	39	GO:0005515	protein binding	0.5652	0.6134	-0.0482	Type1_DomainLoss	0	575	6	novel_GO
ENSG00000009950	ENST00000429400.6	20793	1	GO:0000976	transcription cis-regulatory region binding	0.431	0.3066	0.1244	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20793	39	GO:0005515	protein binding	0.6562	0.6134	0.0428	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20793	65	GO:0043565	sequence-specific DNA binding	0.468	0.329	0.1389	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20793	81	GO:1990837	sequence-specific double-stranded DNA binding	0.4771	0.307	0.1701	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20794	1	GO:0000976	transcription cis-regulatory region binding	0.431	0.3066	0.1244	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20794	39	GO:0005515	protein binding	0.6562	0.6134	0.0428	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20794	65	GO:0043565	sequence-specific DNA binding	0.468	0.329	0.1389	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000009950	ENST00000429400.6	20794	81	GO:1990837	sequence-specific double-stranded DNA binding	0.4771	0.307	0.1701	Type1_DomainLoss	0	833	6	novel_GO
ENSG00000148219	ENST00000313400.9	8023	39	GO:0005515	protein binding	0.4884	0.466	0.0225	Type0_NoDomain	0	1339	6	novel_GO
ENSG00000148219	ENST00000313400.9	8024	39	GO:0005515	protein binding	0.4884	0.466	0.0225	Type0_NoDomain	0	1339	6	novel_GO
ENSG00000148219	ENST00000341734.8	10634	39	GO:0005515	protein binding	0.4468	0.466	-0.0192	Type0_NoDomain	0	395	6	novel_GO
ENSG00000148219	ENST00000341734.8	10635	39	GO:0005515	protein binding	0.4468	0.466	-0.0192	Type0_NoDomain	0	395	6	novel_GO
ENSG00000148219	ENST00000361209.6	12822	39	GO:0005515	protein binding	0.4627	0.466	-0.0033	Type0_NoDomain	0	1288	6	novel_GO
ENSG00000148219	ENST00000361209.6	12823	39	GO:0005515	protein binding	0.4627	0.466	-0.0033	Type0_NoDomain	0	1288	6	novel_GO
ENSG00000059769	ENST00000313525.4	8036	39	GO:0005515	protein binding	0.4842	0.4868	-0.0026	Type3_SameDomain	1	360	3	novel_GO
ENSG00000059769	ENST00000447096.1	21949	39	GO:0005515	protein binding	0.4881	0.4868	0.0013	Type1_DomainLoss	0	238	3	novel_GO
ENSG00000059769	ENST00000447096.1	21950	39	GO:0005515	protein binding	0.4881	0.4868	0.0013	Type1_DomainLoss	0	238	3	novel_GO
ENSG00000053747	ENST00000313654.14	8051	39	GO:0005515	protein binding	0.4337	0.4156	0.0181	Type3_SameDomain	4	3333	2	novel_GO
ENSG00000164330	ENST00000313708.11	8056	1	GO:0000976	transcription cis-regulatory region binding	0.4101	0.4218	-0.0117	Type3_SameDomain	1	591	2	novel_GO
ENSG00000164330	ENST00000313708.11	8056	65	GO:0043565	sequence-specific DNA binding	0.4063	0.4226	-0.0163	Type3_SameDomain	1	591	2	novel_GO
ENSG00000164330	ENST00000313708.11	8056	76	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.4233	0.4468	-0.0235	Type3_SameDomain	1	591	2	novel_GO
ENSG00000164330	ENST00000313708.11	8056	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5724	0.5765	-0.0041	Type3_SameDomain	1	591	2	novel_GO
ENSG00000164330	ENST00000380654.8	16504	1	GO:0000976	transcription cis-regulatory region binding	0.4335	0.4218	0.0117	Type3_SameDomain	1	560	2	novel_GO
ENSG00000164330	ENST00000380654.8	16504	65	GO:0043565	sequence-specific DNA binding	0.4389	0.4226	0.0163	Type3_SameDomain	1	560	2	novel_GO
ENSG00000164330	ENST00000380654.8	16504	76	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.4703	0.4468	0.0235	Type3_SameDomain	1	560	2	novel_GO
ENSG00000164330	ENST00000380654.8	16504	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5806	0.5765	0.0041	Type3_SameDomain	1	560	2	novel_GO
ENSG00000153786	ENST00000313732.9	8058	63	GO:0042803	protein homodimerization activity	0.6177	0.6071	0.0106	Type1_DomainLoss	0	308	3	novel_GO
ENSG00000153786	ENST00000313732.9	8059	63	GO:0042803	protein homodimerization activity	0.6177	0.6071	0.0106	Type1_DomainLoss	0	308	3	novel_GO
ENSG00000153786	ENST00000564466.5	28472	63	GO:0042803	protein homodimerization activity	0.5859	0.6071	-0.0212	Type3_SameDomain	1	345	3	novel_GO
ENSG00000010361	ENST00000313777.9	8061	30	GO:0005085	guanyl-nucleotide exchange factor activity	0.6839	0.6245	0.0594	Type0_NoDomain	0	418	4	novel_GO
ENSG00000010361	ENST00000313777.9	8061	71	GO:0046983	protein dimerization activity	0.4811	0.3467	0.1344	Type0_NoDomain	0	418	4	novel_GO
ENSG00000010361	ENST00000377092.8	15794	30	GO:0005085	guanyl-nucleotide exchange factor activity	0.5819	0.6245	-0.0426	Type0_NoDomain	0	318	4	novel_GO
ENSG00000010361	ENST00000528094.5	26284	30	GO:0005085	guanyl-nucleotide exchange factor activity	0.4956	0.6245	-0.1288	Type0_NoDomain	0	382	4	novel_GO
ENSG00000010361	ENST00000533418.5	26616	30	GO:0005085	guanyl-nucleotide exchange factor activity	0.7365	0.6245	0.1121	Type0_NoDomain	0	368	4	novel_GO
ENSG00000159200	ENST00000381135.7	16596	15	GO:0003723	RNA binding	0.455	0.3067	0.1484	Type0_NoDomain	0	294	5	novel_GO
ENSG00000179523	ENST00000313807.6	8063	39	GO:0005515	protein binding	0.4202	0.5036	-0.0834	Type0_NoDomain	0	131	3	novel_GO
ENSG00000179523	ENST00000560049.4	28285	8	GO:0003677	DNA binding	0.4279	0.2431	0.1848	Type0_NoDomain	0	110	3	novel_GO
ENSG00000179523	ENST00000560049.4	28285	15	GO:0003723	RNA binding	0.5889	0.3064	0.2825	Type0_NoDomain	0	110	3	novel_GO
ENSG00000179523	ENST00000560049.4	28285	39	GO:0005515	protein binding	0.6793	0.5036	0.1757	Type0_NoDomain	0	110	3	novel_GO
ENSG00000179523	ENST00000560049.4	28285	47	GO:0008270	zinc ion binding	0.5542	0.2524	0.3018	Type0_NoDomain	0	110	3	novel_GO
ENSG00000179523	ENST00000657789.3	32805	39	GO:0005515	protein binding	0.4112	0.5036	-0.0923	Type0_NoDomain	0	120	3	novel_GO
ENSG00000117262	ENST00000313835.14	8065	39	GO:0005515	protein binding	0.5451	0.5842	-0.0391	Type0_NoDomain	0	455	3	novel_GO
