gene	iso_a	iso_b	idx_a	idx_b	domain_count	gap	ft_a	ft_b	len_a	len_b	top_go_idx	top_go_gap
ENSG00000137309	ENST00000311487.9	ENST00000401473.7	7864	18831	0	0.11486	Type0_NoDomain	Type0_NoDomain	107	211	8	0.84102
ENSG00000137309	ENST00000347617.10	ENST00000447654.5	11144	22000	0	0.11164	Type0_NoDomain	Type0_NoDomain	173	107	8	0.83231
ENSG00000137309	ENST00000401473.7	ENST00000447654.5	18831	22000	0	0.11486	Type0_NoDomain	Type0_NoDomain	211	107	8	0.84102
ENSG00000115875	ENST00000313117.11	ENST00000409276.5	7992	19413	1	0.06351	Type3_SameDomain	Type3_SameDomain	273	269	7	0.92739
ENSG00000115875	ENST00000313117.11	ENST00000409276.5	7993	19413	1	0.06351	Type3_SameDomain	Type3_SameDomain	273	269	7	0.92739
ENSG00000115875	ENST00000409276.5	ENST00000446327.6	19413	21898	1	0.06351	Type3_SameDomain	Type3_SameDomain	269	305	7	0.92739
ENSG00000115875	ENST00000409276.5	ENST00000446327.6	19413	21899	1	0.06351	Type3_SameDomain	Type3_SameDomain	269	305	7	0.92739
ENSG00000009950	ENST00000345114.9	ENST00000429400.6	11017	20793	0	0.0571	Type1_DomainLoss	Type1_DomainLoss	575	833	4	0.66015
ENSG00000009950	ENST00000345114.9	ENST00000429400.6	11017	20794	0	0.0571	Type1_DomainLoss	Type1_DomainLoss	575	833	4	0.66015
ENSG00000009950	ENST00000345114.9	ENST00000429400.6	11018	20793	0	0.0571	Type1_DomainLoss	Type1_DomainLoss	575	833	4	0.66015
ENSG00000009950	ENST00000345114.9	ENST00000429400.6	11018	20794	0	0.0571	Type1_DomainLoss	Type1_DomainLoss	575	833	4	0.66015
ENSG00000009950	ENST00000345114.9	ENST00000429400.6	11019	20793	0	0.0571	Type1_DomainLoss	Type1_DomainLoss	575	833	4	0.66015
ENSG00000009950	ENST00000345114.9	ENST00000429400.6	11019	20794	0	0.0571	Type1_DomainLoss	Type1_DomainLoss	575	833	4	0.66015
ENSG00000159200	ENST00000313806.9	ENST00000482533.5	8062	23980	0	0.05247	Type0_NoDomain	Type0_NoDomain	252	117	7	0.4481
ENSG00000159200	ENST00000313806.9	ENST00000482533.5	8062	23981	0	0.05247	Type0_NoDomain	Type0_NoDomain	252	117	7	0.4481
ENSG00000159200	ENST00000381132.6	ENST00000482533.5	16595	23980	0	0.05762	Type0_NoDomain	Type0_NoDomain	197	117	7	0.42663
ENSG00000159200	ENST00000381132.6	ENST00000482533.5	16595	23981	0	0.05762	Type0_NoDomain	Type0_NoDomain	197	117	7	0.42663
ENSG00000159200	ENST00000381135.7	ENST00000482533.5	16596	23980	0	0.0543	Type0_NoDomain	Type0_NoDomain	294	117	7	0.47303
ENSG00000159200	ENST00000381135.7	ENST00000482533.5	16596	23981	0	0.0543	Type0_NoDomain	Type0_NoDomain	294	117	7	0.47303
ENSG00000166133	ENST00000315616.12	ENST00000616318.1	8214	30711	0	0.05092	Type0_NoDomain	Type0_NoDomain	558	172	15	0.34659
ENSG00000143740	ENST00000480897.5	ENST00000681149.1	23893	34177	0	0.05797	Type1_DomainLoss	Type1_DomainLoss	232	419	69	0.32337
ENSG00000143740	ENST00000480897.5	ENST00000681149.1	23893	34178	0	0.05797	Type1_DomainLoss	Type1_DomainLoss	232	419	69	0.32337
ENSG00000143740	ENST00000480897.5	ENST00000681929.1	23893	34269	0	0.05909	Type1_DomainLoss	Type1_DomainLoss	232	275	69	0.32727
ENSG00000143740	ENST00000480897.5	ENST00000681149.1	23894	34177	0	0.05797	Type1_DomainLoss	Type1_DomainLoss	232	419	69	0.32337
ENSG00000143740	ENST00000480897.5	ENST00000681149.1	23894	34178	0	0.05797	Type1_DomainLoss	Type1_DomainLoss	232	419	69	0.32337
ENSG00000143740	ENST00000480897.5	ENST00000681929.1	23894	34269	0	0.05909	Type1_DomainLoss	Type1_DomainLoss	232	275	69	0.32727
ENSG00000120885	ENST00000316403.15	ENST00000405140.7	8274	19095	0	0.09955	Type0_NoDomain	Type0_NoDomain	474	449	39	0.50207
ENSG00000120885	ENST00000316403.15	ENST00000405140.7	8274	19096	0	0.09955	Type0_NoDomain	Type0_NoDomain	474	449	39	0.50207
ENSG00000120885	ENST00000316403.15	ENST00000523500.5	8274	25996	0	0.09955	Type0_NoDomain	Type0_NoDomain	474	449	39	0.50207
ENSG00000120885	ENST00000316403.15	ENST00000405140.7	8275	19095	0	0.09955	Type0_NoDomain	Type0_NoDomain	474	449	39	0.50207
ENSG00000120885	ENST00000316403.15	ENST00000405140.7	8275	19096	0	0.09955	Type0_NoDomain	Type0_NoDomain	474	449	39	0.50207
ENSG00000120885	ENST00000316403.15	ENST00000523500.5	8275	25996	0	0.09955	Type0_NoDomain	Type0_NoDomain	474	449	39	0.50207
ENSG00000168234	ENST00000317571.8	ENST00000584250.2	8382	29200	0	0.05422	Type0_NoDomain	Type0_NoDomain	583	226	41	0.18411
ENSG00000168234	ENST00000540918.3	ENST00000584250.2	27130	29200	0	0.05366	Type0_NoDomain	Type0_NoDomain	276	226	53	0.18006
ENSG00000168234	ENST00000540918.3	ENST00000584250.2	27131	29200	0	0.05366	Type0_NoDomain	Type0_NoDomain	276	226	53	0.18006
ENSG00000105976	ENST00000397752.8	ENST00000456159.1	18425	22587	0	0.05083	Type1_DomainLoss	Type1_DomainLoss	1390	190	22	0.6865
ENSG00000105976	ENST00000397752.8	ENST00000456159.1	18426	22587	0	0.05083	Type1_DomainLoss	Type1_DomainLoss	1390	190	22	0.6865
ENSG00000154556	ENST00000421420.6	ENST00000650145.1	20196	32432	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	394	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000650145.1	20196	32433	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	394	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000698537.1	20196	35627	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	295	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000698537.1	20196	35628	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	295	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000650145.1	20197	32432	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	394	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000650145.1	20197	32433	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	394	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000698537.1	20197	35627	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	295	39	0.44723
ENSG00000154556	ENST00000421420.6	ENST00000698537.1	20197	35628	2	0.0527	Type3_SameDomain	Type3_SameDomain	1572	295	39	0.44723
ENSG00000131943	ENST00000323670.14	ENST00000392275.1	8925	17183	0	0.09281	Type0_NoDomain	Type0_NoDomain	190	111	4	0.521
ENSG00000131943	ENST00000342680.5	ENST00000392275.1	10737	17183	0	0.09085	Type0_NoDomain	Type0_NoDomain	121	111	4	0.51879
ENSG00000131943	ENST00000392275.1	ENST00000623113.3	17183	31172	0	0.09947	Type0_NoDomain	Type0_NoDomain	111	152	4	0.52161
ENSG00000133226	ENST00000323848.14	ENST00000462710.5	8934	22943	0	0.06318	Type0_NoDomain	Type0_NoDomain	904	124	15	0.74943
ENSG00000133226	ENST00000462710.5	ENST00000705663.1	22943	36030	0	0.0632	Type0_NoDomain	Type0_NoDomain	124	917	15	0.7528
ENSG00000133226	ENST00000462710.5	ENST00000705681.1	22943	36031	0	0.06328	Type0_NoDomain	Type0_NoDomain	124	903	15	0.75021
ENSG00000133226	ENST00000462710.5	ENST00000705682.1	22943	36032	0	0.06299	Type0_NoDomain	Type0_NoDomain	124	915	15	0.74793
ENSG00000071054	ENST00000324219.9	ENST00000413150.6	8963	19719	0	0.08567	Type1_DomainLoss	Type1_DomainLoss	1384	1172	22	0.93552
ENSG00000071054	ENST00000324219.9	ENST00000413150.6	8963	19720	0	0.08567	Type1_DomainLoss	Type1_DomainLoss	1384	1172	22	0.93552
ENSG00000071054	ENST00000324219.9	ENST00000413150.6	8964	19719	0	0.08567	Type1_DomainLoss	Type1_DomainLoss	1384	1172	22	0.93552
ENSG00000071054	ENST00000324219.9	ENST00000413150.6	8964	19720	0	0.08567	Type1_DomainLoss	Type1_DomainLoss	1384	1172	22	0.93552
ENSG00000071054	ENST00000324219.9	ENST00000413150.6	8965	19719	0	0.08567	Type1_DomainLoss	Type1_DomainLoss	1384	1172	22	0.93552
ENSG00000071054	ENST00000324219.9	ENST00000413150.6	8965	19720	0	0.08567	Type1_DomainLoss	Type1_DomainLoss	1384	1172	22	0.93552
ENSG00000071054	ENST00000350878.9	ENST00000413150.6	11341	19719	0	0.07799	Type1_DomainLoss	Type1_DomainLoss	1273	1172	22	0.92793
ENSG00000071054	ENST00000350878.9	ENST00000413150.6	11341	19720	0	0.07799	Type1_DomainLoss	Type1_DomainLoss	1273	1172	22	0.92793
ENSG00000071054	ENST00000350878.9	ENST00000413150.6	11342	19719	0	0.07799	Type1_DomainLoss	Type1_DomainLoss	1273	1172	22	0.92793
ENSG00000071054	ENST00000350878.9	ENST00000413150.6	11342	19720	0	0.07799	Type1_DomainLoss	Type1_DomainLoss	1273	1172	22	0.92793
ENSG00000179583	ENST00000324288.14	ENST00000573379.1	8974	28865	0	0.09221	Type0_NoDomain	Type0_NoDomain	1130	174	41	0.59247
ENSG00000179583	ENST00000324288.14	ENST00000573379.1	8975	28865	0	0.09221	Type0_NoDomain	Type0_NoDomain	1130	174	41	0.59247
ENSG00000179583	ENST00000324288.14	ENST00000573379.1	8976	28865	0	0.09221	Type0_NoDomain	Type0_NoDomain	1130	174	41	0.59247
ENSG00000179583	ENST00000324288.14	ENST00000573379.1	8977	28865	0	0.09221	Type0_NoDomain	Type0_NoDomain	1130	174	41	0.59247
ENSG00000136758	ENST00000326799.7	ENST00000477432.1	9180	23715	0	0.05502	Type1_DomainLoss	Type1_DomainLoss	822	136	39	0.32106
ENSG00000136758	ENST00000326799.7	ENST00000477432.1	9181	23715	0	0.05502	Type1_DomainLoss	Type1_DomainLoss	822	136	39	0.32106
ENSG00000136758	ENST00000326799.7	ENST00000477432.1	9182	23715	0	0.05502	Type1_DomainLoss	Type1_DomainLoss	822	136	39	0.32106
ENSG00000136758	ENST00000376016.8	ENST00000491542.7	15601	24415	2	0.07013	Type3_SameDomain	Type3_SameDomain	774	652	51	0.7389
ENSG00000136758	ENST00000376016.8	ENST00000491542.7	15602	24415	2	0.07013	Type3_SameDomain	Type3_SameDomain	774	652	51	0.7389
ENSG00000136758	ENST00000376016.8	ENST00000491542.7	15603	24415	2	0.07013	Type3_SameDomain	Type3_SameDomain	774	652	51	0.7389
ENSG00000136758	ENST00000427324.6	ENST00000477432.1	20661	23715	0	0.05502	Type1_DomainLoss	Type1_DomainLoss	753	136	39	0.32106
ENSG00000136758	ENST00000427324.6	ENST00000477432.1	20662	23715	0	0.05502	Type1_DomainLoss	Type1_DomainLoss	753	136	39	0.32106
ENSG00000136758	ENST00000427324.6	ENST00000477432.1	20663	23715	0	0.05502	Type1_DomainLoss	Type1_DomainLoss	753	136	39	0.32106
ENSG00000185591	ENST00000327443.9	ENST00000426431.2	9233	20583	1	0.14052	Type3_SameDomain	Type3_SameDomain	785	798	4	0.84361
ENSG00000185591	ENST00000327443.9	ENST00000426431.2	9233	20584	1	0.14052	Type3_SameDomain	Type3_SameDomain	785	798	4	0.84361
ENSG00000185591	ENST00000327443.9	ENST00000426431.2	9234	20583	1	0.14052	Type3_SameDomain	Type3_SameDomain	785	798	4	0.84361
ENSG00000185591	ENST00000327443.9	ENST00000426431.2	9234	20584	1	0.14052	Type3_SameDomain	Type3_SameDomain	785	798	4	0.84361
ENSG00000101361	ENST00000329276.10	ENST00000492135.5	9373	24457	0	0.07661	Type0_NoDomain	Type0_NoDomain	594	174	8	0.48999
ENSG00000170004	ENST00000330494.12	ENST00000700753.1	9464	35833	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	2000	2117	51	0.80687
ENSG00000170004	ENST00000330494.12	ENST00000700753.1	9464	35834	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	2000	2117	51	0.80687
ENSG00000170004	ENST00000330494.12	ENST00000700753.1	9465	35833	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	2000	2117	51	0.80687
ENSG00000170004	ENST00000330494.12	ENST00000700753.1	9465	35834	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	2000	2117	51	0.80687
ENSG00000170004	ENST00000358181.8	ENST00000700753.1	12266	35833	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	1966	2117	51	0.80687
ENSG00000170004	ENST00000358181.8	ENST00000700753.1	12266	35834	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	1966	2117	51	0.80687
ENSG00000170004	ENST00000358181.8	ENST00000700753.1	12267	35833	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	1966	2117	51	0.80687
ENSG00000170004	ENST00000358181.8	ENST00000700753.1	12267	35834	0	0.08739	Type1_DomainLoss	Type1_DomainLoss	1966	2117	51	0.80687
ENSG00000177752	ENST00000332990.6	ENST00000415895.9	9671	19866	0	0.06044	Type0_NoDomain	Type0_NoDomain	184	280	4	0.23137
ENSG00000239672	ENST00000336097.7	ENST00000393196.8	9961	17397	1	0.05707	Type0_NoDomain	Type0_NoDomain	177	188	78	0.34409
ENSG00000221926	ENST00000580110.5	ENST00000649191.2	29075	32339	0	0.06714	Type1_DomainLoss	Type1_DomainLoss	111	564	47	0.75538
ENSG00000221926	ENST00000580110.5	ENST00000649191.2	29075	32340	0	0.06714	Type1_DomainLoss	Type1_DomainLoss	111	564	47	0.75538
ENSG00000084090	ENST00000337288.10	ENST00000479456.1	10100	23822	0	0.06509	Type0_NoDomain	Type0_NoDomain	370	125	48	0.65704
ENSG00000197536	ENST00000337752.6	ENST00000378953.8	10158	16157	0	0.06274	Type0_NoDomain	Type0_NoDomain	107	275	41	0.21292
ENSG00000197536	ENST00000337752.6	ENST00000378953.8	10159	16157	0	0.06274	Type0_NoDomain	Type0_NoDomain	107	275	41	0.21292
ENSG00000197536	ENST00000337752.6	ENST00000378953.8	10160	16157	0	0.06274	Type0_NoDomain	Type0_NoDomain	107	275	41	0.21292
ENSG00000125812	ENST00000338121.10	ENST00000377051.2	10209	15784	0	0.06397	Type0_NoDomain	Type0_NoDomain	736	711	3	0.53194
ENSG00000125812	ENST00000338121.10	ENST00000377051.2	10209	15785	0	0.06397	Type0_NoDomain	Type0_NoDomain	736	711	3	0.53194
ENSG00000125812	ENST00000338121.10	ENST00000377051.2	10210	15784	0	0.06397	Type0_NoDomain	Type0_NoDomain	736	711	3	0.53194
ENSG00000125812	ENST00000338121.10	ENST00000377051.2	10210	15785	0	0.06397	Type0_NoDomain	Type0_NoDomain	736	711	3	0.53194
ENSG00000007866	ENST00000338863.13	ENST00000639578.3	10307	31684	0	0.05045	Type0_NoDomain	Type0_NoDomain	512	507	4	0.70351
ENSG00000007866	ENST00000338863.13	ENST00000639578.3	10308	31684	0	0.05045	Type0_NoDomain	Type0_NoDomain	512	507	4	0.70351
ENSG00000163349	ENST00000340480.8	ENST00000369558.5	10476	13886	0	0.08256	Type1_DomainLoss	Type1_DomainLoss	836	1287	22	0.85786
ENSG00000163349	ENST00000340480.8	ENST00000369558.5	10476	13887	0	0.08256	Type1_DomainLoss	Type1_DomainLoss	836	1287	22	0.85786
ENSG00000163349	ENST00000340480.8	ENST00000369558.5	10477	13886	0	0.08256	Type1_DomainLoss	Type1_DomainLoss	836	1287	22	0.85786
ENSG00000163349	ENST00000340480.8	ENST00000369558.5	10477	13887	0	0.08256	Type1_DomainLoss	Type1_DomainLoss	836	1287	22	0.85786
ENSG00000173230	ENST00000340645.10	ENST00000393667.8	10499	17500	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3306	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000393667.8	10499	17501	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3306	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000614479.5	10499	30590	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3301	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000614479.5	10499	30591	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3301	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000393667.8	10500	17500	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3306	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000393667.8	10500	17501	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3306	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000614479.5	10500	30590	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3301	15	0.39803
ENSG00000173230	ENST00000340645.10	ENST00000614479.5	10500	30591	0	0.05966	Type0_NoDomain	Type0_NoDomain	3259	3301	15	0.39803
ENSG00000173230	ENST00000393667.8	ENST00000482512.6	17500	23978	0	0.0681	Type0_NoDomain	Type0_NoDomain	3306	3225	15	0.41489
ENSG00000173230	ENST00000393667.8	ENST00000482512.6	17500	23979	0	0.0681	Type0_NoDomain	Type0_NoDomain	3306	3225	15	0.41489
ENSG00000173230	ENST00000393667.8	ENST00000494517.6	17500	24580	0	0.07888	Type0_NoDomain	Type0_NoDomain	3306	3260	15	0.34325
ENSG00000173230	ENST00000393667.8	ENST00000694957.1	17500	35351	0	0.07121	Type0_NoDomain	Type0_NoDomain	3306	3184	15	0.42017
ENSG00000173230	ENST00000393667.8	ENST00000694957.1	17500	35352	0	0.07121	Type0_NoDomain	Type0_NoDomain	3306	3184	15	0.42017
ENSG00000173230	ENST00000393667.8	ENST00000482512.6	17501	23978	0	0.0681	Type0_NoDomain	Type0_NoDomain	3306	3225	15	0.41489
ENSG00000173230	ENST00000393667.8	ENST00000482512.6	17501	23979	0	0.0681	Type0_NoDomain	Type0_NoDomain	3306	3225	15	0.41489
ENSG00000173230	ENST00000393667.8	ENST00000494517.6	17501	24580	0	0.07888	Type0_NoDomain	Type0_NoDomain	3306	3260	15	0.34325
ENSG00000173230	ENST00000393667.8	ENST00000694957.1	17501	35351	0	0.07121	Type0_NoDomain	Type0_NoDomain	3306	3184	15	0.42017
ENSG00000173230	ENST00000393667.8	ENST00000694957.1	17501	35352	0	0.07121	Type0_NoDomain	Type0_NoDomain	3306	3184	15	0.42017
ENSG00000173230	ENST00000482512.6	ENST00000614479.5	23978	30590	0	0.0681	Type0_NoDomain	Type0_NoDomain	3225	3301	15	0.41489
ENSG00000173230	ENST00000482512.6	ENST00000614479.5	23978	30591	0	0.0681	Type0_NoDomain	Type0_NoDomain	3225	3301	15	0.41489
ENSG00000173230	ENST00000482512.6	ENST00000614479.5	23979	30590	0	0.0681	Type0_NoDomain	Type0_NoDomain	3225	3301	15	0.41489
ENSG00000173230	ENST00000482512.6	ENST00000614479.5	23979	30591	0	0.0681	Type0_NoDomain	Type0_NoDomain	3225	3301	15	0.41489
ENSG00000173230	ENST00000494517.6	ENST00000614479.5	24580	30590	0	0.07888	Type0_NoDomain	Type0_NoDomain	3260	3301	15	0.34325
ENSG00000173230	ENST00000494517.6	ENST00000614479.5	24580	30591	0	0.07888	Type0_NoDomain	Type0_NoDomain	3260	3301	15	0.34325
ENSG00000173230	ENST00000494517.6	ENST00000694974.1	24580	35353	0	0.05715	Type0_NoDomain	Type0_NoDomain	3260	2657	15	0.35244
ENSG00000173230	ENST00000494517.6	ENST00000694974.1	24580	35354	0	0.05715	Type0_NoDomain	Type0_NoDomain	3260	2657	15	0.35244
ENSG00000173230	ENST00000494517.6	ENST00000694974.1	24580	35355	0	0.05715	Type0_NoDomain	Type0_NoDomain	3260	2657	15	0.35244
ENSG00000173230	ENST00000494517.6	ENST00000695015.1	24580	35362	0	0.05831	Type0_NoDomain	Type0_NoDomain	3260	2657	15	0.35851
ENSG00000173230	ENST00000494517.6	ENST00000695015.1	24580	35363	0	0.05831	Type0_NoDomain	Type0_NoDomain	3260	2657	15	0.35851
ENSG00000173230	ENST00000494517.6	ENST00000695015.1	24580	35364	0	0.05831	Type0_NoDomain	Type0_NoDomain	3260	2657	15	0.35851
ENSG00000173230	ENST00000614479.5	ENST00000694957.1	30590	35351	0	0.07121	Type0_NoDomain	Type0_NoDomain	3301	3184	15	0.42017
ENSG00000173230	ENST00000614479.5	ENST00000694957.1	30590	35352	0	0.07121	Type0_NoDomain	Type0_NoDomain	3301	3184	15	0.42017
ENSG00000173230	ENST00000614479.5	ENST00000694957.1	30591	35351	0	0.07121	Type0_NoDomain	Type0_NoDomain	3301	3184	15	0.42017
ENSG00000173230	ENST00000614479.5	ENST00000694957.1	30591	35352	0	0.07121	Type0_NoDomain	Type0_NoDomain	3301	3184	15	0.42017
ENSG00000173230	ENST00000694957.1	ENST00000695015.1	35351	35362	0	0.05065	Type0_NoDomain	Type0_NoDomain	3184	2657	15	0.43543
ENSG00000173230	ENST00000694957.1	ENST00000695015.1	35351	35363	0	0.05065	Type0_NoDomain	Type0_NoDomain	3184	2657	15	0.43543
ENSG00000173230	ENST00000694957.1	ENST00000695015.1	35351	35364	0	0.05065	Type0_NoDomain	Type0_NoDomain	3184	2657	15	0.43543
ENSG00000173230	ENST00000694957.1	ENST00000695015.1	35352	35362	0	0.05065	Type0_NoDomain	Type0_NoDomain	3184	2657	15	0.43543
ENSG00000173230	ENST00000694957.1	ENST00000695015.1	35352	35363	0	0.05065	Type0_NoDomain	Type0_NoDomain	3184	2657	15	0.43543
ENSG00000173230	ENST00000694957.1	ENST00000695015.1	35352	35364	0	0.05065	Type0_NoDomain	Type0_NoDomain	3184	2657	15	0.43543
ENSG00000185630	ENST00000540236.4	ENST00000699848.1	27083	35741	1	0.10716	Type3_SameDomain	Type3_SameDomain	383	258	4	0.86253
ENSG00000185630	ENST00000540236.4	ENST00000699848.1	27083	35742	1	0.10716	Type3_SameDomain	Type3_SameDomain	383	258	4	0.86253
ENSG00000185630	ENST00000699847.1	ENST00000699848.1	35739	35741	1	0.10796	Type3_SameDomain	Type3_SameDomain	325	258	4	0.86865
ENSG00000185630	ENST00000699847.1	ENST00000699848.1	35739	35742	1	0.10796	Type3_SameDomain	Type3_SameDomain	325	258	4	0.86865
ENSG00000185630	ENST00000699847.1	ENST00000699848.1	35740	35741	1	0.10796	Type3_SameDomain	Type3_SameDomain	325	258	4	0.86865
ENSG00000185630	ENST00000699847.1	ENST00000699848.1	35740	35742	1	0.10796	Type3_SameDomain	Type3_SameDomain	325	258	4	0.86865
ENSG00000172977	ENST00000530446.5	ENST00000534650.5	26428	26696	0	0.05175	Type0_NoDomain	Type0_NoDomain	494	302	9	0.35042
ENSG00000008083	ENST00000341776.7	ENST00000397311.4	10641	18344	3	0.05317	Type3_SameDomain	Type3_SameDomain	1246	1267	8	0.49724
ENSG00000008083	ENST00000341776.7	ENST00000397311.4	10641	18345	3	0.05317	Type3_SameDomain	Type3_SameDomain	1246	1267	8	0.49724
ENSG00000008083	ENST00000341776.7	ENST00000397311.4	10642	18344	3	0.05317	Type3_SameDomain	Type3_SameDomain	1246	1267	8	0.49724
ENSG00000008083	ENST00000341776.7	ENST00000397311.4	10642	18345	3	0.05317	Type3_SameDomain	Type3_SameDomain	1246	1267	8	0.49724
ENSG00000117543	ENST00000342173.11	ENST00000464270.5	10676	23012	0	0.06155	Type0_NoDomain	Type0_NoDomain	284	164	20	0.24153
ENSG00000117543	ENST00000370109.8	ENST00000464270.5	14046	23012	0	0.06172	Type0_NoDomain	Type0_NoDomain	285	164	20	0.24156
ENSG00000155657	ENST00000360870.10	ENST00000470257.1	12743	23331	1	0.08627	Type2_PartialTrunc	Type2_PartialTrunc	5604	305	38	0.60424
ENSG00000155657	ENST00000470257.1	ENST00000634225.2	23331	31423	1	0.08905	Type2_PartialTrunc	Type2_PartialTrunc	305	3442	38	0.61408
ENSG00000112679	ENST00000344450.9	ENST00000603795.5	10934	30072	0	0.06913	Type1_DomainLoss	Type1_DomainLoss	184	102	4	0.32703
ENSG00000112679	ENST00000344450.9	ENST00000603795.5	10935	30072	0	0.06913	Type1_DomainLoss	Type1_DomainLoss	184	102	4	0.32703
ENSG00000151292	ENST00000360683.6	ENST00000696905.1	12704	35509	0	0.0863	Type1_DomainLoss	Type1_DomainLoss	465	456	22	0.93502
ENSG00000151292	ENST00000360683.6	ENST00000696905.1	12704	35510	0	0.0863	Type1_DomainLoss	Type1_DomainLoss	465	456	22	0.93502
ENSG00000151292	ENST00000360683.6	ENST00000696905.1	12705	35509	0	0.0863	Type1_DomainLoss	Type1_DomainLoss	465	456	22	0.93502
ENSG00000151292	ENST00000360683.6	ENST00000696905.1	12705	35510	0	0.0863	Type1_DomainLoss	Type1_DomainLoss	465	456	22	0.93502
ENSG00000102710	ENST00000350612.11	ENST00000464572.5	11327	23028	0	0.05907	Type0_NoDomain	Type0_NoDomain	779	136	39	0.34695
ENSG00000102710	ENST00000356185.7	ENST00000464572.5	11863	23028	0	0.06639	Type0_NoDomain	Type0_NoDomain	733	136	39	0.3532
ENSG00000102710	ENST00000360252.8	ENST00000464572.5	12627	23028	0	0.06639	Type0_NoDomain	Type0_NoDomain	733	136	39	0.3532
ENSG00000102710	ENST00000464572.5	ENST00000490716.5	23028	24368	0	0.05186	Type0_NoDomain	Type0_NoDomain	136	522	39	0.3263
ENSG00000102710	ENST00000464572.5	ENST00000490716.5	23028	24369	0	0.05186	Type0_NoDomain	Type0_NoDomain	136	522	39	0.3263
ENSG00000062485	ENST00000351328.8	ENST00000546585.1	11363	27494	0	0.06124	Type3_SameDomain	Type1_DomainLoss	466	129	39	0.35316
ENSG00000062485	ENST00000546585.1	ENST00000548567.5	27494	27606	0	0.05875	Type1_DomainLoss	Type3_SameDomain	129	557	39	0.31406
ENSG00000135316	ENST00000355238.11	ENST00000369622.8	11675	13895	1	0.06081	Type3_SameDomain	Type3_SameDomain	631	657	15	0.91773
ENSG00000135316	ENST00000355238.11	ENST00000676542.1	11675	33507	1	0.05959	Type3_SameDomain	Type3_SameDomain	631	609	7	0.92152
ENSG00000135316	ENST00000355238.11	ENST00000676688.1	11675	33525	1	0.06213	Type3_SameDomain	Type3_SameDomain	631	666	15	0.91832
ENSG00000135316	ENST00000355238.11	ENST00000710383.1	11675	36182	1	0.06269	Type3_SameDomain	Type3_SameDomain	631	692	15	0.91414
ENSG00000135316	ENST00000355238.11	ENST00000369622.8	11676	13895	1	0.06081	Type3_SameDomain	Type3_SameDomain	631	657	15	0.91773
ENSG00000135316	ENST00000355238.11	ENST00000676542.1	11676	33507	1	0.05959	Type3_SameDomain	Type3_SameDomain	631	609	7	0.92152
ENSG00000135316	ENST00000355238.11	ENST00000676688.1	11676	33525	1	0.06213	Type3_SameDomain	Type3_SameDomain	631	666	15	0.91832
ENSG00000135316	ENST00000355238.11	ENST00000710383.1	11676	36182	1	0.06269	Type3_SameDomain	Type3_SameDomain	631	692	15	0.91414
ENSG00000135316	ENST00000369622.8	ENST00000677771.1	13895	33668	1	0.06081	Type3_SameDomain	Type3_SameDomain	657	595	15	0.91773
ENSG00000135316	ENST00000369622.8	ENST00000677771.1	13895	33669	1	0.06081	Type3_SameDomain	Type3_SameDomain	657	595	15	0.91773
ENSG00000135316	ENST00000369622.8	ENST00000678528.1	13895	33756	1	0.06081	Type3_SameDomain	Type3_SameDomain	657	580	15	0.91773
ENSG00000135316	ENST00000369622.8	ENST00000678528.1	13895	33757	1	0.06081	Type3_SameDomain	Type3_SameDomain	657	580	15	0.91773
ENSG00000135316	ENST00000676542.1	ENST00000677771.1	33507	33668	1	0.05959	Type3_SameDomain	Type3_SameDomain	609	595	7	0.92152
