gene	isoform	isoform_idx	go_idx	go_id	go_name	pred_score	gene_mean	excess	feature_type	domain_count	seq_length	n_gene_isoforms	type
ENSG00000185630	ENST00000420696.7	20140	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8792	0.6402	0.239	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5744	0.3878	0.1866	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	8	GO:0003677	DNA binding	0.9063	0.6745	0.2318	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	11	GO:0003700	DNA-binding transcription factor activity	0.583	0.416	0.167	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	39	GO:0005515	protein binding	0.7137	0.6172	0.0965	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	65	GO:0043565	sequence-specific DNA binding	0.562	0.4052	0.1568	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	79	GO:0140297	DNA-binding transcription factor binding	0.2674	0.1931	0.0743	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20140	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6411	0.474	0.1671	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	1	GO:0000976	transcription cis-regulatory region binding	0.3363	0.2333	0.103	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.3894	0.2885	0.101	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7719	0.5812	0.1906	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8792	0.6402	0.239	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5744	0.3878	0.1866	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	8	GO:0003677	DNA binding	0.9063	0.6745	0.2318	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	11	GO:0003700	DNA-binding transcription factor activity	0.583	0.416	0.167	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	39	GO:0005515	protein binding	0.7137	0.6172	0.0965	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	65	GO:0043565	sequence-specific DNA binding	0.562	0.4052	0.1568	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	79	GO:0140297	DNA-binding transcription factor binding	0.2674	0.1931	0.0743	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000420696.7	20141	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6411	0.474	0.1671	Type1_DomainLoss	0	430	10	specialization
ENSG00000185630	ENST00000540236.4	27083	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4206	0.2885	0.1322	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7864	0.5812	0.2051	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.9058	0.6402	0.2657	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.5001	0.3878	0.1123	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	8	GO:0003677	DNA binding	0.9045	0.6745	0.23	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	11	GO:0003700	DNA-binding transcription factor activity	0.5967	0.416	0.1806	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	65	GO:0043565	sequence-specific DNA binding	0.5577	0.4052	0.1525	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	79	GO:0140297	DNA-binding transcription factor binding	0.2441	0.1931	0.051	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000540236.4	27083	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6643	0.474	0.1903	Type3_SameDomain	1	383	10	specialization
ENSG00000185630	ENST00000699847.1	35739	1	GO:0000976	transcription cis-regulatory region binding	0.3029	0.2333	0.0697	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4286	0.2885	0.1402	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7964	0.5812	0.2152	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.912	0.6402	0.2718	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.557	0.3878	0.1693	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	8	GO:0003677	DNA binding	0.9262	0.6745	0.2516	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	11	GO:0003700	DNA-binding transcription factor activity	0.6079	0.416	0.1918	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	39	GO:0005515	protein binding	0.6743	0.6172	0.0571	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	65	GO:0043565	sequence-specific DNA binding	0.5668	0.4052	0.1616	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	79	GO:0140297	DNA-binding transcription factor binding	0.2846	0.1931	0.0914	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35739	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6731	0.474	0.1991	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	1	GO:0000976	transcription cis-regulatory region binding	0.3029	0.2333	0.0697	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4286	0.2885	0.1402	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7964	0.5812	0.2152	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.912	0.6402	0.2718	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	6	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.557	0.3878	0.1693	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	8	GO:0003677	DNA binding	0.9262	0.6745	0.2516	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	11	GO:0003700	DNA-binding transcription factor activity	0.6079	0.416	0.1918	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	39	GO:0005515	protein binding	0.6743	0.6172	0.0571	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	65	GO:0043565	sequence-specific DNA binding	0.5668	0.4052	0.1616	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	79	GO:0140297	DNA-binding transcription factor binding	0.2846	0.1931	0.0914	Type3_SameDomain	1	325	10	specialization
ENSG00000185630	ENST00000699847.1	35740	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6731	0.474	0.1991	Type3_SameDomain	1	325	10	specialization
ENSG00000130816	ENST00000340748.8	10511	8	GO:0003677	DNA binding	0.5703	0.4315	0.1389	Type3_SameDomain	2	1616	3	specialization
ENSG00000130816	ENST00000340748.8	10511	9	GO:0003682	chromatin binding	0.6212	0.4812	0.14	Type3_SameDomain	2	1616	3	specialization
ENSG00000130816	ENST00000340748.8	10511	15	GO:0003723	RNA binding	0.5362	0.3884	0.1478	Type3_SameDomain	2	1616	3	specialization
ENSG00000130816	ENST00000340748.8	10511	39	GO:0005515	protein binding	0.7314	0.6141	0.1173	Type3_SameDomain	2	1616	3	specialization
ENSG00000130816	ENST00000340748.8	10511	47	GO:0008270	zinc ion binding	0.7605	0.5145	0.246	Type3_SameDomain	2	1616	3	specialization
ENSG00000130816	ENST00000359526.9	12502	8	GO:0003677	DNA binding	0.5415	0.4315	0.11	Type3_SameDomain	2	1632	3	specialization
ENSG00000130816	ENST00000359526.9	12502	9	GO:0003682	chromatin binding	0.6058	0.4812	0.1245	Type3_SameDomain	2	1632	3	specialization
ENSG00000130816	ENST00000359526.9	12502	15	GO:0003723	RNA binding	0.4923	0.3884	0.1039	Type3_SameDomain	2	1632	3	specialization
ENSG00000130816	ENST00000359526.9	12502	39	GO:0005515	protein binding	0.7248	0.6141	0.1107	Type3_SameDomain	2	1632	3	specialization
ENSG00000130816	ENST00000359526.9	12502	47	GO:0008270	zinc ion binding	0.7409	0.5145	0.2264	Type3_SameDomain	2	1632	3	specialization
ENSG00000057294	ENST00000340811.9	10515	8	GO:0003677	DNA binding	0.3588	0.2321	0.1267	Type3_SameDomain	1	837	2	specialization
ENSG00000057294	ENST00000340811.9	10515	39	GO:0005515	protein binding	0.8254	0.7312	0.0942	Type3_SameDomain	1	837	2	specialization
ENSG00000057294	ENST00000340811.9	10515	66	GO:0044325	transmembrane transporter binding	0.3563	0.2313	0.125	Type3_SameDomain	1	837	2	specialization
ENSG00000057294	ENST00000340811.9	10515	68	GO:0045296	cadherin binding	0.6055	0.4181	0.1874	Type3_SameDomain	1	837	2	specialization
ENSG00000057294	ENST00000340811.9	10515	75	GO:0060090	molecular adaptor activity	0.3365	0.2216	0.1149	Type3_SameDomain	1	837	2	specialization
ENSG00000101294	ENST00000340852.9	10519	39	GO:0005515	protein binding	0.7959	0.5844	0.2116	Type0_NoDomain	0	377	5	specialization
ENSG00000101294	ENST00000340852.9	10519	58	GO:0031625	ubiquitin protein ligase binding	0.6749	0.4304	0.2445	Type0_NoDomain	0	377	5	specialization
ENSG00000101294	ENST00000340852.9	10519	63	GO:0042803	protein homodimerization activity	0.6155	0.3952	0.2202	Type0_NoDomain	0	377	5	specialization
ENSG00000101294	ENST00000398174.9	18518	39	GO:0005515	protein binding	0.7462	0.5844	0.1618	Type0_NoDomain	0	426	5	specialization
ENSG00000101294	ENST00000398174.9	18518	58	GO:0031625	ubiquitin protein ligase binding	0.6602	0.4304	0.2298	Type0_NoDomain	0	426	5	specialization
ENSG00000101294	ENST00000398174.9	18518	63	GO:0042803	protein homodimerization activity	0.5834	0.3952	0.1882	Type0_NoDomain	0	426	5	specialization
ENSG00000101294	ENST00000674240.1	33234	39	GO:0005515	protein binding	0.7362	0.5844	0.1518	Type0_NoDomain	0	394	5	specialization
ENSG00000101294	ENST00000674240.1	33234	58	GO:0031625	ubiquitin protein ligase binding	0.6457	0.4304	0.2152	Type0_NoDomain	0	394	5	specialization
ENSG00000101294	ENST00000674240.1	33234	63	GO:0042803	protein homodimerization activity	0.6044	0.3952	0.2092	Type0_NoDomain	0	394	5	specialization
ENSG00000116791	ENST00000340866.10	10522	49	GO:0016491	oxidoreductase activity	0.5479	0.4731	0.0748	Type3_SameDomain	2	329	3	specialization
ENSG00000116791	ENST00000417775.5	19962	49	GO:0016491	oxidoreductase activity	0.5479	0.4731	0.0748	Type3_SameDomain	2	329	3	specialization
ENSG00000135486	ENST00000340913.11	10527	8	GO:0003677	DNA binding	0.1459	0.0801	0.0657	Type3_SameDomain	2	399	9	specialization
ENSG00000135486	ENST00000340913.11	10528	8	GO:0003677	DNA binding	0.1459	0.0801	0.0657	Type3_SameDomain	2	399	9	specialization
ENSG00000135486	ENST00000546500.5	27487	7	GO:0003676	nucleic acid binding	0.9753	0.8413	0.134	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27487	15	GO:0003723	RNA binding	0.9663	0.7775	0.1888	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27487	39	GO:0005515	protein binding	0.6808	0.6189	0.0619	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27487	62	GO:0042802	identical protein binding	0.293	0.2311	0.0619	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27488	7	GO:0003676	nucleic acid binding	0.9753	0.8413	0.134	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27488	15	GO:0003723	RNA binding	0.9663	0.7775	0.1888	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27488	39	GO:0005515	protein binding	0.6808	0.6189	0.0619	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000546500.5	27488	62	GO:0042802	identical protein binding	0.293	0.2311	0.0619	Type3_SameDomain	2	320	9	specialization
ENSG00000135486	ENST00000547566.5	27558	7	GO:0003676	nucleic acid binding	0.9718	0.8413	0.1305	Type3_SameDomain	2	340	9	specialization
ENSG00000135486	ENST00000547566.5	27558	15	GO:0003723	RNA binding	0.9683	0.7775	0.1908	Type3_SameDomain	2	340	9	specialization
ENSG00000135486	ENST00000547566.5	27558	39	GO:0005515	protein binding	0.7034	0.6189	0.0844	Type3_SameDomain	2	340	9	specialization
ENSG00000135486	ENST00000547566.5	27558	62	GO:0042802	identical protein binding	0.3226	0.2311	0.0915	Type3_SameDomain	2	340	9	specialization
ENSG00000135486	ENST00000677249.1	33586	7	GO:0003676	nucleic acid binding	0.9749	0.8413	0.1336	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33586	15	GO:0003723	RNA binding	0.9661	0.7775	0.1886	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33586	39	GO:0005515	protein binding	0.6798	0.6189	0.0609	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33586	62	GO:0042802	identical protein binding	0.2873	0.2311	0.0562	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33587	7	GO:0003676	nucleic acid binding	0.9749	0.8413	0.1336	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33587	15	GO:0003723	RNA binding	0.9661	0.7775	0.1886	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33587	39	GO:0005515	protein binding	0.6798	0.6189	0.0609	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677249.1	33587	62	GO:0042802	identical protein binding	0.2873	0.2311	0.0562	Type3_SameDomain	2	319	9	specialization
ENSG00000135486	ENST00000677385.1	33610	7	GO:0003676	nucleic acid binding	0.9903	0.8413	0.149	Type2_PartialTrunc	1	242	9	specialization
ENSG00000135486	ENST00000677385.1	33610	15	GO:0003723	RNA binding	0.9698	0.7775	0.1923	Type2_PartialTrunc	1	242	9	specialization
ENSG00000135486	ENST00000677385.1	33610	39	GO:0005515	protein binding	0.6738	0.6189	0.0548	Type2_PartialTrunc	1	242	9	specialization
ENSG00000135486	ENST00000677385.1	33611	7	GO:0003676	nucleic acid binding	0.9903	0.8413	0.149	Type2_PartialTrunc	1	242	9	specialization
ENSG00000135486	ENST00000677385.1	33611	15	GO:0003723	RNA binding	0.9698	0.7775	0.1923	Type2_PartialTrunc	1	242	9	specialization
ENSG00000135486	ENST00000677385.1	33611	39	GO:0005515	protein binding	0.6738	0.6189	0.0548	Type2_PartialTrunc	1	242	9	specialization
ENSG00000131844	ENST00000340941.11	10530	39	GO:0005515	protein binding	0.8599	0.7559	0.104	Type0_NoDomain	0	563	7	specialization
ENSG00000131844	ENST00000509358.7	25216	39	GO:0005515	protein binding	0.8426	0.7559	0.0867	Type0_NoDomain	0	357	7	specialization
ENSG00000131844	ENST00000683665.1	34548	39	GO:0005515	protein binding	0.8502	0.7559	0.0943	Type0_NoDomain	0	363	7	specialization
ENSG00000131844	ENST00000683789.1	34569	39	GO:0005515	protein binding	0.817	0.7559	0.0611	Type0_NoDomain	0	525	7	specialization
ENSG00000187609	ENST00000340951.9	10531	7	GO:0003676	nucleic acid binding	0.6811	0.3382	0.343	Type3_SameDomain	0	876	4	specialization
ENSG00000187609	ENST00000340951.9	10531	39	GO:0005515	protein binding	0.664	0.5246	0.1394	Type3_SameDomain	0	876	4	specialization
ENSG00000187609	ENST00000479452.5	23821	39	GO:0005515	protein binding	0.6456	0.5246	0.1209	Type1_DomainLoss	0	246	4	specialization
ENSG00000105974	ENST00000341049.7	10538	57	GO:0031267	small GTPase binding	0.5902	0.5084	0.0818	Type0_NoDomain	0	178	5	specialization
ENSG00000188529	ENST00000343255.9	10808	7	GO:0003676	nucleic acid binding	0.9539	0.8049	0.149	Type3_SameDomain	1	261	10	specialization
ENSG00000188529	ENST00000343255.9	10808	15	GO:0003723	RNA binding	0.9014	0.8248	0.0766	Type3_SameDomain	1	261	10	specialization
ENSG00000188529	ENST00000344989.10	11002	7	GO:0003676	nucleic acid binding	0.9738	0.8049	0.1689	Type3_SameDomain	1	183	10	specialization
ENSG00000188529	ENST00000344989.10	11002	15	GO:0003723	RNA binding	0.9551	0.8248	0.1303	Type3_SameDomain	1	183	10	specialization
ENSG00000188529	ENST00000344989.10	11002	16	GO:0003729	mRNA binding	0.7913	0.6372	0.154	Type3_SameDomain	1	183	10	specialization
ENSG00000188529	ENST00000374452.9	15267	7	GO:0003676	nucleic acid binding	0.979	0.8049	0.1741	Type3_SameDomain	1	173	10	specialization
ENSG00000188529	ENST00000374452.9	15267	15	GO:0003723	RNA binding	0.9642	0.8248	0.1394	Type3_SameDomain	1	173	10	specialization
ENSG00000188529	ENST00000374452.9	15267	16	GO:0003729	mRNA binding	0.8042	0.6372	0.167	Type3_SameDomain	1	173	10	specialization
ENSG00000188529	ENST00000374452.9	15267	39	GO:0005515	protein binding	0.7897	0.7286	0.0611	Type3_SameDomain	1	173	10	specialization
ENSG00000188529	ENST00000374453.7	15268	7	GO:0003676	nucleic acid binding	0.9785	0.8049	0.1736	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15268	15	GO:0003723	RNA binding	0.9643	0.8248	0.1395	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15268	16	GO:0003729	mRNA binding	0.8077	0.6372	0.1704	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15268	39	GO:0005515	protein binding	0.7862	0.7286	0.0576	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15269	7	GO:0003676	nucleic acid binding	0.9785	0.8049	0.1736	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15269	15	GO:0003723	RNA binding	0.9643	0.8248	0.1395	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15269	16	GO:0003729	mRNA binding	0.8077	0.6372	0.1704	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000374453.7	15269	39	GO:0005515	protein binding	0.7862	0.7286	0.0576	Type3_SameDomain	1	172	10	specialization
ENSG00000188529	ENST00000453840.7	22455	7	GO:0003676	nucleic acid binding	0.9734	0.8049	0.1685	Type3_SameDomain	1	182	10	specialization
ENSG00000188529	ENST00000453840.7	22455	15	GO:0003723	RNA binding	0.955	0.8248	0.1302	Type3_SameDomain	1	182	10	specialization
ENSG00000188529	ENST00000453840.7	22455	16	GO:0003729	mRNA binding	0.794	0.6372	0.1568	Type3_SameDomain	1	182	10	specialization
ENSG00000188529	ENST00000484146.6	24050	7	GO:0003676	nucleic acid binding	0.9804	0.8049	0.1755	Type3_SameDomain	1	165	10	specialization
ENSG00000188529	ENST00000484146.6	24050	15	GO:0003723	RNA binding	0.9564	0.8248	0.1316	Type3_SameDomain	1	165	10	specialization
ENSG00000188529	ENST00000484146.6	24050	16	GO:0003729	mRNA binding	0.7891	0.6372	0.1518	Type3_SameDomain	1	165	10	specialization
ENSG00000188529	ENST00000492112.3	24454	7	GO:0003676	nucleic acid binding	0.9545	0.8049	0.1496	Type3_SameDomain	1	262	10	specialization
ENSG00000188529	ENST00000492112.3	24454	15	GO:0003723	RNA binding	0.9	0.8248	0.0752	Type3_SameDomain	1	262	10	specialization
ENSG00000050405	ENST00000341247.9	10567	74	GO:0051015	actin filament binding	0.7243	0.6027	0.1216	Type3_SameDomain	1	759	8	specialization
ENSG00000050405	ENST00000394943.7	17824	74	GO:0051015	actin filament binding	0.7175	0.6027	0.1149	Type3_SameDomain	1	760	8	specialization
ENSG00000050405	ENST00000552783.5	27830	68	GO:0045296	cadherin binding	0.4683	0.4022	0.0661	Type3_SameDomain	1	600	8	specialization
ENSG00000050405	ENST00000552783.5	27830	74	GO:0051015	actin filament binding	0.6653	0.6027	0.0626	Type3_SameDomain	1	600	8	specialization
ENSG00000050405	ENST00000552823.5	27835	74	GO:0051015	actin filament binding	0.6927	0.6027	0.09	Type3_SameDomain	1	658	8	specialization
ENSG00000133318	ENST00000356000.7	11827	39	GO:0005515	protein binding	0.8999	0.8496	0.0503	Type0_NoDomain	0	255	4	specialization
ENSG00000133318	ENST00000537981.5	26905	39	GO:0005515	protein binding	0.9023	0.8496	0.0527	Type0_NoDomain	0	236	4	specialization
ENSG00000197912	ENST00000341316.6	10576	41	GO:0005524	ATP binding	0.8202	0.7569	0.0634	Type2_PartialTrunc	1	446	4	specialization
ENSG00000197912	ENST00000341316.6	10576	51	GO:0016887	ATP hydrolysis activity	0.8475	0.7304	0.1171	Type2_PartialTrunc	1	446	4	specialization
ENSG00000172977	ENST00000341318.9	10577	9	GO:0003682	chromatin binding	0.6658	0.5874	0.0784	Type0_NoDomain	0	551	5	specialization
ENSG00000172977	ENST00000352980.8	11442	9	GO:0003682	chromatin binding	0.6504	0.5874	0.063	Type0_NoDomain	0	461	5	specialization
ENSG00000172977	ENST00000352980.8	11442	13	GO:0003713	transcription coactivator activity	0.6365	0.5484	0.0881	Type0_NoDomain	0	461	5	specialization
ENSG00000172977	ENST00000352980.8	11442	79	GO:0140297	DNA-binding transcription factor binding	0.6066	0.542	0.0646	Type0_NoDomain	0	461	5	specialization
ENSG00000172977	ENST00000530446.5	26428	9	GO:0003682	chromatin binding	0.6703	0.5874	0.083	Type0_NoDomain	0	494	5	specialization
ENSG00000172977	ENST00000530446.5	26428	13	GO:0003713	transcription coactivator activity	0.6143	0.5484	0.0659	Type0_NoDomain	0	494	5	specialization
ENSG00000172977	ENST00000530446.5	26428	79	GO:0140297	DNA-binding transcription factor binding	0.638	0.542	0.096	Type0_NoDomain	0	494	5	specialization
ENSG00000164081	ENST00000341333.10	10580	39	GO:0005515	protein binding	0.7699	0.7014	0.0685	Type0_NoDomain	0	313	5	specialization
ENSG00000164081	ENST00000341333.10	10580	60	GO:0038023	signaling receptor activity	0.3699	0.2894	0.0805	Type0_NoDomain	0	313	5	specialization
ENSG00000164081	ENST00000457573.5	22679	39	GO:0005515	protein binding	0.7699	0.7014	0.0685	Type0_NoDomain	0	313	5	specialization
ENSG00000164081	ENST00000457573.5	22679	60	GO:0038023	signaling receptor activity	0.3699	0.2894	0.0805	Type0_NoDomain	0	313	5	specialization
ENSG00000164081	ENST00000611400.4	30362	39	GO:0005515	protein binding	0.7699	0.7014	0.0685	Type0_NoDomain	0	313	5	specialization
ENSG00000164081	ENST00000611400.4	30362	60	GO:0038023	signaling receptor activity	0.3699	0.2894	0.0805	Type0_NoDomain	0	313	5	specialization
ENSG00000058668	ENST00000341360.7	10585	39	GO:0005515	protein binding	0.5007	0.4365	0.0642	Type1_DomainLoss	0	1170	6	specialization
ENSG00000058668	ENST00000341360.7	10585	41	GO:0005524	ATP binding	0.9874	0.6822	0.3052	Type1_DomainLoss	0	1170	6	specialization
ENSG00000058668	ENST00000341360.7	10585	51	GO:0016887	ATP hydrolysis activity	0.9837	0.6673	0.3164	Type1_DomainLoss	0	1170	6	specialization
ENSG00000058668	ENST00000341360.7	10586	39	GO:0005515	protein binding	0.5007	0.4365	0.0642	Type1_DomainLoss	0	1170	6	specialization
ENSG00000058668	ENST00000341360.7	10586	41	GO:0005524	ATP binding	0.9874	0.6822	0.3052	Type1_DomainLoss	0	1170	6	specialization
ENSG00000058668	ENST00000341360.7	10586	51	GO:0016887	ATP hydrolysis activity	0.9837	0.6673	0.3164	Type1_DomainLoss	0	1170	6	specialization
ENSG00000058668	ENST00000357681.10	12170	39	GO:0005515	protein binding	0.5007	0.4365	0.0642	Type3_SameDomain	4	1205	6	specialization
ENSG00000058668	ENST00000357681.10	12170	41	GO:0005524	ATP binding	0.9874	0.6822	0.3052	Type3_SameDomain	4	1205	6	specialization
ENSG00000058668	ENST00000357681.10	12170	51	GO:0016887	ATP hydrolysis activity	0.9837	0.6673	0.3164	Type3_SameDomain	4	1205	6	specialization
ENSG00000058668	ENST00000357681.10	12171	39	GO:0005515	protein binding	0.5007	0.4365	0.0642	Type3_SameDomain	4	1205	6	specialization
ENSG00000058668	ENST00000357681.10	12171	41	GO:0005524	ATP binding	0.9874	0.6822	0.3052	Type3_SameDomain	4	1205	6	specialization
ENSG00000058668	ENST00000357681.10	12171	51	GO:0016887	ATP hydrolysis activity	0.9837	0.6673	0.3164	Type3_SameDomain	4	1205	6	specialization
ENSG00000162772	ENST00000366987.6	13224	63	GO:0042803	protein homodimerization activity	0.53	0.4631	0.067	Type3_SameDomain	1	181	2	specialization
ENSG00000107331	ENST00000614293.5	30571	41	GO:0005524	ATP binding	0.8492	0.7939	0.0553	Type1_DomainLoss	0	2212	6	specialization
ENSG00000107331	ENST00000614293.5	30572	41	GO:0005524	ATP binding	0.8492	0.7939	0.0553	Type1_DomainLoss	0	2212	6	specialization
ENSG00000165240	ENST00000341514.11	10612	39	GO:0005515	protein binding	0.7708	0.6626	0.1081	Type3_SameDomain	2	1500	2	specialization
ENSG00000165240	ENST00000341514.11	10612	69	GO:0046872	metal ion binding	0.873	0.5177	0.3553	Type3_SameDomain	2	1500	2	specialization
ENSG00000165240	ENST00000686255.1	34851	41	GO:0005524	ATP binding	0.9635	0.8937	0.0698	Type3_SameDomain	2	836	2	specialization
ENSG00000165240	ENST00000686255.1	34851	51	GO:0016887	ATP hydrolysis activity	0.923	0.8516	0.0715	Type3_SameDomain	2	836	2	specialization
ENSG00000073712	ENST00000341590.8	10621	18	GO:0003779	actin binding	0.6801	0.4805	0.1996	Type3_SameDomain	1	680	5	specialization
ENSG00000073712	ENST00000341590.8	10621	34	GO:0005178	integrin binding	0.6911	0.5615	0.1295	Type3_SameDomain	1	680	5	specialization
ENSG00000073712	ENST00000341590.8	10621	53	GO:0019901	protein kinase binding	0.5207	0.3749	0.1458	Type3_SameDomain	1	680	5	specialization
ENSG00000073712	ENST00000341590.8	10621	74	GO:0051015	actin filament binding	0.6577	0.4404	0.2173	Type3_SameDomain	1	680	5	specialization
ENSG00000073712	ENST00000343279.8	10811	18	GO:0003779	actin binding	0.6621	0.4805	0.1817	Type3_SameDomain	1	687	5	specialization
