cls	gene	meta_long	meta_short	topidp_long	topidp_short	meta_delta	topidp_delta	boundary_cross
domain	MYH9	0.3377346396446228	0.42118576169013977	0.17030529595015578	0.18342857142857144	-0.08345112204551697	-0.013123275478415658	0
domain	TAP2	0.07111022621393204	0.6931428909301758	0.07928729281767956	0.4485714285714285	-0.6220326647162437	-0.36928413575374897	1
domain	DAB2	0.8318659663200378	0.05700000002980232	0.19047480916030538	0.18	0.7748659662902355	0.010474809160305382	1
domain	CRELD1	0.14924240112304688	0.9476685523986816	0.029021739130434772	0.20020000000000002	-0.7984261512756348	-0.17117826086956525	1
domain	ADAMTS16	0.19602632522583008	0.14856137335300446	0.12446424517593643	-0.056772727272727266	0.04746495187282562	0.1812369724486637	0
domain	LLGL2	0.1746973693370819	0.9849799871444702	0.08519912472647702	0.42260000000000003	-0.8102826178073883	-0.337400875273523	1
domain	CLASP1	0.37291648983955383	0.6156420111656189	0.11398165137614678	0.21212903225806448	-0.24272552132606506	-0.0981473808819177	1
domain	SBF1	0.3773531913757324	0.5550752878189087	0.12022596843615495	0.0972359550561798	-0.17772209644317627	0.022990013379975152	1
domain	STAT5B	0.12468395382165909	0.6899608373641968	0.12237967914438502	0.020260869565217405	-0.5652768835425377	0.10211880957916762	1
domain	TNS1	0.7370548248291016	0.9897461533546448	0.1548082191780822	0.28615384615384615	-0.2526913285255432	-0.13134562697576393	0
domain	TBCB	0.15318936109542847	0.4006577134132385	0.1418368794326241	-0.034730769230769225	-0.24746835231781006	0.17656764866339333	0
domain	ARHGAP17	0.16839832067489624	0.6191726922988892	0.12710251046025103	0.02345454545454547	-0.4507743716239929	0.10364796500570556	1
domain	CNTRL	0.35378068685531616	0.32678917050361633	0.17967783094098883	0.1422779783393502	0.02699151635169983	0.03739985260163864	0
domain	ALS2	0.16974686086177826	0.17160667479038239	0.07724883720930233	0.2658	-0.001859813928604126	-0.18855116279069767	0
domain	ZBTB24	0.6524218320846558	0.5872000455856323	0.18496938775510205	-0.2135	0.06522178649902344	0.39846938775510204	0
domain	ZNF687	0.8794186115264893	0.9499778747558594	0.2494566666666667	0.2528148148148148	-0.07055926322937012	-0.003358148148148138	0
domain	SALL3	0.7653768658638	0.7856308817863464	0.2173648018648019	0.18888095238095234	-0.020254015922546387	0.02848384948384955	0
domain	RASGRP1	0.19359636306762695	0.6819400191307068	0.08105244122965642	0.0526	-0.48834365606307983	0.02845244122965642	1
domain	CEP350	0.7230692505836487	0.5431400537490845	0.19388297282307268	-0.08387272727272727	0.1799291968345642	0.2777557000958	0
domain	MYCBP2	0.4097086489200592	0.9320999979972839	0.11939222614840989	0.44933333333333336	-0.5223913490772247	-0.3299411071849235	1
domain	WBP2	0.36564308404922485	0.7178313732147217	0.09634254143646408	0.15740963855421686	-0.3521882891654968	-0.06106709711775278	1
domain	PLEKHA5	0.5759846568107605	0.9624428153038025	0.1780988296488947	-0.07842857142857143	-0.386458158493042	0.25652740107746613	0
domain	BRWD3	0.43434399366378784	1.0	0.10719474637681159	0.192	-0.5656560063362122	-0.08480525362318841	1
domain	ZNF783	0.5612190365791321	0.8387503027915955	0.1760859538784067	0.16842857142857146	-0.2775312662124634	0.007657382449835243	0
domain	SLC27A1	0.057293135672807693	0.666583240032196	0.024349272349272342	0.15571666666666664	-0.6092901043593884	-0.1313673943173943	1
domain	EGLN3	0.7734189629554749	0.10842201858758926	0.2154330708661417	0.049743119266055034	0.6649969443678856	0.16568995160008665	1
domain	PHC3	0.8283433318138123	0.7112333178520203	0.20369067296340024	-0.697	0.11711001396179199	0.9006906729634002	0
domain	DPP9	0.04785963147878647	0.7824600338935852	0.07853825857519789	0.17839999999999998	-0.7346004024147987	-0.09986174142480209	1
domain	EIF4G1	0.38380640745162964	0.9175000190734863	0.14605997392438072	0.318	-0.5336936116218567	-0.17194002607561928	1
domain	NID2	0.2977486550807953	0.6390750408172607	0.135135838150289	-0.29550000000000004	-0.34132638573646545	0.43063583815028905	1
domain	ERCC8	0.1469431221485138	0.1770763248205185	0.08135185185185184	0.1402894736842105	-0.0301332026720047	-0.05893762183235865	0
domain	KDM6A	0.2455248087644577	0.32326000928878784	0.08211764705882352	-0.1704	-0.07773520052433014	0.2525176470588235	0
domain	EGLN1	0.5325208902359009	0.4981807470321655	0.20117973856209154	0.06442307692307693	0.03434014320373535	0.13675666163901462	1
domain	PDZRN3	0.43585240840911865	0.8580999970436096	0.14725868055555555	-0.2395	-0.42224758863449097	0.3867586805555555	1
domain	SMAD4	0.5173184871673584	0.4199666678905487	0.13707341772151901	-0.009666666666666676	0.09735181927680969	0.1467400843881857	1
domain	PRKG1	0.16116222739219666	0.31984269618988037	0.0816587982832618	0.14782926829268292	-0.15868046879768372	-0.06617047000942113	0
domain	BRWD1	0.3552381992340088	0.9343312382698059	0.10424737210932027	0.20243750000000002	-0.5790930390357971	-0.09819012789067975	1
domain	HNRNPUL1	0.4848994016647339	0.8157623410224915	0.1466543408360129	0.1307540983606557	-0.33086293935775757	0.01590024247535718	1
domain	UBE2F	0.0582805834710598	0.7141899466514587	0.06718446601941747	0.15794999999999998	-0.6559093631803989	-0.09076553398058251	1
domain	RAPGEF5	0.2892009913921356	0.724399983882904	0.09457542579075426	0.15481395348837207	-0.43519899249076843	-0.06023852769761781	1
domain	FAXDC2	0.07353461533784866	0.5404166579246521	0.023971153846153843	0.16193333333333332	-0.46688204258680344	-0.13796217948717948	1
domain	PRDM2	0.8174690008163452	0.9562478065490723	0.22424158415841583	0.12156521739130435	-0.13877880573272705	0.10267636676711148	0
domain	ERCC6	0.44268080592155457	0.15017500519752502	0.1149484536082474	0.05925000000000001	0.29250580072402954	0.05569845360824739	0
domain	RNF170	0.18392781913280487	0.7975000143051147	0.04059130434782609	0.2023157894736842	-0.6135721951723099	-0.1617244851258581	1
domain	RBFOX3	0.6693440079689026	0.9233413934707642	0.1681524926686217	0.18622666666666665	-0.2539973855018616	-0.01807417399804495	0
domain	AHI1	0.6398605108261108	0.9980199933052063	0.1737956204379562	0.254	-0.35815948247909546	-0.08020437956204379	0
domain	SMARCA2	0.39192017912864685	0.3822999894618988	0.16091006097560975	-0.397	0.009620189666748047	0.5579100609756098	0
domain	AKT3	0.19895526766777039	0.07412000000476837	0.07989873417721519	0.055399999999999984	0.12483526766300201	0.024498734177215202	0
domain	ATAD1	0.1034884825348854	0.14083333313465118	0.09552654867256637	0.02266666666666665	-0.03734485059976578	0.07285988200589971	0
domain	ITGB3	0.24254544079303741	0.20516666769981384	0.09778468899521532	0.47000000000000003	0.03737877309322357	-0.3722153110047847	0
domain	RAPGEF5	0.29139387607574463	0.7895905375480652	0.09682389162561578	0.15058490566037733	-0.49819666147232056	-0.05376101403476155	1
domain	ITGA4	0.12438542395830154	0.2216923087835312	0.07300111234705228	0.18176923076923077	-0.09730688482522964	-0.10876811842217848	0
domain	EYA2	0.12834392488002777	0.14458084106445312	0.04725217391304349	0.0059361702127659665	-0.016236916184425354	0.04131600370027752	0
domain	MICAL2	0.37575751543045044	0.7535125017166138	0.11625451092117758	0.2575945512820513	-0.37775498628616333	-0.1413400403608737	1
domain	LAMA2	0.31976330280303955	0.6601833701133728	0.11264213753832675	0.08970833333333332	-0.34042006731033325	0.022933804204993427	1
domain	ABCC8	0.17370982468128204	0.48164287209510803	0.0555491723466407	0.33428571428571424	-0.307933047413826	-0.27873654193907355	0
domain	NUDCD1	0.08591816574335098	0.4588666558265686	0.07591578947368421	-0.23439393939393938	-0.3729484900832176	0.3103097288676236	0
domain	KRIT1	0.15388990938663483	0.051600001752376556	0.0919527896995708	-0.397	0.10228990763425827	0.4889527896995708	0
domain	PRKCG	0.2458820641040802	0.22660000622272491	0.14429245283018868	-0.121	0.019282057881355286	0.26529245283018865	0
domain	MKRN3	0.0625113695859909	0.36812856793403625	0.10181818181818182	0.1650714285714286	-0.30561719834804535	-0.06325324675324677	0
domain	ANKRD18A	0.23496697843074799	0.8631951212882996	0.14056344086021505	0.1786153846153846	-0.6282281428575516	-0.03805194375516954	1
domain	DNAJC13	0.11099939048290253	0.10570000112056732	0.07313226452905812	-0.121	0.005299389362335205	0.19413226452905813	0
domain	CRACR2A	0.40534666180610657	0.920738935470581	0.16533473980309424	0.1562389937106918	-0.5153922736644745	0.009095746092402435	1
domain	DPP6	0.13043628633022308	0.9434072375297546	0.09212903225806451	0.08622972972972971	-0.8129709511995316	0.005899302528334802	1
domain	SGK1	0.3557675778865814	0.2055446058511734	0.11906560636182903	-0.10336486486486486	0.15022297203540802	0.2224304712266939	0
domain	GRHPR	0.07279032468795776	0.8353496193885803	0.09112499999999998	0.20994308943089435	-0.7625592947006226	-0.11881808943089436	1
domain	RALYL	0.4301326274871826	0.5637400150299072	0.14564625850340138	-0.188	-0.1336073875427246	0.33364625850340135	1
domain	SEPTIN7	0.23061347007751465	0.17192141711711884	0.12596848137535815	-0.22414285714285717	0.05869205296039581	0.3501113385182153	0
domain	SPTB	0.1665351539850235	0.3301289677619934	0.1093811138014528	0.11701315789473685	-0.1635938137769699	-0.007632044093284052	0
domain	CTTN	0.540558934211731	0.6441822648048401	0.11646511627906977	0.1252222222222222	-0.10362333059310913	-0.008757105943152432	0
domain	DGKA	0.1275710165500641	0.41423648595809937	0.08196569468267581	0.13868253968253968	-0.2866654694080353	-0.056716844999863875	0
domain	ASCC1	0.6283610463142395	0.3291032314300537	0.09575221238938052	0.06580645161290322	0.2992578148841858	0.0299457607764773	1
domain	PXN	0.684467613697052	0.941504716873169	0.18772313527180784	-0.028238095238095257	-0.25703710317611694	0.2159612305099031	0
domain	ADGRD1	0.15579669177532196	0.2675800025463104	0.051545808966861596	-0.004899999999999993	-0.11178331077098846	0.05644580896686159	0
domain	TYK2	0.18108126521110535	0.6390857100486755	0.10812091898428053	0.14514285714285716	-0.4580044448375702	-0.03702193815857663	1
