tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful
muscle	ENSG00000107562.18	10839	15256	10839	15256	0	60	0	1	0.297	0	-1.0725120306015017	0
muscle	ENSG00000107562.18	10839	15257	15257	10839	1	235	0	1	0.1021875	1	-25.176738739013672	0
muscle	ENSG00000107562.18	10839	15258	15258	10839	1	235	0	1	0.1021875	1	-25.176738739013672	0
muscle	ENSG00000139793.21	33903	10840	33903	10840	0	30	0	0	0.1272	1	-0.3110882639884949	0
muscle	ENSG00000139793.21	33903	11034	33903	11034	0	84	0	0	0.1594909090909091	0	-2.784665584564209	0
muscle	ENSG00000139793.21	33903	15701	33903	15701	0	18	0	0	0.1729444444444444	0	-0.2082009613513946	0
muscle	ENSG00000139793.21	33903	35960	33903	35960	0	66	0	0	0.1529459459459459	1	-2.606391191482544	0
muscle	ENSG00000139793.21	33903	35961	33903	35961	0	12	0	0	0.0585833333333333	0	0.0667252168059349	0
muscle	ENSG00000074527.13	10851	10990	10851	10990	0	244	0	1	0.2064959016393442	0	-5.331183910369873	0
muscle	ENSG00000140403.13	17791	10858	10858	17791	1	10	0	1	0.0485	0	0.0341887138783931	0
muscle	ENSG00000140403.13	17791	17794	17794	17791	1	105	0	1	0.3412095238095238	0	-2.186243772506714	0
muscle	ENSG00000113580.15	17691	17693	17693	17691	1	1	0	0	0.18	0	0.0200776495039463	0
muscle	ENSG00000116237.16	10861	23571	10861	23571	0	165	0	1	-0.0244181818181818	1	-1.074841022491455	0
muscle	ENSG00000116237.16	10861	23572	10861	23572	0	165	0	1	-0.0244181818181818	1	-1.074841022491455	0
muscle	ENSG00000116237.16	10861	24309	10861	24309	0	96	0	1	-0.0245520833333333	0	-1.3916311264038086	0
muscle	ENSG00000116237.16	10861	24310	10861	24310	0	96	0	1	-0.0245520833333333	0	-1.3916311264038086	0
muscle	ENSG00000138835.24	11332	10863	11332	10863	0	297	1	1	0.1209896193771626	0	-1.0509376525878906	1
muscle	ENSG00000138835.24	11332	24204	11332	24204	0	662	1	1	0.1381691842900302	1	-1.3474200963974	1
muscle	ENSG00000138835.24	11332	31001	11332	31001	0	1024	1	1	0.1849104627766599	1	2.5320096015930176	1
muscle	ENSG00000143811.20	10864	30411	10864	30411	0	74	0	0	0.0989864864864864	0	3.9593801498413086	0
muscle	ENSG00000177426.22	10865	19120	10865	19120	0	20	0	1	0.2523	0	0.2071906924247741	0
muscle	ENSG00000177426.22	10865	19121	10865	19121	0	20	0	1	0.2523	0	0.2071906924247741	0
muscle	ENSG00000177426.22	10865	19270	19270	10865	1	119	0	1	0.235344537815126	0	-4.075801372528076	0
muscle	ENSG00000177426.22	10865	27633	10865	27633	0	169	0	1	0.1697333333333333	1	-4.748655319213867	0
muscle	ENSG00000177426.22	10865	30815	30815	10865	1	59	0	1	-8.47457627118626e-05	0	-1.714161396026611	0
muscle	ENSG00000129691.16	10866	20722	10866	20722	0	63	0	1	0.2524444444444444	0	0.1325820684432983	0
muscle	ENSG00000129691.16	10866	25885	10866	25885	0	96	0	1	0.1512916666666666	0	-0.1556736826896667	0
muscle	ENSG00000129691.16	10866	27408	10866	27408	0	108	0	1	0.1767962962962962	0	2.267218589782715	0
muscle	ENSG00000143502.16	13187	10885	13187	10885	0	264	0	0	0.1395829787234042	1	1.1824449300765991	0
muscle	ENSG00000143502.16	13187	33985	13187	33985	0	247	0	1	0.0742444444444444	0	4.5815911293029785	0
muscle	ENSG00000182533.7	10870	18358	18358	10870	1	3	0	1	0.2473333333333333	0	0.0487014949321746	0
muscle	ENSG00000163492.16	21734	10874	21734	10874	0	640	1	1	0.103415625	0	5.563636302947998	1
muscle	ENSG00000163492.16	21734	19414	21734	19414	0	887	1	0	0.1415067873303167	1	-0.641363263130188	1
muscle	ENSG00000118689.15	19178	27127	19178	27127	0	220	1	1	0.1996409090909091	0	1.808290243148804	1
muscle	ENSG00000224051.7	10876	23049	10876	23049	0	63	0	1	0.0187460317460317	0	0.70979905128479	0
muscle	ENSG00000224051.7	10876	23050	10876	23050	0	63	0	1	0.0187460317460317	0	0.70979905128479	0
muscle	ENSG00000125354.24	10882	11509	10882	11509	0	7	0	0	0.0855714285714285	1	-0.3259695768356323	0
muscle	ENSG00000130940.15	15771	10884	15771	10884	0	593	0	0	0.1492040472175379	1	0.0	0
muscle	ENSG00000136237.20	32941	10887	32941	10887	0	47	0	1	0.2927872340425532	0	0.1976391077041626	0
muscle	ENSG00000108107.15	10888	28258	28258	10888	1	206	0	1	0.1073636363636363	1	8.175042152404785	0
muscle	ENSG00000160712.13	13615	10891	13615	10891	0	106	0	0	0.1499339622641509	1	0.1827150881290435	0
muscle	ENSG00000160712.13	13615	10892	13615	10892	0	106	0	0	0.1499339622641509	1	0.1827150881290435	0
muscle	ENSG00000106290.16	22420	34966	22420	34966	0	10	0	1	0.0618	0	0.3893373310565948	0
muscle	ENSG00000106290.16	22420	35129	22420	35129	0	10	0	1	0.0618	0	0.3893373310565948	0
muscle	ENSG00000106290.16	22420	35181	35181	22420	1	46	0	1	0.1899782608695652	0	-1.0366395711898804	0
muscle	ENSG00000106290.16	22420	35244	22420	35244	0	10	0	1	0.0618	0	0.3893373310565948	0
muscle	ENSG00000127334.11	10894	17466	10894	17466	0	73	1	1	0.1941369863013698	0	-0.2287953346967697	1
muscle	ENSG00000127334.11	10894	17467	10894	17467	0	73	1	1	0.1941369863013698	0	-0.2287953346967697	1
muscle	ENSG00000140105.18	17328	10897	17328	10897	0	41	0	1	0.1555609756097561	0	-0.7941503524780273	0
muscle	ENSG00000140105.18	17328	12352	17328	12352	0	41	0	1	0.1555609756097561	0	-0.7941503524780273	0
muscle	ENSG00000038382.23	10909	10903	10909	10903	0	2516	1	1	0.1340222575516693	1	-0.8848532438278198	1
muscle	ENSG00000038382.23	10909	10904	10909	10904	0	2516	1	1	0.1340222575516693	1	-0.8848532438278198	1
muscle	ENSG00000038382.23	10909	35633	10909	35633	0	2275	1	1	0.1015393805309734	1	0.6340353488922119	1
muscle	ENSG00000038382.23	10909	35634	10909	35634	0	2275	1	1	0.1015393805309734	1	0.6340353488922119	1
muscle	ENSG00000038382.23	10909	35635	10909	35635	0	2275	1	1	0.1015393805309734	1	0.6340353488922119	1
muscle	ENSG00000121766.16	10906	27463	10906	27463	0	28	0	1	0.174	0	0.0427737832069397	0
muscle	ENSG00000204673.11	10908	17081	17081	10908	1	20	0	1	0.09035	0	-0.6297084093093872	0
muscle	ENSG00000082996.20	17329	23206	17329	23206	0	156	1	1	0.1504344827586207	0	0.4417519569396972	1
muscle	ENSG00000082996.20	17329	23553	17329	23553	0	243	1	0	0.1238477366255144	1	3.690583944320679	1
muscle	ENSG00000082996.20	17329	24381	17329	24381	0	160	1	1	0.0566838709677419	0	-0.767365574836731	1
muscle	ENSG00000165632.9	10915	34965	10915	34965	0	157	1	0	0.2334331210191083	1	0.8999536633491516	1
muscle	ENSG00000165632.9	10915	35120	10915	35120	0	158	1	0	0.2366139240506329	0	0.9306701421737672	1
muscle	ENSG00000165192.14	23883	10924	23883	10924	0	74	0	1	-0.09276	0	-1.4427649974822998	0
muscle	ENSG00000165192.14	23883	10925	23883	10925	0	74	0	1	-0.09276	0	-1.4427649974822998	0
muscle	ENSG00000165192.14	23883	16465	23883	16465	0	17	0	0	0.0308823529411764	0	1.0726100206375122	0
muscle	ENSG00000165192.14	23883	16466	23883	16466	0	17	0	0	0.0308823529411764	0	1.0726100206375122	0
muscle	ENSG00000165192.14	23883	24120	23883	24120	0	156	1	0	0.1026616541353383	1	7.274057865142822	1
muscle	ENSG00000139910.20	27032	10932	27032	10932	0	329	1	0	0.0946067073170731	1	2.146267890930176	1
muscle	ENSG00000139910.20	27032	24032	27032	24032	0	122	1	1	0.1449344262295082	0	2.1132571697235107	1
muscle	ENSG00000139910.20	27032	24033	27032	24033	0	122	1	1	0.1449344262295082	0	2.1132571697235107	1
muscle	ENSG00000174720.18	10933	24985	10933	24985	0	79	1	1	0.1608481012658227	0	0.7339691519737244	1
muscle	ENSG00000174720.18	10933	25230	10933	25230	0	79	1	1	0.1608481012658227	0	0.7339691519737244	1
muscle	ENSG00000174720.18	10933	25336	25336	10933	1	14	0	0	-0.0452307692307692	0	-0.457487404346466	0
muscle	ENSG00000174720.18	10933	34738	10933	34738	0	105	0	0	0.1279714285714285	1	1.4844814538955688	0
muscle	ENSG00000174720.18	10933	35109	10933	35109	0	215	0	0	0.148741116751269	1	-0.0963452458381652	0
muscle	ENSG00000112679.15	20066	10934	20066	10934	0	37	1	0	0.1782666666666666	1	-0.5457673668861389	1
muscle	ENSG00000112679.15	20066	10935	20066	10935	0	37	1	0	0.1782666666666666	1	-0.5457673668861389	1
muscle	ENSG00000112679.15	20066	30072	20066	30072	0	103	1	1	0.0731941747572815	1	21.928686141967773	1
muscle	ENSG00000136161.13	10938	27387	10938	27387	0	24	0	1	0.215	0	-0.7518839836120605	0
muscle	ENSG00000047579.20	10939	11811	10939	11811	0	17	0	1	0.1065294117647058	0	-0.2803393602371216	0
muscle	ENSG00000047579.20	10939	25269	10939	25269	0	81	0	1	0.140037037037037	0	-1.5212407112121582	0
muscle	ENSG00000047579.20	10939	25462	10939	25462	0	146	0	1	0.1960486111111111	0	0.955070436000824	0
muscle	ENSG00000047579.20	10939	25463	10939	25463	0	146	0	1	0.1960486111111111	0	0.955070436000824	0
muscle	ENSG00000047579.20	10939	31162	10939	31162	0	35	0	1	0.211	0	-0.4159479141235351	0
muscle	ENSG00000113360.17	10947	25435	10947	25435	0	37	0	0	0.1996216216216216	0	1.017113447189331	0
muscle	ENSG00000127616.22	10948	29550	10948	29550	0	33	0	0	0.3053333333333333	0	0.0	0
muscle	ENSG00000127616.22	10948	31806	10948	31806	0	65	0	0	0.3053333333333333	0	0.0	0
muscle	ENSG00000127616.22	10948	32095	10948	32095	0	33	0	0	0.3053333333333333	0	0.0	0
muscle	ENSG00000127616.22	10948	32097	10948	32097	0	145	0	1	0.3209448275862069	0	0.0883906930685043	0
muscle	ENSG00000127616.22	10948	32159	10948	32159	0	33	0	0	0.3053333333333333	0	0.0	0
muscle	ENSG00000127616.22	10948	36196	36196	10948	1	32	0	0	0.0843124999999999	0	0.0	0
muscle	ENSG00000148187.18	10951	23342	23342	10951	1	238	0	1	0.100612676056338	1	11.757658004760742	0
muscle	ENSG00000125744.12	10957	20897	10957	20897	0	266	0	1	0.2634448818897638	1	-4.200876235961914	0
muscle	ENSG00000151623.15	12250	31264	31264	12250	1	4	0	0	0.01575	0	0.0709871426224708	0
muscle	ENSG00000151623.15	12250	31265	31265	12250	1	4	0	0	0.01575	0	0.0709871426224708	0
muscle	ENSG00000151623.15	12250	31266	31266	12250	1	4	0	0	0.01575	0	0.0709871426224708	0
muscle	ENSG00000113810.16	12102	22940	12102	22940	0	396	0	1	0.1722917847025495	0	-0.2738702893257141	0
muscle	ENSG00000147403.18	13971	22761	13971	22761	0	133	0	0	0.0905795454545454	1	3.658502578735352	0
muscle	ENSG00000139926.16	10974	17984	10974	17984	0	8	1	0	-0.0428749999999999	0	-0.0677187964320182	1
muscle	ENSG00000139926.16	10974	17985	10974	17985	0	8	1	0	-0.0428749999999999	0	-0.0677187964320182	1
muscle	ENSG00000187555.17	10984	28444	10984	28444	0	377	1	1	0.2617957559681698	0	-1.225051760673523	1
muscle	ENSG00000187555.17	10984	28445	10984	28445	0	377	1	1	0.2617957559681698	0	-1.225051760673523	1
muscle	ENSG00000129317.15	10986	19913	10986	19913	0	12	0	1	0.2555	0	-0.1998857855796814	0
muscle	ENSG00000129317.15	10986	27788	10986	27788	0	12	0	1	0.2555	0	-0.1998857855796814	0
muscle	ENSG00000129317.15	10986	27859	10986	27859	0	336	0	0	0.0638898809523809	1	1.976157665252685	0
muscle	ENSG00000189184.12	10987	19709	10987	19709	0	1	0	0	0.318	0	0.0271291006356477	0
muscle	ENSG00000189184.12	10987	25311	10987	25311	0	840	1	1	0.0828751560549313	1	13.513188362121582	1
muscle	ENSG00000129991.14	10989	29262	10989	29262	0	365	0	1	0.1860892018779343	1	11.74628448486328	0
muscle	ENSG00000036054.13	17613	10994	17613	10994	0	721	0	1	0.0827912912912912	1	22.62472152709961	0
muscle	ENSG00000036054.13	17613	10995	17613	10995	0	721	0	1	0.0827912912912912	1	22.62472152709961	0
muscle	ENSG00000073008.16	20519	10999	20519	10999	0	57	1	0	-0.0181320754716981	0	0.7327519059181213	1
muscle	ENSG00000073008.16	20519	11000	20519	11000	0	57	1	0	-0.0181320754716981	0	0.7327519059181213	1
muscle	ENSG00000073008.16	20519	36090	20519	36090	0	278	0	1	0.0984208633093525	1	5.254075050354004	0
muscle	ENSG00000073008.16	20519	36091	20519	36091	0	278	0	1	0.0984208633093525	1	5.254075050354004	0
muscle	ENSG00000154889.17	29399	11001	29399	11001	0	22	0	0	0.2236818181818181	0	0.9276031255722046	0
muscle	ENSG00000154889.17	29399	24657	29399	24657	0	56	0	0	-0.0123392857142857	1	-0.4257494211196899	0
muscle	ENSG00000144381.18	16955	11005	11005	16955	1	54	0	1	0.0325925925925926	0	0.054459773004055	0
muscle	ENSG00000144381.18	16955	22343	22343	16955	1	54	0	1	0.0325925925925926	0	0.054459773004055	0
muscle	ENSG00000144381.18	16955	33771	33771	16955	1	98	0	1	0.0220806451612903	0	0.1227818578481674	0
muscle	ENSG00000185825.17	11006	22765	22765	11006	1	54	0	1	0.1790888888888889	0	-1.2542600631713867	0
muscle	ENSG00000185825.17	11006	32016	11006	32016	0	36	0	0	0.2144857142857142	0	1.492932915687561	0
muscle	ENSG00000185825.17	11006	33111	33111	11006	1	44	0	1	0.1966216216216216	0	-1.0789496898651123	0
muscle	ENSG00000167549.19	16936	11009	11009	16936	1	71	0	1	0.2546760563380281	0	-1.4993047714233398	0
muscle	ENSG00000167549.19	16936	22786	16936	22786	0	346	1	0	0.129760162601626	1	2.9470138549804688	1
muscle	ENSG00000167549.19	16936	22787	16936	22787	0	346	1	0	0.129760162601626	1	2.9470138549804688	1
muscle	ENSG00000167549.19	16936	22788	16936	22788	0	346	1	0	0.129760162601626	1	2.9470138549804688	1
muscle	ENSG00000167549.19	16936	22789	16936	22789	0	346	1	0	0.129760162601626	1	2.9470138549804688	1
muscle	ENSG00000167549.19	16936	22790	16936	22790	0	346	1	0	0.129760162601626	1	2.9470138549804688	1
muscle	ENSG00000167549.19	16936	23250	16936	23250	0	242	1	1	0.0517717842323651	1	6.719606876373291	1
muscle	ENSG00000167549.19	16936	23251	16936	23251	0	242	1	1	0.0517717842323651	1	6.719606876373291	1
muscle	ENSG00000167549.19	16936	34309	16936	34309	0	268	1	1	0.0415129310344827	1	9.074014663696287	1
muscle	ENSG00000167549.19	16936	34310	16936	34310	0	268	1	1	0.0415129310344827	1	9.074014663696287	1
muscle	ENSG00000167549.19	16936	34311	16936	34311	0	268	1	1	0.0415129310344827	1	9.074014663696287	1
muscle	ENSG00000167549.19	16936	34312	16936	34312	0	268	1	1	0.0415129310344827	1	9.074014663696287	1
muscle	ENSG00000167549.19	16936	34313	16936	34313	0	268	1	1	0.0415129310344827	1	9.074014663696287	1
muscle	ENSG00000181852.18	11012	17574	11012	17574	0	71	0	1	0.1069577464788732	0	3.3027491569519043	0
muscle	ENSG00000100852.14	11020	28090	11020	28090	0	1	0	0	0.318	0	0.0	0
muscle	ENSG00000139174.12	11021	31741	11021	31741	0	121	0	1	0.1883140495867768	0	-1.2091859579086304	0
muscle	ENSG00000148484.18	11027	15949	11027	15949	0	357	0	1	0.08667578125	1	26.11530494689941	0
muscle	ENSG00000148484.18	11027	15950	11027	15950	0	357	0	1	0.08667578125	1	26.11530494689941	0
muscle	ENSG00000148484.18	11027	30010	11027	30010	0	357	1	1	0.08667578125	1	26.11530494689941	1
muscle	ENSG00000148484.18	11027	30011	11027	30011	0	357	1	1	0.08667578125	1	26.11530494689941	1
muscle	ENSG00000126561.18	29570	33515	29570	33515	0	145	1	0	0.1392173913043478	1	0.3720465004444122	1
muscle	ENSG00000126561.18	29570	33516	29570	33516	0	145	1	0	0.1392173913043478	1	0.3720465004444122	1
muscle	ENSG00000122705.18	11040	23367	23367	11040	1	17	0	0	0.1382307692307692	0	-0.4467364847660064	0
muscle	ENSG00000068024.18	27288	11041	27288	11041	0	5	1	0	-0.2374	0	-0.1751841157674789	1
muscle	ENSG00000068024.18	27288	11042	27288	11042	0	5	1	0	-0.2374	0	-0.1751841157674789	1
muscle	ENSG00000068024.18	27288	35121	27288	35121	0	814	0	1	0.1928820638820639	1	-6.660608291625977	0
muscle	ENSG00000010322.16	11044	20146	11044	20146	0	989	1	0	0.1280424671385237	1	-2.077300786972046	1
muscle	ENSG00000010322.16	11044	20147	11044	20147	0	989	1	0	0.1280424671385237	1	-2.077300786972046	1
muscle	ENSG00000175416.16	11048	25287	11048	25287	0	160	0	0	0.2262561983471074	1	1.9086834192276	0
muscle	ENSG00000175416.16	11048	25288	11048	25288	0	160	0	0	0.2262561983471074	1	1.9086834192276	0
muscle	ENSG00000139679.16	31011	23961	31011	23961	0	210	0	1	-0.0816285714285714	1	3.12031888961792	0
muscle	ENSG00000115761.17	16688	11056	16688	11056	0	50	0	0	0.0413999999999999	0	2.536273956298828	0
muscle	ENSG00000115761.17	16688	35385	16688	35385	0	398	0	1	0.0628065326633165	1	5.188732147216797	0
muscle	ENSG00000115761.17	16688	35386	16688	35386	0	398	0	1	0.0628065326633165	1	5.188731670379639	0
muscle	ENSG00000151292.19	35509	11058	35509	11058	0	1	1	0	0.736	0	0.0140490038320422	1
muscle	ENSG00000151292.19	35509	11059	35509	11059	0	1	1	0	0.736	0	0.0140490038320422	1
muscle	ENSG00000151292.19	35509	12704	35509	12704	0	516	0	1	0.0962100456621004	1	24.30276679992676	0
muscle	ENSG00000151292.19	35509	12705	35509	12705	0	516	0	1	0.0962100456621004	1	24.30276679992676	0
muscle	ENSG00000151292.19	35509	25860	35509	25860	0	33	1	0	0.1646363636363636	1	-1.0040528774261477	1
muscle	ENSG00000049618.25	31557	11063	31557	11063	0	66	1	0	0.3008867924528302	0	0.3809854686260223	1
muscle	ENSG00000049618.25	31557	11064	31557	11064	0	66	1	0	0.3008867924528302	0	0.3809854686260223	1
muscle	ENSG00000049618.25	31557	22365	31557	22365	0	2445	0	1	0.2017435121107266	1	25.836538314819336	0
muscle	ENSG00000049618.25	31557	22366	31557	22366	0	2445	0	1	0.2017435121107266	1	25.836538314819336	0
muscle	ENSG00000049618.25	31557	31543	31557	31543	0	2217	0	1	0.1979344188150158	1	2.088141441345215	0
muscle	ENSG00000049618.25	31557	31544	31557	31544	0	2217	0	1	0.1979344188150158	1	2.088141441345215	0
muscle	ENSG00000049618.25	31557	31566	31566	31557	1	43	0	0	0.2226976744186046	0	0.0	0
muscle	ENSG00000049618.25	31557	31567	31567	31557	1	43	0	0	0.2226976744186046	0	0.0	0
muscle	ENSG00000104067.17	11065	24645	11065	24645	0	1401	1	0	0.2058170028818443	1	2.8345675468444824	1
muscle	ENSG00000104067.17	11065	24646	11065	24646	0	1401	1	0	0.2058170028818443	1	2.8345675468444824	1
muscle	ENSG00000096063.16	15099	11066	15099	11066	0	107	0	1	0.1517663551401869	0	0.2973375916481018	0
muscle	ENSG00000096063.16	15099	20313	20313	15099	1	63	0	1	0.1864909090909091	0	-0.8521716594696045	0
muscle	ENSG00000127870.17	16676	23222	16676	23222	0	544	1	0	0.1311930147058823	1	6.634965896606445	1
muscle	ENSG00000127870.17	16676	23223	16676	23223	0	544	1	0	0.1311930147058823	1	6.634965896606445	1
muscle	ENSG00000127870.17	16676	24755	16676	24755	0	444	1	0	0.1337702702702702	1	3.640778064727783	1
muscle	ENSG00000089597.18	11950	11070	11070	11950	1	23	0	1	-0.0194347826086956	0	-0.2347450852394104	0
muscle	ENSG00000089597.18	11950	26543	11950	26543	0	101	0	1	0.0572574257425742	0	-0.9066824316978456	0
muscle	ENSG00000089597.18	11950	27133	11950	27133	0	101	0	1	0.0572574257425742	0	-0.9066824316978456	0
muscle	ENSG00000073792.16	16774	11073	16774	11073	0	49	0	1	0.1743469387755102	0	-0.3852019906044006	0
muscle	ENSG00000053438.11	32357	11074	11074	32357	1	65	0	0	0.1249090909090909	1	2.790687561035156	0
muscle	ENSG00000179361.18	11078	31129	31129	11078	1	1	0	0	0.06	0	-0.0166917219758033	0
muscle	ENSG00000182022.18	21251	31340	21251	31340	0	132	1	0	0.0438282828282828	1	2.1807971000671387	1
muscle	ENSG00000182022.18	21251	31341	21251	31341	0	132	1	0	0.0438282828282828	1	2.1807971000671387	1
muscle	ENSG00000182022.18	21251	31342	21251	31342	0	132	1	0	0.0438282828282828	1	2.1807971000671387	1
muscle	ENSG00000101150.18	11081	11191	11081	11191	0	20	0	0	0.15805	0	1.0254449844360352	0
muscle	ENSG00000087053.20	11082	11408	11082	11408	0	72	0	1	0.2237361111111111	0	-0.0035443305969238	0
muscle	ENSG00000087053.20	11082	19465	11082	19465	0	72	0	1	0.2237361111111111	0	-0.0035443305969238	0
muscle	ENSG00000087053.20	11082	33362	11082	33362	0	72	0	1	0.2237361111111111	0	-0.0035443305969238	0
muscle	ENSG00000087053.20	11082	33427	11082	33427	0	102	0	1	0.2173291139240507	0	0.9540765285491944	0
muscle	ENSG00000087053.20	11082	33458	11082	33458	0	72	0	1	0.2237361111111111	0	-0.0035443305969238	0
muscle	ENSG00000087053.20	11082	33475	11082	33475	0	287	1	1	0.1335331010452961	0	-1.820474624633789	1
muscle	ENSG00000087053.20	11082	33476	11082	33476	0	287	1	1	0.1335331010452961	0	-1.820474624633789	1
muscle	ENSG00000165533.19	31136	11083	31136	11083	0	30	0	0	0.1352333333333333	0	-0.2173196673393249	0
muscle	ENSG00000101391.21	11087	23532	11087	23532	0	41	0	1	0.0537999999999999	0	0.2876636981964111	0
muscle	ENSG00000175197.13	11091	27749	27749	11091	1	23	0	1	0.1862608695652174	0	0.0070484280586242	0
muscle	ENSG00000175197.13	11091	27827	27827	11091	1	23	0	1	0.1862608695652174	0	0.0070484280586242	0
muscle	ENSG00000100461.18	12574	11093	12574	11093	0	34	0	1	0.2961176470588235	0	0.2710196673870086	0
muscle	ENSG00000100461.18	12574	18742	12574	18742	0	16	0	1	0.3555625	0	0.3544121384620666	0
muscle	ENSG00000112242.16	11094	26751	11094	26751	0	140	0	1	0.1533305785123967	0	1.8994174003601076	0
muscle	ENSG00000142192.22	11099	11238	11099	11238	0	75	0	0	0.1096666666666666	0	0.6143885850906372	0
muscle	ENSG00000142192.22	11099	12217	11099	12217	0	20	0	0	0.1964	0	-0.0113025493919849	0
muscle	ENSG00000142192.22	11099	12396	11099	12396	0	18	0	0	0.2509444444444444	0	-0.1703038215637207	0
muscle	ENSG00000142192.22	11099	36148	11099	36148	0	110	0	1	0.0875363636363636	0	0.6919897794723511	0
muscle	ENSG00000145730.21	21431	11103	21431	11103	0	86	0	0	0.1300581395348837	1	0.0491501539945602	0
muscle	ENSG00000145730.21	21431	11181	21431	11181	0	107	0	0	0.1907289719626168	0	-1.2535967826843262	0
muscle	ENSG00000145730.21	21431	16338	21431	16338	0	295	0	1	0.0802	0	1.702844262123108	0
muscle	ENSG00000145730.21	21431	22526	21431	22526	0	68	0	0	0.1198235294117647	0	0.187660202383995	0
muscle	ENSG00000145730.21	21431	24961	21431	24961	0	724	0	1	0.102232044198895	1	2.53501033782959	0
muscle	ENSG00000145730.21	21431	25263	21431	25263	0	175	0	0	0.1631771428571428	0	-1.2312359809875488	0
muscle	ENSG00000145730.21	21431	25326	21431	25326	0	835	0	1	0.1190793269230769	1	0.7964010238647461	0
muscle	ENSG00000145730.21	21431	25458	21431	25458	0	913	1	0	0.1074713302752293	1	8.370869636535645	1
muscle	ENSG00000145730.21	21431	34371	21431	34371	0	18	0	0	0.1687222222222222	0	-0.2809638381004333	0
muscle	ENSG00000145730.21	21431	34695	34695	21431	1	1	0	0	0.06	0	0.002291293349117	0
muscle	ENSG00000075711.21	11104	17210	11104	17210	0	281	1	0	0.1367963636363636	1	0.9728015065193176	1
muscle	ENSG00000075711.21	11104	32824	11104	32824	0	34	0	0	0.2799999999999999	0	-0.3169938921928406	0
muscle	ENSG00000075711.21	11104	32859	11104	32859	0	1	0	0	0.318	0	-0.0185738336294889	0
muscle	ENSG00000148358.21	11113	14656	14656	11113	1	19	0	0	0.1119473684210526	0	-0.3335073888301849	0
muscle	ENSG00000148358.21	11113	14657	14657	11113	1	19	0	0	0.1119473684210526	0	-0.3335073888301849	0
muscle	ENSG00000072121.17	11119	33513	11119	33513	0	26	0	0	0.0889230769230769	0	0.0	0
muscle	ENSG00000072121.17	11119	33514	11119	33514	0	26	0	0	0.0889230769230769	0	0.0	0
muscle	ENSG00000163913.14	35074	11121	35074	11121	0	1	0	0	0.06	0	-0.0345856323838233	0
muscle	ENSG00000163913.14	35074	35140	35074	35140	0	210	0	1	0.0657682119205298	0	2.7236623764038086	0
muscle	ENSG00000163913.14	35074	35331	35074	35331	0	53	0	0	0.0606603773584905	0	1.3957037925720217	0
muscle	ENSG00000160087.21	11272	11127	11127	11272	1	229	1	1	0.0286265060240963	1	18.90225601196289	1
muscle	ENSG00000160087.21	11272	11128	11128	11272	1	229	1	1	0.0286265060240963	1	18.90225601196289	1
muscle	ENSG00000160087.21	11272	11129	11129	11272	1	229	1	1	0.0286265060240963	1	18.90225601196289	1
muscle	ENSG00000160087.21	11272	12662	12662	11272	1	361	1	1	0.1297482993197279	1	17.093374252319336	1
muscle	ENSG00000160087.21	11272	18808	18808	11272	1	229	1	1	0.0286265060240963	1	18.90225601196289	1
muscle	ENSG00000160087.21	11272	18809	18809	11272	1	349	1	1	0.0759551724137931	1	18.08538055419922	1
muscle	ENSG00000049130.16	31961	11130	31961	11130	0	29	0	0	0.1821724137931034	0	-0.567349910736084	0
muscle	ENSG00000049130.16	31961	16076	31961	16076	0	44	0	1	-0.0049756097560975	0	2.1814215183258057	0
muscle	ENSG00000115211.17	11131	19159	11131	19159	0	191	0	1	0.2814397905759162	0	-1.9181914329528809	0
muscle	ENSG00000109572.16	25469	11139	11139	25469	1	62	0	0	0.2154590163934426	1	-0.6478151082992554	0
muscle	ENSG00000109572.16	25469	25130	25469	25130	0	60	0	1	0.0487608695652174	0	-0.369961678981781	0
muscle	ENSG00000126091.21	11150	11350	11350	11150	1	54	0	0	0.1401666666666666	0	-1.466874361038208	0
muscle	ENSG00000126091.21	11150	11351	11351	11150	1	54	0	0	0.1401666666666666	0	-1.466874361038208	0
muscle	ENSG00000126091.21	11150	11446	11150	11446	0	98	0	0	0.0664897959183673	1	1.2277662754058838	0
muscle	ENSG00000126091.21	11150	11447	11150	11447	0	98	0	0	0.0664897959183673	1	1.2277662754058838	0
muscle	ENSG00000126091.21	11150	12890	12890	11150	1	16	0	1	0.3643125	0	0.0208124592900276	0
muscle	ENSG00000126091.21	11150	12891	12891	11150	1	16	0	1	0.3643125	0	0.0208124592900276	0
muscle	ENSG00000126091.21	11150	12893	11150	12893	0	17	1	1	0.0868823529411765	0	-0.8111776113510132	1
muscle	ENSG00000126091.21	11150	12894	11150	12894	0	17	1	1	0.0868823529411765	0	-0.8111776113510132	1
muscle	ENSG00000126091.21	11150	31821	11150	31821	0	115	1	1	0.0695043478260869	0	0.0863237977027893	1
muscle	ENSG00000126091.21	11150	31822	11150	31822	0	115	1	1	0.0695043478260869	0	0.0863237977027893	1
muscle	ENSG00000126091.21	11150	31825	11150	31825	0	213	1	1	0.029319248826291	1	-2.3976142406463623	1
muscle	ENSG00000126091.21	11150	31826	11150	31826	0	213	1	1	0.029319248826291	1	-2.3976142406463623	1
