tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary
muscle	ENSG00000171444.19	19313	7037	19313	7037	0	163	1	1	0.09330188679245283	0
muscle	ENSG00000171444.19	19313	7038	19313	7038	0	163	1	1	0.09330188679245283	0
muscle	ENSG00000169282.19	24348	7039	24348	7039	0	121	0	1	0.18054794520547948	0
muscle	ENSG00000169282.19	24348	7040	24348	7040	0	121	0	1	0.18054794520547948	0
muscle	ENSG00000169282.19	24348	23421	24348	23421	0	129	0	1	0.18415277777777778	0
muscle	ENSG00000130779.22	31019	7046	31019	7046	0	11	0	0	0.3705454545454545	0
muscle	ENSG00000130779.22	31019	12959	31019	12959	0	122	0	0	0.22486065573770497	0
muscle	ENSG00000130779.22	31019	26844	31019	26844	0	46	0	0	0.24263043478260868	0
muscle	ENSG00000170473.17	19325	7047	7047	19325	1	388	0	1	0.055302325581395355	1
muscle	ENSG00000170473.17	19325	18524	19325	18524	0	52	0	1	0.21607843137254898	0
muscle	ENSG00000175395.16	7052	15303	7052	15303	0	36	1	1	0.09227777777777778	0
muscle	ENSG00000168291.13	7056	16901	7056	16901	0	18	0	1	0.03444444444444445	0
muscle	ENSG00000168291.13	7056	23265	7056	23265	0	118	0	0	0.07359130434782608	0
muscle	ENSG00000044115.21	7058	25893	7058	25893	0	103	0	1	0.14761165048543687	0
muscle	ENSG00000168297.16	11859	7061	11859	7061	0	21	0	0	0.3793333333333334	0
muscle	ENSG00000168297.16	11859	16902	11859	16902	0	66	0	0	0.293969696969697	1
muscle	ENSG00000168297.16	11859	23238	11859	23238	0	178	1	1	0.0335785123966942	0
muscle	ENSG00000168297.16	11859	23817	11859	23817	0	121	0	1	0.24604054054054056	0
muscle	ENSG00000171105.14	7066	10607	7066	10607	0	12	1	0	0.32275000000000004	0
muscle	ENSG00000171105.14	7066	10608	7066	10608	0	12	1	0	0.32275000000000004	0
muscle	ENSG00000171469.11	7068	21740	7068	21740	0	320	1	1	0.13975312499999998	1
muscle	ENSG00000108312.16	21268	10845	21268	10845	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000108312.16	21268	10846	21268	10846	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000108312.16	21268	10847	21268	10847	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000108312.16	21268	17484	21268	17484	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000108312.16	21268	26207	21268	26207	0	221	0	0	0.3291788617886179	0
muscle	ENSG00000108312.16	21268	26208	21268	26208	0	221	0	0	0.3291788617886179	0
muscle	ENSG00000108312.16	21268	26600	21268	26600	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000108312.16	21268	26601	21268	26601	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000108312.16	21268	35993	21268	35993	0	37	0	0	0.18570270270270273	0
muscle	ENSG00000186184.20	7077	18709	18709	7077	1	223	0	1	0.2455426356589147	1
muscle	ENSG00000186184.20	7077	31043	31043	7077	1	267	0	1	0.06172340425531914	1
muscle	ENSG00000172349.19	34600	7078	7078	34600	1	96	0	1	0.1685263157894737	0
muscle	ENSG00000064490.14	7087	17191	7087	17191	0	24	0	0	0.15225	0
muscle	ENSG00000169223.16	7089	35344	7089	35344	0	48	0	0	-0.002270833333333338	1
muscle	ENSG00000172071.15	7098	34416	7098	34416	0	1109	1	1	0.11339150943396226	1
muscle	ENSG00000172071.15	7098	34731	7098	34731	0	636	0	1	0.10232232704402515	1
muscle	ENSG00000169228.14	7099	23762	7099	23762	0	70	1	0	0.06971999999999999	1
muscle	ENSG00000168936.12	16871	7101	16871	7101	0	131	0	0	0.0820381679389313	1
muscle	ENSG00000168936.12	16871	7102	16871	7102	0	131	0	0	0.0820381679389313	1
muscle	ENSG00000110422.12	7103	16164	7103	16164	0	21	0	0	0.03952380952380953	0
muscle	ENSG00000110422.12	7103	22616	7103	22616	0	21	0	0	0.03952380952380953	0
muscle	ENSG00000172379.22	7106	26662	26662	7106	1	27	1	1	0.109	0
muscle	ENSG00000172379.22	7106	26663	26663	7106	1	27	1	1	0.109	0
muscle	ENSG00000172379.22	7106	26664	26664	7106	1	27	1	1	0.109	0
muscle	ENSG00000172828.13	7109	27333	7109	27333	0	375	0	1	0.10242666666666665	1
muscle	ENSG00000169057.26	22460	7112	22460	7112	0	19	1	1	0.264625	0
muscle	ENSG00000169057.26	22460	7113	22460	7113	0	19	1	1	0.264625	0
muscle	ENSG00000169057.26	22460	7114	22460	7114	0	19	1	1	0.264625	0
muscle	ENSG00000169925.17	7117	14505	7117	14505	0	177	0	0	0.28308000000000005	1
muscle	ENSG00000170638.10	16558	22959	16558	22959	0	93	0	0	0.08676666666666667	1
muscle	ENSG00000168374.11	7119	24160	7119	24160	0	201	1	1	-0.015231292517006808	1
muscle	ENSG00000180818.5	7121	25442	7121	25442	0	366	1	1	0.1979448051948052	1
muscle	ENSG00000180818.5	7121	25518	7121	25518	0	243	0	1	0.23214522821576764	1
muscle	ENSG00000140386.13	28411	7122	28411	7122	0	229	0	1	0.09201612903225807	0
muscle	ENSG00000140386.13	28411	28475	28411	28475	0	645	1	0	0.09261345852895148	1
muscle	ENSG00000121892.15	7123	24890	7123	24890	0	740	0	0	0.14492837837837838	1
muscle	ENSG00000121892.15	7123	24891	7123	24891	0	740	0	0	0.14492837837837838	1
muscle	ENSG00000170345.11	7125	26778	7125	26778	0	36	1	0	0.22675	0
muscle	ENSG00000170348.9	7126	28040	7126	28040	0	84	0	1	0.028075	0
muscle	ENSG00000168661.15	29963	7128	7128	29963	1	1	0	1	0.06	0
muscle	ENSG00000168661.15	29963	21495	21495	29963	1	1	0	1	0.06	0
muscle	ENSG00000168661.15	29963	21496	21496	29963	1	1	0	1	0.06	0
muscle	ENSG00000168661.15	29963	29986	29963	29986	0	81	1	1	0.06046913580246913	0
muscle	ENSG00000171735.21	7132	22891	7132	22891	0	1669	1	1	0.14217260442260443	1
muscle	ENSG00000171735.21	7132	28116	7132	28116	0	1579	1	0	0.13890500316656113	1
muscle	ENSG00000169604.21	7135	19547	7135	19547	0	237	0	0	0.2442330508474576	1
muscle	ENSG00000172456.18	7137	14331	7137	14331	0	111	0	1	0.07954054054054054	0
muscle	ENSG00000170043.12	7138	27101	7138	27101	0	39	0	1	0.22117948717948716	0
muscle	ENSG00000156239.12	7140	22823	22823	7140	1	313	0	1	0.09878999999999999	1
muscle	ENSG00000104313.20	7144	16933	7144	16933	0	96	0	1	0.2302	0
muscle	ENSG00000104313.20	7144	20056	7144	20056	0	103	0	1	0.1828039215686275	1
muscle	ENSG00000104313.20	7144	23062	7144	23062	0	205	0	1	0.2164975609756098	0
muscle	ENSG00000169891.18	12083	7145	12083	7145	0	1	0	0	0.318	0
muscle	ENSG00000166508.19	7146	20481	7146	20481	0	107	0	1	0.10373831775700934	0
muscle	ENSG00000171453.20	31777	7155	31777	7155	0	57	0	0	0.05230303030303029	1
muscle	ENSG00000171453.20	31777	31863	31777	31863	0	390	0	1	0.09252380952380952	1
muscle	ENSG00000171453.20	31777	31864	31777	31864	0	390	0	1	0.09252380952380952	1
muscle	ENSG00000171453.20	31777	31996	31777	31996	0	125	0	1	0.043952	0
muscle	ENSG00000171453.20	31777	31997	31777	31997	0	125	0	1	0.043952	0
muscle	ENSG00000118960.13	7156	32553	7156	32553	0	401	1	1	0.20465714285714284	1
muscle	ENSG00000118960.13	7156	32554	7156	32554	0	401	1	1	0.20465714285714284	1
muscle	ENSG00000157985.20	7158	19478	19478	7158	1	368	1	1	0.22394949494949495	1
muscle	ENSG00000169567.13	7161	25332	25332	7161	1	97	0	1	0.21285294117647058	1
muscle	ENSG00000169567.13	7161	25782	7161	25782	0	66	0	0	0.07096078431372549	1
muscle	ENSG00000169567.13	7161	33365	7161	33365	0	139	0	1	0.117025	1
muscle	ENSG00000169567.13	7161	33366	7161	33366	0	139	0	1	0.117025	1
muscle	ENSG00000172057.10	7162	29059	29059	7162	1	252	0	1	-0.020060150375939854	1
muscle	ENSG00000172057.10	7162	29060	29060	7162	1	252	0	1	-0.020060150375939854	1
muscle	ENSG00000172057.10	7162	29061	29061	7162	1	252	0	1	-0.020060150375939854	1
muscle	ENSG00000196357.12	7173	29605	7173	29605	0	276	1	1	0.15670289855072464	1
muscle	ENSG00000169129.16	7174	13814	7174	13814	0	4	0	0	0.34675	0
muscle	ENSG00000172159.16	7186	9332	7186	9332	0	435	1	1	0.10873317307692307	1
muscle	ENSG00000103942.13	22234	7188	7188	22234	1	14	0	1	0.39221428571428574	0
muscle	ENSG00000103942.13	22234	28178	22234	28178	0	444	1	1	0.14716358839050134	1
muscle	ENSG00000168101.15	7191	29307	7191	29307	0	168	0	1	0.15157462686567164	1
muscle	ENSG00000168101.15	7191	29543	7191	29543	0	87	0	1	0.1814137931034483	0
muscle	ENSG00000170540.16	7197	28389	7197	28389	0	142	0	1	-0.04055652173913042	1
muscle	ENSG00000012660.14	7198	14258	7198	14258	0	74	0	1	0.29904255319148937	0
muscle	ENSG00000012660.14	7198	27245	7198	27245	0	206	0	1	0.07128846153846154	1
muscle	ENSG00000171861.11	7199	28891	7199	28891	0	315	0	0	0.09533762057877813	1
muscle	ENSG00000171861.11	7199	28892	7199	28892	0	315	0	0	0.09533762057877813	1
muscle	ENSG00000171861.11	7199	28904	7199	28904	0	233	0	0	0.09983690987124463	1
muscle	ENSG00000171202.7	7201	26288	7201	26288	0	70	0	1	0.056328571428571436	0
muscle	ENSG00000171202.7	7201	26483	7201	26483	0	92	0	1	0.03346739130434784	0
muscle	ENSG00000169592.15	28407	7202	28407	7202	0	39	0	0	0.3018974358974359	0
muscle	ENSG00000169744.13	7203	21601	7203	21601	0	99	0	0	0.19740845070422536	1
muscle	ENSG00000169744.13	7203	24845	7203	24845	0	74	0	0	0.20838571428571429	1
muscle	ENSG00000169744.13	7203	25551	7203	25551	0	2	0	0	0.433	0
muscle	ENSG00000005889.16	7204	16198	16198	7204	1	39	0	1	0.12397435897435898	0
muscle	ENSG00000169180.12	7209	28520	7209	28520	0	14	1	1	0.1582857142857143	0
muscle	ENSG00000169180.12	7209	28521	7209	28521	0	14	1	1	0.1582857142857143	0
muscle	ENSG00000146223.16	24546	18372	24546	18372	0	138	0	1	0.1330072463768116	1
muscle	ENSG00000146223.16	24546	24048	24546	24048	0	138	0	1	0.1330072463768116	1
muscle	ENSG00000126016.17	14528	7217	14528	7217	0	409	0	1	0.2348312958435208	0
muscle	ENSG00000175556.18	14427	7220	14427	7220	0	41	0	0	0.11565853658536586	0
muscle	ENSG00000175556.18	14427	21486	14427	21486	0	201	1	1	0.18602985074626863	0
muscle	ENSG00000126522.17	7228	13050	7228	13050	0	65	0	1	0.0631846153846154	0
muscle	ENSG00000126522.17	7228	16539	16539	7228	1	104	0	1	0.2703589743589743	0
muscle	ENSG00000188290.11	7234	20756	20756	7234	1	26	0	1	0.29038461538461535	0
muscle	ENSG00000188290.11	7234	23952	7234	23952	0	82	1	1	0.24275609756097563	0
muscle	ENSG00000188290.11	7234	23953	7234	23953	0	82	1	1	0.24275609756097563	0
muscle	ENSG00000196616.15	7239	25065	7239	25065	0	63	0	1	0.1832063492063492	0
muscle	ENSG00000196616.15	7239	25589	7239	25589	0	63	0	1	0.1832063492063492	0
muscle	ENSG00000196616.15	7239	31274	7239	31274	0	1	0	1	0.02	0
muscle	ENSG00000170619.10	7241	18917	18917	7241	1	44	0	1	0.09618181818181815	0
muscle	ENSG00000163872.16	7247	23461	7247	23461	0	1194	0	1	0.17414890016920473	1
muscle	ENSG00000163872.16	7247	23462	7247	23462	0	1194	0	1	0.17414890016920473	1
muscle	ENSG00000163872.16	7247	23463	7247	23463	0	1194	0	1	0.17414890016920473	1
muscle	ENSG00000163872.16	7247	23464	7247	23464	0	1194	0	1	0.17414890016920473	1
muscle	ENSG00000152942.19	7250	12242	7250	12242	0	165	0	1	0.15482424242424242	0
muscle	ENSG00000168439.17	7251	26990	7251	26990	0	24	0	0	0.13079166666666667	0
muscle	ENSG00000170989.10	7257	23630	7257	23630	0	204	1	0	0.0154362745098039	1
muscle	ENSG00000169908.12	7260	23446	7260	23446	0	96	0	1	-0.01441304347826087	0
muscle	ENSG00000169908.12	7260	24520	7260	24520	0	108	0	0	-0.023330188679245283	1
muscle	ENSG00000168758.11	7265	24010	24010	7265	1	158	0	1	0.09529054054054052	0
muscle	ENSG00000166575.17	7266	10457	10457	7266	1	486	0	1	0.003761445783132528	1
muscle	ENSG00000247596.10	7271	33740	33740	7271	1	24	0	1	0.007260869565217405	0
muscle	ENSG00000247596.10	7271	33795	7271	33795	0	98	0	1	0.07532653061224491	0
muscle	ENSG00000171763.20	7275	26518	7275	26518	0	141	0	0	0.08348175182481751	1
muscle	ENSG00000171763.20	7275	26519	7275	26519	0	141	0	0	0.08348175182481751	1
muscle	ENSG00000106638.18	7280	20631	7280	20631	0	172	0	1	0.11004819277108434	0
muscle	ENSG00000172292.15	7284	17270	17270	7284	1	15	0	1	0.21826666666666664	0
muscle	ENSG00000148660.22	20315	7285	20315	7285	0	59	0	0	0.241271186440678	1
muscle	ENSG00000148660.22	20315	8846	20315	8846	0	61	0	0	0.26142622950819666	0
muscle	ENSG00000148660.22	20315	8848	20315	8848	0	32	0	0	0.21250000000000002	0
muscle	ENSG00000148660.22	20315	11360	20315	11360	0	93	0	0	0.2445913978494624	1
muscle	ENSG00000148660.22	20315	14768	20315	14768	0	72	0	0	0.25169444444444444	0
muscle	ENSG00000148660.22	20315	17761	20315	17761	0	128	0	1	0.1756911764705882	0
muscle	ENSG00000148660.22	20315	21075	20315	21075	0	135	0	1	0.1687851851851852	1
muscle	ENSG00000121289.18	7286	29346	7286	29346	0	418	0	1	0.19546650717703348	1
muscle	ENSG00000121289.18	7286	29347	7286	29347	0	418	0	1	0.19546650717703348	1
muscle	ENSG00000121289.18	7286	29348	7286	29348	0	418	0	1	0.19546650717703348	1
muscle	ENSG00000121289.18	7286	29629	7286	29629	0	813	0	1	0.1884455040871935	1
muscle	ENSG00000189050.16	7288	23140	7288	23140	0	263	1	0	-0.06393536121673003	1
muscle	ENSG00000189050.16	7288	23141	7288	23141	0	263	1	0	-0.06393536121673003	1
muscle	ENSG00000189050.16	7288	23974	7288	23974	0	239	1	0	-0.05892165898617512	1
muscle	ENSG00000168393.13	7289	18795	7289	18795	0	300	0	1	0.11108994708994706	1
muscle	ENSG00000187605.17	19408	7293	19408	7293	0	95	0	1	0.15370526315789473	0
muscle	ENSG00000187605.17	19408	7294	19408	7294	0	95	0	1	0.15370526315789473	0
muscle	ENSG00000171055.15	19156	7295	19156	7295	0	171	0	1	0.1455906432748538	0
muscle	ENSG00000171055.15	19156	16210	16210	19156	1	27	0	0	0.07703703703703704	0
muscle	ENSG00000171055.15	19156	19765	19156	19765	0	171	0	1	0.1455906432748538	0
muscle	ENSG00000171055.15	19156	22295	19156	22295	0	50	0	0	0.12421999999999998	1
muscle	ENSG00000171055.15	19156	23053	19156	23053	0	128	0	1	0.14512698412698413	0
muscle	ENSG00000171055.15	19156	23629	19156	23629	0	382	0	1	0.18603459119496857	1
muscle	ENSG00000004766.17	7296	32336	7296	32336	0	37	0	1	0.193125	0
muscle	ENSG00000172059.11	7300	26742	26742	7300	1	72	0	1	0.1139375	0
muscle	ENSG00000170836.13	7302	35241	7302	35241	0	235	0	1	0.1713787234042553	0
muscle	ENSG00000171222.11	7306	15156	7306	15156	0	36	0	1	0.11613888888888886	0
muscle	ENSG00000171222.11	7306	30638	7306	30638	0	36	0	1	0.11613888888888886	0
muscle	ENSG00000170290.4	7308	26132	7308	26132	0	38	0	0	0.07992857142857142	1
muscle	ENSG00000196793.14	7310	20629	20629	7310	1	98	0	1	0.06777551020408162	0
muscle	ENSG00000196793.14	7310	26762	26762	7310	1	57	0	1	0.039807017543859645	0
muscle	ENSG00000123064.13	7312	8076	8076	7312	1	1	1	0	0.06	0
muscle	ENSG00000123064.13	7312	8077	8077	7312	1	1	1	0	0.06	0
muscle	ENSG00000172046.21	19966	7316	7316	19966	1	96	0	0	0.08514754098360652	0
muscle	ENSG00000172046.21	19966	18605	19966	18605	0	187	0	0	0.283015625	0
muscle	ENSG00000172046.21	19966	18606	19966	18606	0	116	0	0	0.28905172413793107	0
muscle	ENSG00000172046.21	19966	35280	35280	19966	1	81	0	0	0.08514754098360652	1
muscle	ENSG00000172046.21	19966	35297	19966	35297	0	197	0	0	0.25064974619289343	0
muscle	ENSG00000172046.21	19966	35588	19966	35588	0	187	0	0	0.283015625	0
muscle	ENSG00000172171.11	29113	7318	29113	7318	0	202	0	1	0.08798514851485148	1
muscle	ENSG00000172171.11	29113	7319	29113	7319	0	202	0	1	0.08798514851485148	1
muscle	ENSG00000172053.18	7330	20857	7330	20857	0	145	0	1	0.09657931034482758	0
muscle	ENSG00000172053.18	7330	20858	7330	20858	0	145	0	1	0.09657931034482758	0
muscle	ENSG00000172053.18	7330	23052	7330	23052	0	145	0	1	0.09657931034482758	0
muscle	ENSG00000291317.1	18937	26643	18937	26643	0	49	0	0	0.017775510204081628	1
muscle	ENSG00000106346.12	7336	23826	23826	7336	1	9	0	0	0.09622222222222221	1
muscle	ENSG00000168874.14	7341	22968	7341	22968	0	248	0	1	0.28325490196078434	0
muscle	ENSG00000168916.16	25484	25236	25484	25236	0	1513	0	1	0.2154577656675749	1
muscle	ENSG00000168916.16	25484	25237	25484	25237	0	1513	0	1	0.2154577656675749	1
muscle	ENSG00000154153.15	7348	18725	7348	18725	0	147	0	1	0.11670833333333332	0
muscle	ENSG00000154153.15	7348	34306	7348	34306	0	170	0	1	0.12394927536231884	0
muscle	ENSG00000154153.15	7348	34414	7348	34414	0	155	0	1	0.12497916666666664	0
muscle	ENSG00000154153.15	7348	34463	7348	34463	0	226	0	0	0.17248230088495575	1
muscle	ENSG00000154153.15	7348	34464	7348	34464	0	226	0	0	0.17248230088495575	1
muscle	ENSG00000154153.15	7348	34479	7348	34479	0	299	0	1	0.10616491228070175	1
muscle	ENSG00000154153.15	7348	34480	7348	34480	0	299	0	1	0.10616491228070175	1
muscle	ENSG00000154153.15	7348	34494	7348	34494	0	356	0	1	0.10682584269662922	1
muscle	ENSG00000154153.15	7348	34499	7348	34499	0	356	0	1	0.10682584269662922	1
muscle	ENSG00000154153.15	7348	34681	7348	34681	0	356	0	1	0.10682584269662922	1
muscle	ENSG00000154153.15	7348	34724	7348	34724	0	356	0	1	0.10682584269662922	1
muscle	ENSG00000154153.15	7348	34725	7348	34725	0	356	0	1	0.10682584269662922	1
muscle	ENSG00000168487.20	7358	7351	7358	7351	0	292	1	0	0.12116967509025271	1
muscle	ENSG00000168890.14	9789	7352	9789	7352	0	92	0	1	0.08105333333333332	0
muscle	ENSG00000168890.14	9789	21772	9789	21772	0	84	0	1	0.08257142857142859	0
muscle	ENSG00000168890.14	9789	21773	9789	21773	0	84	0	1	0.08257142857142859	0
muscle	ENSG00000171634.19	7356	8768	8768	7356	1	126	0	0	0.28692063492063485	0
muscle	ENSG00000171634.19	7356	10726	7356	10726	0	505	0	1	0.26797507788161995	0
muscle	ENSG00000171634.19	7356	20372	7356	20372	0	408	0	1	0.2515744680851064	0
muscle	ENSG00000171634.19	7356	27378	7356	27378	0	589	1	0	0.18676996197718634	0
muscle	ENSG00000171634.19	7356	29149	29149	7356	1	238	0	0	0.19780252100840337	0
muscle	ENSG00000171634.19	7356	31908	31908	7356	1	362	0	0	0.22540217391304349	0
muscle	ENSG00000171530.15	16452	7360	7360	16452	1	55	0	0	-0.16397619047619047	1
muscle	ENSG00000095637.23	14342	7362	14342	7362	0	511	0	0	0.23071624266144816	1
muscle	ENSG00000095637.23	14342	14338	14342	14338	0	66	0	0	0.3126304347826087	0
muscle	ENSG00000095637.23	14342	14343	14342	14343	0	476	0	1	0.2109936974789916	1
muscle	ENSG00000095637.23	14342	32196	14342	32196	0	605	0	1	0.22184257602862256	1
muscle	ENSG00000095637.23	14342	32406	14342	32406	0	500	0	1	0.23117484008528785	1
muscle	ENSG00000168906.13	7368	19341	7368	19341	0	96	0	1	0.11835416666666665	0
muscle	ENSG00000168944.17	7370	25160	7370	25160	0	26	0	1	0.1433076923076923	0
muscle	ENSG00000168944.17	7370	33339	7370	33339	0	489	1	1	0.1471431492842536	0
muscle	ENSG00000168944.17	7370	33340	7370	33340	0	489	1	1	0.1471431492842536	0
muscle	ENSG00000168944.17	7370	33445	7370	33445	0	609	1	1	0.12979802955665024	1
muscle	ENSG00000168944.17	7370	33491	7370	33491	0	852	1	1	0.15267723004694833	1
muscle	ENSG00000170142.12	7378	20398	7378	20398	0	99	0	1	0.16346938775510209	0
muscle	ENSG00000178927.19	7379	21151	21151	7379	1	237	0	1	0.10379255319148935	1
muscle	ENSG00000178927.19	7379	21152	21152	7379	1	237	0	1	0.10379255319148935	1
muscle	ENSG00000050628.21	7381	14262	7381	14262	0	34	0	0	-0.005047619047619049	1
muscle	ENSG00000050628.21	7381	22828	7381	22828	0	38	0	0	0.0663793103448276	1
muscle	ENSG00000050628.21	7381	31335	7381	31335	0	30	0	0	0.07016666666666667	1
muscle	ENSG00000169689.15	17206	7383	17206	7383	0	32	0	0	0.2202777777777778	0
muscle	ENSG00000144354.15	7384	11159	7384	11159	0	79	0	1	0.13607594936708858	0
muscle	ENSG00000169696.16	7391	7385	7385	7391	1	100	0	0	0.2577978723404256	0
muscle	ENSG00000169696.16	7391	28989	7391	28989	0	862	1	1	0.18961199999999998	1
muscle	ENSG00000169696.16	7391	28990	7391	28990	0	862	1	1	0.18961199999999998	1
muscle	ENSG00000169696.16	7391	28991	7391	28991	0	862	1	1	0.18961199999999998	1
muscle	ENSG00000169696.16	7391	28992	7391	28992	0	862	1	1	0.18961199999999998	1
muscle	ENSG00000169710.9	7392	31454	7392	31454	0	2	1	0	0.3075	0
muscle	ENSG00000169710.9	7392	31455	7392	31455	0	2	1	0	0.3075	0
muscle	ENSG00000172348.16	14361	9462	14361	9462	0	70	0	1	0.07577777777777778	0
muscle	ENSG00000169718.18	7398	26975	7398	26975	0	208	0	1	0.08976288659793813	0
muscle	ENSG00000141564.16	7399	28943	7399	28943	0	230	0	1	0.1062391304347826	0
muscle	ENSG00000169727.14	29015	7401	7401	29015	1	4	0	0	0.134	0
muscle	ENSG00000169727.14	29015	8636	29015	8636	0	16	0	1	0.1535625	0
muscle	ENSG00000169727.14	29015	36103	36103	29015	1	72	0	1	0.16168055555555552	0
muscle	ENSG00000169727.14	29015	36104	36104	29015	1	73	0	1	0.16168055555555552	1
muscle	ENSG00000172239.14	7402	10318	7402	10318	0	112	0	1	0.32858035714285716	0
muscle	ENSG00000172239.14	7402	21309	7402	21309	0	79	0	1	0.3444177215189873	0
muscle	ENSG00000118276.12	7403	29003	7403	29003	0	284	0	1	0.03658303886925794	1
muscle	ENSG00000118276.12	7403	29004	7403	29004	0	284	0	1	0.03658303886925794	1
muscle	ENSG00000169738.8	7406	29048	7406	29048	0	236	1	1	0.05138888888888889	1
muscle	ENSG00000169738.8	7406	29084	29084	7406	1	55	0	1	0.2650952380952381	0
muscle	ENSG00000169738.8	7406	29159	7406	29159	0	25	0	1	0.04796	0
muscle	ENSG00000213380.16	7407	28369	7407	28369	0	85	0	1	0.27829411764705886	0
muscle	ENSG00000171574.19	7409	8856	7409	8856	0	329	1	1	0.18298058252427182	1
muscle	ENSG00000171574.19	7409	29733	7409	29733	0	45	1	1	0.04757777777777779	0
muscle	ENSG00000171574.19	7409	29899	7409	29899	0	458	1	1	0.16174223602484472	1
muscle	ENSG00000145216.17	10126	7411	10126	7411	0	74	0	1	0.14816216216216213	0
muscle	ENSG00000145216.17	10126	12337	10126	12337	0	24	0	1	0.10293333333333332	0
muscle	ENSG00000145216.17	10126	35876	10126	35876	0	51	0	1	0.1652549019607843	0
muscle	ENSG00000145216.17	10126	35877	10126	35877	0	47	0	1	0.10736842105263159	1
muscle	ENSG00000145216.17	10126	35878	10126	35878	0	32	0	0	0.11026086956521737	0
muscle	ENSG00000145216.17	10126	35879	35879	10126	1	9	0	0	0.3422222222222222	0
muscle	ENSG00000145216.17	10126	35880	10126	35880	0	68	0	0	0.15966101694915258	0
muscle	ENSG00000145216.17	10126	35881	10126	35881	0	38	0	1	0.10736842105263159	0
muscle	ENSG00000145216.17	10126	35882	10126	35882	0	83	0	1	0.14816216216216213	1
muscle	ENSG00000145216.17	10126	35883	10126	35883	0	15	0	1	0.10293333333333332	0
muscle	ENSG00000145216.17	10126	35884	10126	35884	0	45	0	0	0.19122222222222224	0
muscle	ENSG00000145216.17	10126	35885	10126	35885	0	36	0	0	0.19122222222222227	0
muscle	ENSG00000145216.17	10126	35886	10126	35886	0	59	0	0	0.15966101694915258	0
muscle	ENSG00000145216.17	10126	35887	10126	35887	0	23	0	0	0.11026086956521737	0
muscle	ENSG00000172262.12	34418	7412	34418	7412	0	34	0	0	0.054264705882352944	0
muscle	ENSG00000172262.12	34418	25008	34418	25008	0	34	0	0	0.054264705882352944	0
muscle	ENSG00000172262.12	34418	25231	34418	25231	0	34	0	0	0.054264705882352944	0
muscle	ENSG00000172262.12	34418	25251	34418	25251	0	279	1	1	0.14532616487455197	0
muscle	ENSG00000172262.12	34418	25252	34418	25252	0	279	1	1	0.14532616487455197	0
muscle	ENSG00000170185.12	7416	25351	7416	25351	0	455	1	1	0.05445714285714285	0
muscle	ENSG00000170185.12	7416	25352	7416	25352	0	455	1	1	0.05445714285714285	0
muscle	ENSG00000170185.12	7416	25353	7416	25353	0	455	1	1	0.05445714285714285	0
muscle	ENSG00000170185.12	7416	34386	7416	34386	0	74	0	1	0.08470270270270269	0
muscle	ENSG00000170185.12	7416	34387	7416	34387	0	74	0	1	0.08470270270270269	0
muscle	ENSG00000017427.17	10132	7418	7418	10132	1	63	0	0	0.30783928571428565	1
muscle	ENSG00000170234.13	7419	22601	7419	22601	0	236	1	0	0.16515454545454547	1
muscle	ENSG00000170234.13	7419	26004	7419	26004	0	236	1	0	0.16316101694915255	1
muscle	ENSG00000168646.14	7420	30895	7420	30895	0	65	0	0	0.2578923076923077	0
muscle	ENSG00000117481.12	23578	7421	7421	23578	1	266	0	1	0.08482692307692306	1
muscle	ENSG00000117481.12	23578	7422	7422	23578	1	266	0	1	0.08482692307692306	1
muscle	ENSG00000169032.11	7423	34947	7423	34947	0	236	0	1	0.12799082568807338	1
muscle	ENSG00000169032.11	7423	35264	7423	35264	0	24	0	1	0.3337826086956522	0
muscle	ENSG00000169032.11	7423	35303	7423	35303	0	50	0	1	0.22746938775510206	0
muscle	ENSG00000172403.11	7426	20825	7426	20825	0	171	0	0	0.14177777777777778	1
muscle	ENSG00000172403.11	7426	22069	7426	22069	0	1161	0	0	0.21292875760208516	1
muscle	ENSG00000172403.11	7426	31329	7426	31329	0	493	1	1	0.1737707910750507	0
muscle	ENSG00000138592.14	7433	20465	7433	20465	0	106	1	1	0.13124528301886793	1
muscle	ENSG00000138592.14	7433	28246	7433	28246	0	638	1	0	0.16135736677115986	1
muscle	ENSG00000103978.17	17032	7440	17032	7440	0	376	0	0	0.00014627659574467774	1
muscle	ENSG00000103978.17	17032	22064	17032	22064	0	63	0	1	-0.004492063492063502	0
muscle	ENSG00000103978.17	17032	28545	28545	17032	1	28	0	0	-0.1685625	0
muscle	ENSG00000103978.17	17032	35997	17032	35997	0	1	0	0	0.318	0
muscle	ENSG00000169016.17	16665	7443	16665	7443	0	33	0	1	0.17827272727272728	0
muscle	ENSG00000169016.17	16665	21353	16665	21353	0	75	0	1	0.12693333333333331	0
muscle	ENSG00000169016.17	16665	21800	16665	21800	0	33	0	1	0.17827272727272728	0
muscle	ENSG00000169016.17	16665	27215	16665	27215	0	75	0	1	0.12693333333333331	0
