tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful
brain	PARP10	39887	39888	39887	39888	0	9	0	0	0.1848888888888888	0	-0.0554769299924373	0
brain	PARP11	39890	39889	39890	39889	0	102	0	0	-0.001656862745098	1	-3.3499531745910645	1
brain	PARP11	39890	39891	39890	39891	0	83	1	1	0.0829390243902438	0	6.656517028808594	1
brain	PARP11	39890	39892	39890	39892	0	83	1	1	0.0829390243902438	0	6.656517028808594	1
brain	PARP11	39890	39894	39890	39894	0	237	1	1	0.0444110169491525	1	8.89765453338623	1
brain	PARP12	39895	39896	39895	39896	0	408	1	0	0.0711941031941031	1	-7.709719181060791	1
brain	PARP14	39898	39897	39898	39897	0	820	1	1	0.1044287484510532	0	0.328335165977478	1
brain	PARP16	39901	39899	39899	39901	1	1	0	0	0.341	0	-0.2086712419986724	0
brain	PARP16	39901	39900	39901	39900	0	115	0	1	0.0946	0	3.0848841667175293	1
brain	PARP2	39902	39903	39903	39902	1	13	0	0	0.1496923076923076	0	-0.1004244610667228	0
brain	PARP2	39902	39904	39902	39904	0	65	0	0	-0.0069807692307692	0	-1.0044524669647217	1
brain	PARP3	39908	39905	39908	39905	0	7	0	1	-0.2387142857142856	0	-0.0051653888076543	0
brain	PARP3	39908	39906	39908	39906	0	7	0	1	-0.2387142857142856	0	-0.0051653888076543	0
brain	PARP3	39908	39907	39908	39907	0	7	0	1	-0.2387142857142856	0	-0.0051653776317834	0
brain	PARP4	39909	39910	39909	39910	0	1605	1	1	0.1198330218068535	1	-6.096294403076172	1
brain	PARP4	39909	39911	39909	39911	0	1510	1	0	0.1152139072847682	1	5.528773784637451	1
brain	PARP6	39913	39914	39913	39914	0	190	1	0	0.0518315789473684	1	-2.1042728424072266	1
brain	PARP6	39913	39915	39913	39915	0	129	1	0	0.0410322580645161	1	-1.101535439491272	1
brain	PARP6	39913	39916	39913	39916	0	345	1	1	0.0765130434782608	1	3.724315643310547	1
brain	PARP6	39913	39917	39913	39917	0	156	0	1	0.1067677419354838	1	4.006464004516602	0
brain	PARP6	39913	39918	39913	39918	0	512	1	1	0.100298828125	1	3.5439047813415527	1
brain	PARP6	39913	39919	39913	39919	0	20	0	0	0.25915	0	-0.4455254971981048	0
brain	PARP8	39921	39923	39921	39923	0	42	0	0	0.1332619047619047	0	-0.7221397161483765	0
brain	PARP8	39921	39924	39921	39924	0	540	1	1	0.1033595505617977	1	-2.9690983295440674	1
brain	PARP8	39921	39925	39921	39925	0	32	0	1	0.1178571428571428	0	2.08652663230896	0
brain	PARP9	39929	39927	39929	39927	0	634	0	1	0.0833253205128205	1	5.066042423248291	1
brain	PARP9	39929	39928	39929	39928	0	452	0	1	0.1048805309734513	1	-5.64189338684082	0
brain	PARP9	39929	39930	39929	39930	0	124	0	0	0.1065714285714285	1	-1.355329513549805	0
brain	PARP9	39929	39932	39929	39932	0	187	0	0	0.113367231638418	1	-2.771587610244751	0
brain	PARP9	39929	39933	39933	39929	1	35	0	1	0.0633142857142857	0	-0.498643159866333	0
brain	PARPBP	39934	39935	39934	39935	0	313	0	1	0.107738019169329	1	0.2453479766845703	0
brain	PARVA	39945	39942	39945	39942	0	306	1	0	0.0900310344827586	1	6.538257122039795	1
brain	PARVA	39945	39943	39945	39943	0	250	0	0	0.0953108108108108	1	1.2774540185928345	1
brain	PARVA	39945	39944	39945	39944	0	183	0	0	0.0699571428571428	0	3.048715353012085	1
brain	PASK	39951	39949	39951	39949	0	672	1	1	0.1132435312024353	1	2.3531177043914795	1
brain	PASK	39951	39950	39950	39951	1	7	0	0	0.1605714285714285	0	0.0	1
brain	PASK	39951	39952	39951	39952	0	215	0	0	0.1121849999999999	1	0.0	1
brain	PASK	39951	39953	39951	39953	0	1162	1	1	0.1255740103270223	1	-7.041786193847656	1
brain	PATJ	39954	39955	39954	39955	0	913	0	1	0.1150558598028477	1	0.1973231434822082	1
brain	PATJ	39954	39956	39954	39956	0	1135	0	0	0.1437418502202643	1	-1.9207606315612795	1
brain	PATJ	39954	39957	39954	39957	0	249	0	0	0.0995020080321285	1	0.0	1
brain	PATJ	39954	39958	39954	39958	0	277	0	0	0.0943826714801444	1	0.0	1
brain	PATZ1	39962	39960	39962	39960	0	203	0	0	0.1664242424242424	1	2.0478546619415283	1
brain	PATZ1	39962	39961	39962	39961	0	153	0	0	0.1787364341085271	1	-0.4325318038463592	1
brain	PAWR	39963	39964	39963	39964	0	112	0	0	0.1622232142857143	1	4.452418804168701	0
brain	PAWR	39963	39965	39963	39965	0	212	0	1	0.1928258706467661	1	8.199628829956055	0
brain	PAWR	39963	39966	39963	39966	0	116	0	0	0.1634095238095237	1	4.670968055725098	0
brain	PAX6	39973	39967	39973	39967	0	14	0	1	0.1095714285714285	0	-0.7176077961921692	1
brain	PAX6	39973	39968	39973	39968	0	14	0	1	0.1095714285714285	0	-0.7176077961921692	1
brain	PAX6	39973	39969	39973	39969	0	155	0	1	0.1190322580645161	0	0.4838661551475525	1
brain	PAX6	39973	39970	39973	39970	0	14	0	1	0.1095714285714285	0	-0.7176077961921692	1
brain	PAX6	39973	39971	39973	39971	0	159	0	1	0.1144779874213836	0	0.5771490335464478	1
brain	PAX6	39973	39972	39973	39972	0	150	0	1	0.1211666666666666	0	0.7691824436187744	1
brain	PAX6	39973	39977	39973	39977	0	14	0	1	0.1095714285714285	0	-0.7176077961921692	1
brain	PAX6	39973	39978	39973	39978	0	195	1	1	0.1667979274611399	1	4.041164875030518	1
brain	PAX6	39973	39979	39973	39979	0	150	0	1	0.1211666666666666	0	0.7691824436187744	1
brain	PAX6	39973	39980	39973	39980	0	133	0	1	0.1633058823529411	0	1.0932782888412476	1
brain	PAX8-AS1	39986	39983	39986	39983	0	53	0	1	0.3588292682926829	1	0.688807487487793	0
brain	PAX8-AS1	39986	39984	39984	39986	1	42	0	1	0.1171904761904761	0	1.948516130447388	0
brain	PAXBP1	39991	39990	39991	39990	0	407	0	0	0.0521228501228501	1	0.7366953492164612	1
brain	PAXBP1	39991	39992	39991	39992	0	506	0	1	0.2190177865612648	1	0.1219931840896606	0
brain	PAXBP1	39991	39993	39991	39993	0	494	0	1	0.2266153846153846	1	0.5853610038757324	0
brain	PAXBP1	39991	39994	39991	39994	0	519	0	0	0.0743025048169556	1	-0.0311771631240844	1
brain	PAXBP1	39991	39995	39991	39995	0	450	0	0	0.0636102449888641	1	0.5465580821037292	1
brain	PAXIP1	40005	40003	40005	40003	0	777	0	1	0.170531007751938	1	2.1986401081085205	1
brain	PAXIP1	40005	40004	40005	40004	0	527	0	1	0.0981100569259962	1	2.760390043258667	1
brain	PAXIP1	40005	40006	40005	40006	0	142	0	1	0.1059354838709677	0	0.6375844478607178	1
brain	PAXX	40016	40014	40016	40014	0	95	0	1	0.1380344827586206	0	2.606701374053955	1
brain	PBDC1	40018	40019	40018	40019	0	198	0	0	0.1196203703703703	1	-2.775629997253418	1
brain	PBRM1	40023	40024	40023	40024	0	619	1	1	0.1886203554119547	0	-0.3320701420307159	1
brain	PBRM1	40023	40025	40023	40025	0	577	1	0	0.1848145580589255	0	-0.0286617130041122	1
brain	PBRM1	40023	40026	40023	40026	0	1415	1	1	0.147712367491166	1	6.056506633758545	1
brain	PBRM1	40023	40027	40023	40027	0	102	0	0	0.2172450980392157	0	-0.4579911231994629	1
brain	PBRM1	40023	40028	40023	40028	0	245	0	0	0.2140409836065573	1	-0.0633637011051178	1
brain	PBRM1	40023	40029	40023	40029	0	52	0	0	0.3132115384615384	0	0.0	0
brain	PBRM1	40023	40030	40023	40030	0	122	0	0	0.1763360655737705	1	0.0916442647576332	1
brain	PBX1	40035	40031	40035	40031	0	105	0	1	0.159	0	-1.232360601425171	1
brain	PBX1	40035	40032	40035	40032	0	105	0	1	0.159	0	-1.232360601425171	1
brain	PBX1	40035	40034	40035	40034	0	339	1	1	0.13323598820059	1	12.1340913772583	1
brain	PBX1	40035	40036	40035	40036	0	209	0	1	0.1575507246376812	0	-1.2020080089569092	1
brain	PBX1	40035	40037	40035	40037	0	105	0	1	0.159	0	-1.232360601425171	1
brain	PBX1	40035	40038	40035	40038	0	105	0	1	0.159	0	-1.232360601425171	1
brain	PBX3	40042	40040	40042	40040	0	340	1	0	0.1258098159509202	1	14.006715774536133	1
brain	PBX3	40042	40041	40042	40041	0	94	0	0	0.1114831460674157	1	0.9221619963645936	0
brain	PBXIP1	40044	40045	40044	40045	0	29	0	1	0.1772413793103448	0	-0.0686607509851455	0
brain	PC	40048	40046	40048	40046	0	552	0	0	0.0910253623188405	1	4.666399955749512	1
brain	PCBP1-AS1	40080	40062	40080	40062	0	312	0	1	0.0318060606060605	1	2.0436246395111084	0
brain	PCBP1-AS1	40080	40063	40080	40063	0	242	0	1	0.0398947368421052	1	3.262763500213623	0
brain	PCBP1-AS1	40080	40070	40080	40070	0	298	0	1	0.0318060606060605	1	2.5381224155426025	0
brain	PCBP1-AS1	40080	40081	40080	40081	0	294	0	1	0.0318060606060605	1	2.680962324142456	0
brain	PCBP2	40085	40082	40085	40082	0	49	0	0	0.1924	0	-0.8972618579864502	0
brain	PCBP2	40085	40083	40085	40083	0	31	0	0	0.2317741935483871	0	-1.484281301498413	0
brain	PCBP2	40085	40086	40085	40086	0	276	0	1	0.1376104651162791	1	6.95371675491333	1
brain	PCBP2	40085	40087	40085	40087	0	44	0	0	0.2178181818181818	0	-2.325331926345825	0
brain	PCBP2	40085	40088	40085	40088	0	35	0	0	0.2317741935483871	0	-1.307850003242493	0
brain	PCBP2	40085	40089	40085	40089	0	140	0	1	0.1136617647058823	0	6.400618076324463	1
brain	PCBP2	40085	40090	40090	40085	1	4	0	0	0.098	0	-0.2037368714809417	0
brain	PCBP2	40085	40091	40085	40091	0	224	0	1	0.1372455357142857	1	4.480175971984863	1
brain	PCBP2	40085	40092	40085	40092	0	48	0	0	0.2178181818181818	1	-2.1561574935913086	0
brain	PCBP4	40103	40098	40103	40098	0	41	0	1	0.2094878048780487	0	2.55178451538086	1
brain	PCBP4	40103	40100	40103	40100	0	98	0	0	0.2208666666666666	1	-0.9844112396240234	0
brain	PCBP4	40103	40101	40103	40101	0	43	0	0	0.0653953488372093	0	0.7707587480545044	1
brain	PCCA	40105	40104	40105	40104	0	272	0	1	0.0592647058823529	1	-3.267991065979004	1
brain	PCCA	40105	40106	40105	40106	0	47	0	0	0.1127446808510638	0	-0.3440057635307312	1
brain	PCCA	40105	40108	40105	40108	0	455	0	1	0.0797560439560439	1	1.5682731866836548	1
brain	PCCA	40105	40109	40105	40109	0	26	0	1	0.0616538461538461	0	-0.274302065372467	0
brain	PCCB	40117	40111	40117	40111	0	23	0	0	0.0108260869565217	0	-0.3724333345890045	1
brain	PCCB	40117	40112	40112	40117	1	20	0	0	-0.0200999999999999	0	-0.8249170780181885	1
brain	PCCB	40117	40113	40117	40113	0	135	0	0	0.091074074074074	1	-0.8289216756820679	1
brain	PCCB	40117	40114	40114	40117	1	22	0	0	0.0689	1	-0.1294272691011428	1
brain	PCCB	40117	40115	40115	40117	1	31	0	0	0.1003548387096774	0	-1.186060905456543	1
brain	PCCB	40117	40116	40116	40117	1	20	0	0	-0.07135	0	-0.7959654331207275	1
brain	PCDH1	40119	40118	40119	40118	0	206	0	0	0.2246855670103092	1	0.0	0
brain	PCDH1	40119	40120	40119	40120	0	923	0	0	0.1621982665222101	1	2.270725727081299	1
brain	PCDH10	40121	40122	40121	40122	0	955	1	1	0.1165447761194029	1	20.239051818847656	1
brain	PCDH10	40121	40123	40121	40123	0	158	0	0	0.1638431372549019	1	-1.3491318225860596	0
brain	PCDH11X	40131	40132	40131	40132	0	39	0	1	0.0751538461538461	0	-0.2109903544187545	0
brain	PCDH11X	40131	40133	40131	40133	0	325	0	0	0.2008215384615384	1	0.0	0
brain	PCDH11X	40131	40134	40131	40134	0	356	0	1	0.1865393258426966	0	-0.2225377857685089	0
brain	PCDH11Y	40137	40135	40137	40135	0	379	1	0	0.1969965156794425	0	0.3104330897331238	1
brain	PCDH11Y	40137	40136	40137	40136	0	377	1	0	0.1887176870748299	0	0.0963490307331085	1
brain	PCDH11Y	40137	40138	40137	40138	0	377	1	0	0.1887176870748299	0	0.0963490307331085	1
brain	PCDH11Y	40137	40139	40137	40139	0	526	1	0	0.1805752808988764	0	-1.1441023349761963	1
brain	PCDH15	40144	40141	40141	40144	1	672	0	0	0.2136017699115044	1	0.0	0
brain	PCDH15	40144	40142	40142	40144	1	696	0	0	0.2135396475770925	0	0.1639358699321746	1
brain	PCDH15	40144	40143	40143	40144	1	669	0	0	0.2136017699115044	1	0.0	0
brain	PCDH15	40144	40145	40144	40145	0	64	0	0	0.0557499999999999	0	0.0	0
brain	PCDH15	40144	40146	40144	40146	0	779	0	0	0.113566110397946	1	0.1801838725805282	1
brain	PCDH17	40147	40148	40147	40148	0	275	0	0	0.1836715328467153	1	-1.340527892112732	0
brain	PCDH17	40147	40149	40147	40149	0	613	1	1	0.108089722675367	1	8.222044944763184	1
brain	PCDH18	40152	40150	40152	40150	0	1	0	0	0.318	0	0.0197274424135684	0
brain	PCDH18	40152	40151	40152	40151	0	644	1	1	0.0788881987577639	1	8.639516830444336	1
brain	PCDH19	40153	40154	40153	40154	0	48	0	0	0.1546041666666666	0	-0.2389836609363556	0
brain	PCDH19	40153	40155	40153	40155	0	47	0	0	0.1506382978723404	0	-0.2269212156534195	0
brain	PCDH7	40157	40158	40157	40158	0	118	0	0	0.1786521739130434	1	0.0	0
brain	PCDH7	40157	40159	40157	40159	0	34	0	0	0.282090909090909	0	0.0	0
brain	PCDH7	40157	40160	40157	40160	0	783	1	1	0.1248657894736842	1	4.203702926635742	1
brain	PCDH7	40157	40162	40157	40162	0	201	0	0	0.2177268041237113	1	0.0	0
brain	PCDH7	40157	40163	40157	40163	0	1151	1	1	0.1215008710801393	1	14.947521209716797	1
brain	PCDH7	40157	40164	40157	40164	0	197	0	0	0.2154240837696335	1	0.0	0
brain	PCDH8	40166	40165	40166	40165	0	97	0	0	0.2506907216494845	0	-0.3814119696617126	0
brain	PCDH9	40170	40167	40170	40167	0	975	1	1	0.1264820512820512	1	6.045199394226074	1
brain	PCDH9	40170	40171	40170	40171	0	190	0	0	0.1944153005464481	1	0.0390418916940689	0
brain	PCDH9	40170	40172	40170	40172	0	190	0	0	0.1944153005464481	1	0.0390418916940689	0
brain	PCDHA1	40175	40173	40175	40173	0	1044	1	1	0.1189372146118721	1	15.016905784606934	1
brain	PCDHA1	40175	40174	40175	40174	0	147	0	0	0.2507793103448276	1	-1.595857858657837	1
brain	PCDHA10	40177	40176	40177	40176	0	263	0	0	0.1102243346007604	1	1.1040494441986084	1
brain	PCDHA10	40177	40178	40177	40178	0	168	0	0	0.2623642857142857	1	-0.6527701616287231	1
brain	PCDHA11	40179	40180	40179	40180	0	145	0	0	0.2404689655172414	1	-1.4864587783813477	1
brain	PCDHA12	40181	40182	40181	40182	0	149	0	0	0.2525637583892617	1	-1.7249455451965332	1
brain	PCDHA13	40183	40184	40183	40184	0	146	0	0	0.2500753424657534	1	-1.6336554288864136	1
brain	PCDHA13	40183	40185	40183	40185	0	81	0	0	0.2385	1	-0.4155651926994324	1
brain	PCDHA2	40186	40187	40186	40187	0	140	0	0	0.2653503649635036	1	-0.972034752368927	1
brain	PCDHA3	40188	40189	40188	40189	0	165	0	0	0.2411156462585034	1	-1.1772634983062744	1
brain	PCDHA4	40190	40191	40190	40191	0	81	0	0	0.2385	1	-0.3758486211299896	1
brain	PCDHA4	40190	40192	40190	40192	0	150	0	0	0.24748	1	-1.707901954650879	1
brain	PCDHA4	40190	40193	40190	40193	0	150	0	0	0.2345616438356164	1	-1.625211238861084	1
brain	PCDHA5	40195	40194	40195	40194	0	81	0	0	0.2385	1	-0.4484981894493103	1
brain	PCDHA5	40195	40196	40195	40196	0	159	0	0	0.2527622377622378	1	-1.082885980606079	1
brain	PCDHA6	40198	40197	40198	40197	0	151	0	0	0.2468523489932886	1	-1.8147377967834477	1
brain	PCDHA7	40200	40199	40200	40199	0	149	0	0	0.2452080536912751	1	-1.5894798040390017	1
brain	PCDHA8	40201	40202	40201	40202	0	144	0	0	0.2484097222222222	1	-1.5722869634628296	1
brain	PCDHA9	40203	40204	40203	40204	0	160	0	0	0.2658794326241135	1	-0.4885649383068084	1
brain	PCDHAC1	40206	40205	40206	40205	0	149	0	0	0.2561879194630873	1	-1.4499934911727903	1
brain	PCDHAC2	40208	40207	40208	40207	0	140	0	0	0.2523357664233576	1	-1.015145778656006	1
brain	PCDHB12	40213	40215	40213	40215	0	337	1	1	0.0762106824925816	0	1.0894968509674072	1
brain	PCDHB16	40220	40219	40220	40219	0	330	1	1	0.1094454545454545	0	1.51505446434021	1
brain	PCDHB2	40223	40222	40223	40222	0	339	1	1	0.0938377581120944	0	1.333177089691162	1
brain	PCDHB3	40225	40224	40224	40225	1	84	0	0	-0.0301399999999999	1	-0.5382662415504456	1
brain	PCDHB3	40225	40226	40225	40226	0	315	0	1	0.0515339805825242	1	-0.1995888650417328	1
brain	PCDHB9	40233	40232	40233	40232	0	419	0	1	0.0820946969696969	1	-0.0564050525426864	1
brain	PCDHGA10	40235	40236	40235	40236	0	131	0	0	0.1670973451327433	1	0.2530956268310547	1
brain	PCDHGA11	40237	40238	40237	40238	0	116	0	0	0.1660624999999999	1	0.0228627175092697	1
brain	PCDHGA12	40239	40240	40239	40240	0	123	0	0	0.1766974789915966	1	-0.2742984294891357	1
brain	PCDHGA2	40241	40242	40241	40242	0	601	1	1	0.0941764705882352	1	0.9774027466773988	1
brain	PCDHGA2	40241	40243	40241	40243	0	116	0	0	0.1620775862068965	1	-0.2806870937347412	1
brain	PCDHGA3	40244	40245	40244	40245	0	124	0	0	0.161957627118644	1	-0.0890750437974929	1
brain	PCDHGA3	40244	40246	40244	40246	0	240	1	1	0.1023083333333333	0	0.8666048049926758	1
brain	PCDHGA4	40247	40248	40247	40248	0	118	0	0	0.149051282051282	1	-0.4359831213951111	1
brain	PCDHGA5	40250	40249	40250	40249	0	123	0	0	0.1524227642276422	1	-0.5508374571800232	1
brain	PCDHGA6	40251	40252	40251	40252	0	121	0	0	0.1298487394957983	1	-0.6489841341972351	1
brain	PCDHGA7	40253	40254	40253	40254	0	121	0	0	0.1449586776859504	1	-0.5330808758735657	1
brain	PCDHGA9	40257	40256	40257	40256	0	118	0	0	0.1698362068965517	1	-0.2265151441097259	1
brain	PCDHGB1	40259	40258	40259	40258	0	121	0	0	0.1565537190082644	1	-0.531464695930481	1
brain	PCDHGB4	40262	40263	40262	40263	0	122	0	0	0.1635327868852458	1	-0.4924140274524688	1
brain	PCDHGB5	40265	40266	40265	40266	0	115	0	0	0.1644695652173912	1	-0.1961387693881988	1
brain	PCDHGB6	40267	40268	40267	40268	0	117	0	0	0.1874999999999999	1	-0.268513560295105	1
brain	PCDHGB7	40269	40270	40269	40270	0	122	0	0	0.1563360655737704	1	-0.4585855007171631	1
brain	PCDHGC3	40272	40271	40272	40271	0	800	1	1	0.10112875	1	16.286701202392578	1
brain	PCDHGC3	40272	40273	40272	40273	0	143	0	0	0.1702792792792792	1	0.740902304649353	1
brain	PCDHGC4	40275	40274	40275	40274	0	131	0	0	0.1338584905660377	1	0.5737413167953491	1
brain	PCDHGC5	40277	40276	40277	40276	0	149	0	0	0.1454	1	0.2085041850805282	1
brain	PCED1A	40281	40278	40281	40278	0	289	0	1	0.0584671280276816	1	9.756244659423828	0
brain	PCF11	40291	40286	40291	40286	0	1554	0	1	0.2039066924066924	1	1.6914585828781128	1
brain	PCF11	40291	40287	40291	40287	0	1001	0	0	0.1810709534368071	1	1.717782735824585	1
brain	PCF11	40291	40288	40291	40288	0	1705	0	0	0.2026501240694789	1	15.259635925292969	1
brain	PCF11	40291	40289	40291	40289	0	131	0	0	0.2014656488549618	0	-2.4166784286499023	0
brain	PCF11	40291	40290	40291	40290	0	792	0	0	0.175688953488372	0	2.5299081802368164	1
brain	PCGF1	40294	40293	40294	40293	0	83	1	1	0.0688915662650602	0	7.811177730560303	1
brain	PCGF3	40295	40296	40295	40296	0	35	1	1	-0.0237714285714285	0	1.4791992902755735	1
brain	PCGF3	40295	40298	40295	40298	0	276	1	1	0.1111268292682926	1	18.37119674682617	1
brain	PCGF3	40295	40300	40295	40300	0	34	1	1	-0.0417058823529412	0	1.4851561784744265	1
brain	PCGF5	40309	40311	40309	40311	0	100	1	0	0.0458172043010752	1	1.9005085229873655	1
brain	PCGF5	40309	40313	40309	40313	0	66	1	1	0.0957727272727272	0	6.783319473266602	1
brain	PCGF5	40309	40315	40309	40315	0	20	0	0	0.08245	1	-1.6598002910614014	0
brain	PCGF6	40316	40317	40316	40317	0	164	1	0	0.1220975609756097	1	-0.4700603485107422	1
brain	PCGF6	40316	40318	40316	40318	0	75	1	0	0.1717466666666666	0	-0.7833409905433655	0
brain	PCGF6	40316	40319	40316	40319	0	160	1	0	0.118875	1	-0.1117528676986694	1
brain	PCGF6	40316	40320	40316	40320	0	160	1	0	0.118875	1	-0.1117528676986694	1
brain	PCID2	40328	40321	40328	40321	0	9	0	1	-0.14	0	0.8436530828475952	0
brain	PCID2	40328	40322	40328	40322	0	252	1	1	0.0149083665338645	1	13.034749984741213	1
brain	PCID2	40328	40325	40328	40325	0	167	0	1	0.0862934131736527	0	-2.228825569152832	0
brain	PCID2	40328	40327	40328	40327	0	243	1	0	0.0200082304526748	1	11.44981575012207	1
brain	PCIF1	40329	40331	40329	40331	0	506	1	1	0.1920568421052631	1	-5.251357078552246	1
brain	PCK1	40332	40333	40332	40333	0	138	0	1	0.1358623188405797	0	-1.0764914751052856	1
brain	PCK2	40334	40335	40334	40335	0	370	0	1	0.1025802816901408	1	-2.3991265296936035	1
brain	PCK2	40334	40336	40334	40336	0	236	0	0	0.0999230769230769	1	0.168584257364273	1
brain	PCLO	40339	40338	40339	40338	0	5000	1	1	0.2278594	1	4.221890926361084	1
brain	PCLO	40339	40340	40339	40340	0	208	0	0	0.1264423076923077	1	0.0	1
brain	PCLO	40339	40341	40339	40341	0	3980	1	1	0.2474032339565437	1	6.332616329193115	1
brain	PCLO	40339	40342	40339	40342	0	4745	1	1	0.2162743940990516	1	0.1112626194953918	1
brain	PCM1	40346	40343	40346	40343	0	1572	0	0	0.1817038486627528	1	2.875506639480591	1
brain	PCM1	40346	40344	40346	40344	0	166	0	0	0.2569878787878788	0	0.0152293127030134	1
brain	PCM1	40346	40345	40346	40345	0	1616	0	0	0.1833886138613861	1	5.276577949523926	1
brain	PCM1	40346	40348	40346	40348	0	1885	0	1	0.1806026525198938	1	4.815085887908936	1
brain	PCM1	40346	40349	40346	40349	0	1936	0	1	0.1806632231404958	1	10.332098007202148	1
brain	PCM1	40346	40350	40346	40350	0	1863	0	1	0.1772710681696189	1	7.504196643829346	1
brain	PCM1	40346	40351	40351	40346	1	19	0	0	0.1585263157894736	0	0.0	0
brain	PCM1	40346	40352	40346	40352	0	8	0	0	0.073375	0	0.0	1
brain	PCM1	40346	40353	40346	40353	0	1353	0	0	0.1810372907153729	1	0.5788836479187012	1
brain	PCMT1	40356	40354	40354	40356	1	3	0	0	0.2006666666666666	1	0.0196868181228637	0
brain	PCMT1	40356	40355	40355	40356	1	93	0	1	0.0398965517241379	0	-6.97236442565918	1
brain	PCMT1	40356	40357	40357	40356	1	93	0	1	0.0398965517241379	0	-2.9793169498443604	1
brain	PCMT1	40356	40358	40358	40356	1	58	0	1	0.0398965517241379	0	-3.005619764328003	0
brain	PCMTD1	40363	40359	40363	40359	0	256	0	0	0.1438149606299212	1	3.1020631790161133	1
brain	PCMTD1	40363	40360	40363	40360	0	176	0	1	0.0575113636363636	0	7.680068016052246	1
brain	PCMTD1	40363	40361	40363	40361	0	152	0	1	0.0472666666666666	0	4.7716803550720215	1
brain	PCMTD1	40363	40362	40363	40362	0	246	0	0	0.1564530612244898	1	2.0268945693969727	1
brain	PCMTD2	40371	40367	40371	40367	0	230	0	1	0.0914868421052631	1	9.804483413696287	1
brain	PCMTD2	40371	40368	40371	40368	0	142	0	0	0.1777699115044247	1	-0.7509121894836426	0
brain	PCMTD2	40371	40369	40371	40369	0	27	0	0	0.0774814814814814	0	-0.9922767877578736	1
brain	PCMTD2	40371	40370	40371	40370	0	362	0	1	0.0898416149068323	1	15.007072448730469	1
brain	PCNP	40377	40375	40377	40375	0	93	0	1	0.2485121951219512	1	4.625150680541992	1
brain	PCNT	40378	40379	40378	40379	0	2565	0	1	0.1926436647173489	1	6.6700215339660645	0
brain	PCNT	40378	40380	40378	40380	0	3012	0	1	0.1904392430278884	1	17.801685333251953	0
brain	PCNT	40378	40381	40378	40381	0	2939	0	1	0.1916910513780197	1	13.081783294677734	0
brain	PCNT	40378	40382	40378	40382	0	2555	0	1	0.1926101761252446	1	5.735583305358887	0
brain	PCNT	40378	40383	40378	40383	0	3401	0	1	0.191090467516697	1	6.141319274902344	1
brain	PCNT	40378	40384	40378	40384	0	2149	0	1	0.1932610516519311	1	7.235847473144531	0
brain	PCNT	40378	40385	40378	40385	0	197	0	1	0.2531827411167512	0	-0.2034072875976562	0
brain	PCNT	40378	40386	40378	40386	0	2016	0	1	0.1907544642857142	1	6.878198623657227	0
brain	PCNT	40378	40387	40378	40387	0	2123	0	1	0.1943594357976653	1	6.867598056793213	0
brain	PCNT	40378	40388	40378	40388	0	2783	0	1	0.1958505210204814	1	5.130877494812012	1
brain	PCNT	40378	40389	40378	40389	0	3081	0	0	0.1872398571892242	1	7.792928695678711	1
brain	PCNT	40378	40390	40378	40390	0	209	0	1	0.2331148325358852	0	1.4138375520706177	0
brain	PCNT	40378	40391	40378	40391	0	2043	0	0	0.1915584924131179	1	0.0	1
brain	PCNT	40378	40392	40378	40392	0	2466	0	1	0.1899030819140308	1	6.709791660308838	0
brain	PCNT	40378	40393	40378	40393	0	2646	0	0	0.1849134908536585	1	1.5131721496582031	1
brain	PCNX1	40395	40394	40395	40394	0	1936	0	1	0.0619690082644628	1	-0.8377572298049927	1
brain	PCNX1	40395	40396	40395	40396	0	111	0	0	0.1793243243243243	0	0.0015150606632232	0
brain	PCNX1	40395	40397	40395	40397	0	1916	0	1	0.083786012526096	1	5.805598258972168	1
brain	PCNX1	40395	40398	40395	40398	0	1478	0	0	0.0413193504736129	1	-0.4591421782970428	1
brain	PCNX1	40395	40399	40395	40399	0	1212	0	1	0.121582508250825	1	5.4085540771484375	0
brain	PCNX1	40395	40400	40395	40400	0	1538	0	0	0.0484037711313394	1	-1.0247882604599	1
brain	PCNX2	40402	40401	40402	40401	0	1410	0	1	0.1017315147164393	1	5.445882797241211	0
brain	PCNX2	40402	40403	40402	40403	0	1719	0	1	0.121845571095571	1	1.7903887033462524	1
brain	PCNX2	40402	40404	40402	40404	0	1524	0	1	0.0864908136482939	1	-0.0791782140731811	0
brain	PCNX3	40406	40405	40406	40405	0	1116	0	1	0.1211012544802867	1	6.784028053283691	0
brain	PCNX4	40408	40407	40408	40407	0	970	0	1	0.0340128479657387	1	0.0236144065856933	1
brain	PCNX4	40408	40409	40408	40409	0	535	0	1	-0.0215383177570093	1	1.69565749168396	1
brain	PCNX4	40408	40410	40408	40410	0	234	0	1	-0.0360384615384615	0	0.960852324962616	0
brain	PCNX4	40408	40411	40408	40411	0	786	0	1	0.0204172099087353	1	0.3754238486289978	1
brain	PCNX4	40408	40412	40408	40412	0	896	0	1	0.0385611428571428	1	0.4597099423408508	1
brain	PCNX4	40408	40413	40408	40413	0	942	0	0	0.0297696390658174	1	-1.0905858278274536	1
brain	PCOLCE	40414	40415	40414	40415	0	201	0	1	0.0989523809523809	0	1.772304892539978	1
