tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful	severity_score_region	severity_score_scram	size_long_region	size_short_region
brain	LMBR1L	30997	30996	30997	30996	0	444	0	1	-0.0345285714285714	1	17.158740997314453	1	18.761899948120117	16.20430564880371	420	33
brain	LMBR1L	30997	30998	30997	30998	0	20	0	0	0.02975	0	1.0729671716690063	1	-0.45745980739593506	0.2038370966911316	20	60
brain	LMBR1L	30997	30999	30997	30999	0	306	0	1	-0.0345852842809364	1	2.6082725524902344	1	5.531601905822754	2.277052879333496	299	8
brain	LMBR1L	30997	31000	30997	31000	0	137	0	0	-0.0502941176470588	1	2.1622121334075928	1	9.300594329833984	9.162654876708984	119	23
brain	LMBRD1	31007	31001	31007	31001	0	73	0	1	-0.0854246575342465	0	0.6667253971099854	1	1.759371042251587	4.964141845703125	73	60
brain	LMBRD1	31007	31002	31002	31007	1	22	0	0	0.1036818181818181	0	0.0058192573487758	1	-2.874838352203369	-0.017041504383087158	22	60
brain	LMBRD1	31007	31003	31007	31003	0	73	0	1	-0.0854246575342465	0	0.6667253971099854	1	1.759371042251587	-1.5394792556762695	73	60
brain	LMBRD1	31007	31005	31007	31005	0	73	0	1	-0.0854246575342465	0	0.6667253971099854	1	1.759371042251587	-2.2080626487731934	73	60
brain	LMBRD1	31007	31006	31007	31006	0	434	0	0	-0.0132152777777777	1	7.981037616729736	1	12.654247283935547	12.451072692871094	432	7
brain	LMBRD1	31007	31008	31007	31008	0	457	0	1	-0.0572735632183908	1	4.019158363342285	1	12.135808944702148	0.3569478988647461	435	23
brain	LMCD1	31011	31010	31011	31010	0	119	0	1	0.1183931623931623	0	-3.553065538406372	1	4.022703170776367	-19.254539489746094	117	5
brain	LMF1	31018	31016	31018	31016	0	314	0	1	-0.041041958041958	1	5.499460220336914	1	11.304494857788086	1.9142112731933594	286	33
brain	LMF1	31018	31019	31018	31019	0	217	0	1	-0.016442396313364	0	1.5304410457611084	1	-1.4523141384124756	1.55996835231781	217	60
brain	LMF2	31021	31022	31021	31022	0	28	0	1	-0.0754285714285714	0	0.3199000358581543	0	8.893964767456055	7.3152384757995605	28	3
brain	LMLN	31025	31023	31025	31023	0	37	0	0	0.0078378378378378	0	-0.2715166807174682	1	-2.0388829708099365	-3.02588152885437	37	60
brain	LMLN	31025	31024	31025	31024	0	240	0	1	0.1243833333333333	0	1.0073919296264648	1	-8.352276802062988	5.4488630294799805	240	60
brain	LMNA	31040	31026	31040	31026	0	213	0	0	0.1152421052631579	1	-0.8891750574111938	1	-0.4881436824798584	-1.2550923824310303	190	24
brain	LMNA	31040	31030	31040	31030	0	92	0	0	0.1496739130434782	1	-1.3501275777816772	0	-9.243938446044922	-1.292449951171875	92	60
brain	LMNA	31040	31031	31040	31031	0	157	0	0	0.1416709677419354	1	-2.058928966522217	1	-6.907920837402344	-2.232203245162964	155	7
brain	LMNA	31040	31032	31032	31040	1	70	0	0	0.1888857142857143	1	-2.086498260498047	0	-13.085872650146484	-0.13107085227966309	70	5
brain	LMNA	31040	31033	31040	31033	0	113	0	1	0.1992647058823529	0	1.6407841444015503	1	17.633506774902344	-2.170417308807373	102	21
brain	LMNA	31040	31034	31040	31034	0	376	0	1	0.1707653061224489	0	6.448808670043945	1	20.374956130981445	11.238829612731934	294	86
brain	LMNA	31040	31035	31040	31035	0	30	0	0	0.1633333333333333	0	-0.2489221096038818	1	-8.567081451416016	7.173212051391602	30	60
brain	LMNA	31040	31036	31040	31036	0	137	0	0	0.1503697478991597	1	-0.9761531352996826	1	3.69289493560791	0.6059670448303223	119	26
brain	LMNA	31040	31037	31040	31037	0	186	0	1	0.1776612903225806	0	1.3493061065673828	1	0.7791352868080139	0.6997019052505493	186	60
brain	LMNA	31040	31038	31040	31038	0	137	0	0	0.15206106870229	1	-1.7414584159851074	1	1.2590696811676025	-2.2027101516723633	131	7
brain	LMNA	31040	31039	31040	31039	0	333	0	0	0.1410662650602409	1	-0.6487886309623718	1	8.002481460571289	-1.3941038846969604	332	10
brain	LMNA	31040	31041	31040	31041	0	344	0	1	0.1771802325581395	1	4.345152854919434	1	10.105902671813965	-3.4501399993896484	344	60
brain	LMNB1	31045	31042	31045	31042	0	268	0	0	0.1546716417910447	1	-0.8616710305213928	1	5.995693683624268	-1.0586727857589722	268	4
brain	LMNB1	31045	31043	31045	31043	0	199	0	0	0.156753768844221	1	-1.3229351043701172	1	-1.191265344619751	2.359220266342163	199	60
brain	LMNB1	31045	31044	31044	31045	1	36	0	0	0.303	1	-1.264368176460266	0	-16.428783416748047	15.03187084197998	32	8
brain	LMNB2	31048	31046	31048	31046	0	486	0	0	0.1659526748971193	1	2.724638223648072	1	5.505743980407715	1.6107783317565918	486	60
brain	LMNB2	31048	31049	31049	31048	1	71	0	0	0.1773823529411764	1	-1.9742178916931152	0	-12.640631675720215	-11.76429557800293	68	6
brain	LMO3	31056	31054	31054	31056	1	18	0	1	0.0526666666666666	0	-1.7991702556610107	0	-16.702274322509766	-17.0518741607666	18	60
brain	LMO3	31056	31063	31063	31056	1	11	0	1	0.187	0	-1.354576587677002	0	-16.62648582458496	-3.4132118225097656	11	60
brain	LMO4	31068	31066	31066	31068	1	53	0	0	-0.0340566037735849	1	-6.243552684783936	0	-23.65313148498535	-27.017963409423828	53	60
brain	LMO4	31068	31067	31067	31068	1	53	0	0	-0.0340566037735849	1	-6.243552684783936	0	-23.65313148498535	-26.658000946044922	53	60
brain	LMO4	31068	31069	31068	31069	0	51	0	0	0.1125399999999999	1	1.5149790048599243	1	9.253622055053711	3.8546643257141113	50	5
brain	LMO7	31080	31071	31080	31071	0	697	1	0	0.1452440273037542	1	-2.7665657997131348	1	-4.458677291870117	-2.493513345718384	334	334
brain	LMO7	31080	31072	31080	31072	0	399	0	1	0.1361763005780347	0	-3.187133550643921	1	-6.3851094245910645	-6.058775424957275	346	346
brain	LMO7	31080	31073	31080	31073	0	436	1	1	0.1387297979797979	1	-1.3842108249664309	1	-4.233214378356934	-5.4713134765625	396	396
brain	LMO7	31080	31074	31074	31080	1	75	0	1	-0.0626086956521739	0	-0.2461782693862915	1	-3.184105634689331	8.13636589050293	69	69
brain	LMO7	31080	31075	31080	31075	0	1541	1	1	0.1637598961713173	1	4.981204986572266	1	7.558528900146484	1.4012558460235596	987	64
brain	LMO7	31080	31076	31080	31076	0	1466	1	1	0.1681623465211459	1	6.229849338531494	1	5.202001094818115	6.230273246765137	857	60
brain	LMO7	31080	31077	31080	31077	0	577	1	1	0.1309999999999999	0	-0.8855088949203491	1	-1.7092554569244385	-1.1865323781967163	325	325
brain	LMO7	31080	31078	31080	31078	0	347	1	1	0.0852684563758389	0	0.004499927163124	1	1.221987247467041	1.0030579566955566	233	233
brain	LMO7	31080	31079	31080	31079	0	343	1	1	0.0886889632107023	0	0.004499927163124	1	1.221987247467041	2.0612523555755615	233	233
brain	LMO7	31080	31081	31080	31081	0	233	1	1	0.1080085836909871	0	0.004499927163124	1	1.221987247467041	1.0371100902557373	233	233
brain	LNP1	31098	31097	31097	31098	1	13	0	1	-0.2290769230769231	0	-2.2085602283477783	1	-8.050972938537598	-3.2163584232330322	13	60
brain	LNPEP	31100	31099	31100	31099	0	14	0	1	0.1362142857142856	0	-0.1646782159805297	0	2.5502426624298096	-7.079601287841797	14	3
brain	LNPEP	31100	31101	31100	31101	0	860	1	1	0.0474014167650531	1	2.916051387786865	1	13.644838333129883	11.795697212219238	844	14
brain	LNPK	31102	31103	31103	31102	1	31	0	0	0.1439354838709677	0	-0.7426972389221191	0	-6.640885829925537	-9.251562118530273	31	60
brain	LNPK	31102	31104	31102	31104	0	123	0	1	-0.0029512195121951	0	2.99570894241333	0	9.232806205749512	2.7752513885498047	123	60
brain	LNX1	31106	31105	31106	31105	0	123	1	1	0.1553805309734513	0	1.691552996635437	1	19.547855377197266	-16.0524959564209	113	17
brain	LONP1	31110	31109	31110	31109	0	652	1	1	0.1185674846625766	1	0.8463422656059265	1	3.0345911979675293	-4.274057388305664	652	60
brain	LONP2	31113	31112	31113	31112	0	44	0	0	0.1059318181818182	0	-0.4194403886795044	1	4.678040981292725	-14.136611938476562	44	60
brain	LONRF3	31119	31118	31119	31118	0	41	0	0	0.1156585365853658	0	1.0986109972000122	0	18.48908233642578	3.441020965576172	41	60
brain	LPCAT2	31140	31138	31140	31138	0	524	1	1	0.0657384937238493	1	22.43433380126953	1	24.11504364013672	21.719873428344727	478	52
brain	LPCAT2	31140	31139	31140	31139	0	270	1	1	0.0605296296296296	0	9.89634895324707	1	24.28047752380371	11.150616645812988	270	60
brain	LPCAT3	31141	31142	31141	31142	0	140	0	0	-0.0570285714285714	1	2.2723445892333984	1	8.938220977783203	0.4764282703399658	140	60
brain	LPCAT4	31145	31144	31145	31144	0	424	1	1	0.1017279596977329	1	13.53147315979004	1	16.735877990722656	12.381437301635742	397	28
brain	LPCAT4	31145	31146	31145	31146	0	422	1	1	0.0864905213270142	1	19.481555938720703	1	22.417783737182617	22.698225021362305	422	4
brain	LPGAT1	31149	31148	31149	31148	0	317	1	0	0.0191936619718309	1	19.0256462097168	1	17.04172706604004	17.71091651916504	284	34
brain	LPIN1	31153	31150	31153	31150	0	36	0	0	0.2349444444444444	0	-0.2748990058898926	0	7.405737400054932	-5.39234733581543	36	60
brain	LPIN1	31153	31151	31153	31151	0	479	0	0	0.1100803382663847	1	4.302616596221924	1	13.294572830200195	8.435188293457031	473	6
brain	LPIN1	31153	31155	31155	31153	1	49	0	1	0.070938775510204	0	-0.8346182107925415	0	1.2967166900634766	-14.612569808959961	49	60
brain	LPIN1	31153	31156	31153	31156	0	306	0	1	0.1795261437908497	0	-2.333705425262451	1	-2.251399517059326	-18.04360008239746	306	60
brain	LPIN2	31157	31159	31157	31159	0	510	0	1	0.1913725490196078	1	-3.427896499633789	1	7.192340850830078	-0.049324095249176025	510	60
brain	LPIN2	31157	31161	31157	31161	0	772	0	0	0.1626884353741496	1	7.705694198608398	1	8.773360252380371	13.494543075561523	735	37
brain	LPP	31167	31165	31167	31165	0	141	0	0	0.1016617647058823	1	3.293093681335449	1	15.156002044677734	16.707651138305664	136	11
brain	LPP	31167	31166	31167	31166	0	450	1	0	0.16146	1	7.934959411621094	1	21.96094512939453	4.4657063484191895	400	50
brain	LPP	31167	31169	31167	31169	0	192	1	0	0.0981518324607329	1	6.833725929260254	1	31.058515548706055	7.92488956451416	191	7
brain	LPXN	31173	31171	31171	31173	1	7	0	1	0.0872857142857143	0	-1.1505471467971802	0	-12.385387420654297	0.26984530687332153	7	2
brain	LPXN	31173	31174	31173	31174	0	228	0	1	0.1402894736842105	1	4.106842041015625	1	7.9617509841918945	9.495957374572754	228	5
brain	LPXN	31173	31175	31173	31175	0	146	0	0	0.0975206611570247	1	7.4130859375	1	23.193439483642578	5.8202972412109375	121	40
brain	LRATD1	31179	31178	31179	31178	0	379	0	1	0.1428068181818181	1	15.224410057067873	1	15.150527954101562	16.415191650390625	264	121
brain	LRBA	31192	31185	31192	31185	0	2241	0	1	0.0888963497070752	1	-2.8825745582580566	1	-2.9778637886047363	-2.7041382789611816	938	577
brain	LRBA	31192	31187	31192	31187	0	2569	0	1	0.0857898014791747	1	-2.446385622024536	1	-2.073735475540161	-2.552579641342163	938	199
brain	LRBA	31192	31189	31192	31189	0	1428	1	1	0.0520931372549019	1	5.480484008789063	1	9.534806251525879	9.106908798217773	561	561
brain	LRBA	31192	31194	31192	31194	0	2106	0	1	0.0934336030461684	1	-2.931201696395874	1	-2.9472012519836426	-2.6816320419311523	912	648
brain	LRBA	31192	31195	31192	31195	0	2569	0	1	0.0857898014791747	1	-2.446385622024536	1	-2.073735475540161	-2.365957260131836	938	199
brain	LRCH1	31198	31196	31198	31196	0	35	0	0	0.1368571428571428	0	-0.2269525527954101	0	-5.525650501251221	-1.30540132522583	35	60
brain	LRCH1	31198	31197	31198	31197	0	265	1	0	0.1284915254237288	1	2.4763779640197754	1	17.218830108642578	16.08961296081543	236	38
brain	LRCH1	31198	31199	31198	31199	0	101	0	0	0.0585393258426966	0	-0.8260958194732666	1	-1.798787236213684	9.933571815490723	89	22
brain	LRCH2	31200	31201	31200	31201	0	17	0	0	0.239	0	-0.065174326300621	0	-5.964289665222168	5.94804048538208	17	60
brain	LRCH3	31207	31202	31207	31202	0	65	1	0	0.1682923076923076	1	0.2451973706483841	1	3.6674437522888184	8.1832857131958	65	60
brain	LRCH3	31207	31204	31207	31204	0	52	0	0	0.1701346153846153	0	-0.2900362908840179	0	1.0326082706451416	6.676405906677246	52	60
brain	LRCH3	31207	31205	31205	31207	1	85	0	0	-0.0303620689655172	1	-0.8997365832328796	1	-7.425009727478027	6.9849958419799805	58	32
brain	LRCH3	31207	31206	31206	31207	1	85	0	0	-0.0303620689655172	1	-0.8997365832328796	1	-7.425009727478027	4.620754241943359	58	32
brain	LRCH4	31211	31208	31211	31208	0	62	0	0	0.0075961538461538	1	-1.0252816677093506	1	-5.757969379425049	-17.304874420166016	52	21
brain	LRCH4	31211	31209	31211	31209	0	483	1	1	0.1731565762004175	1	2.865478038787842	1	6.029095649719238	0.3681621551513672	479	6
brain	LRCH4	31211	31210	31211	31210	0	540	1	1	0.1805648148148148	1	2.7481508255004883	1	-2.37868070602417	8.468421936035156	540	60
brain	LRFN5	31217	31219	31217	31219	0	254	0	0	0.0989763779527559	1	-2.7330427169799805	0	9.459611892700195	-1.9713051319122314	254	1
brain	LRGUK	31222	31223	31223	31222	1	615	0	0	0.3050635593220339	1	1.164978265762329	0	8.776592254638672	-12.107383728027344	364	167
brain	LRIF1	31224	31225	31224	31225	0	536	0	1	0.1421026119402985	1	3.601966381072998	1	6.273512840270996	7.150505542755127	536	60
brain	LRIG1	31227	31226	31227	31226	0	355	1	1	0.0601184971098265	0	4.653228759765625	1	18.32318687438965	5.94030237197876	346	83
brain	LRIG1	31227	31228	31227	31228	0	71	0	0	0.0402765957446808	0	1.089022874832153	1	13.249114990234375	-10.64828872680664	47	47
brain	LRIG2	31232	31229	31232	31229	0	422	1	1	0.0494241706161137	0	3.573331832885742	1	16.3635196685791	2.821613311767578	422	43
brain	LRIG2	31232	31231	31232	31231	0	512	1	1	0.0457734375	0	4.635242462158203	1	16.180564880371094	4.7796173095703125	512	43
brain	LRIG3	31235	31234	31235	31234	0	505	1	0	0.1191861386138613	1	-2.609797954559326	1	8.70516300201416	-0.7415523529052734	410	11
brain	LRIT3	31236	31237	31236	31237	0	195	1	1	0.0277958115183246	0	2.69497013092041	1	5.600680351257324	0.6299388408660889	191	8
brain	LRP1	31240	31241	31240	31241	0	4014	1	1	0.0930398604882909	1	0.4912302494049072	1	-0.5855682492256165	0.7524751424789429	949	457
brain	LRP10	31243	31244	31243	31244	0	281	0	1	0.1837935943060498	0	-2.0169389247894287	0	-6.189772605895996	-7.518107891082764	281	60
brain	LRP11	31246	31245	31246	31245	0	188	1	0	0.1462880434782608	1	0.8904280662536621	1	13.017071723937988	3.2811715602874756	184	9
brain	LRP12	31247	31248	31247	31248	0	594	1	1	0.0846212121212121	1	13.834467887878418	1	15.800107955932617	12.115928649902344	594	60
brain	LRP12	31247	31249	31247	31249	0	19	0	1	0.1441052631578947	0	-0.2558818161487579	0	-6.710625171661377	11.3299560546875	19	60
brain	LRP1B	31253	31251	31253	31251	0	3818	1	0	0.077209271870089	1	-1.0085943937301636	1	-1.1353083848953247	-2.3572230339050293	855	651
brain	LRP2	31257	31254	31257	31254	0	3350	1	1	0.0748763473053892	1	-0.2592155933380127	1	-0.5891859531402588	-1.646195650100708	866	866
brain	LRP2	31257	31255	31257	31255	0	3439	1	0	0.0771877729257641	1	0.6186134815216064	1	-2.880281448364258	1.5994902849197388	137	137
brain	LRP2	31257	31256	31257	31256	0	4279	1	1	0.0745626027719051	1	0.7933907508850098	1	0.23270297050476074	-1.4029197692871094	981	382
brain	LRP2BP	31259	31258	31259	31258	0	35	0	1	0.1800322580645161	0	-1.3576931953430176	0	-2.0724611282348633	15.425086975097656	31	5
brain	LRP2BP	31259	31261	31259	31261	0	194	0	0	0.0592628865979381	1	4.84525203704834	1	13.753503799438477	2.744511604309082	194	60
brain	LRP3	31262	31263	31262	31263	0	146	0	1	0.0510935251798561	0	0.9652620553970336	1	14.823345184326172	1.2104634046554565	139	13
brain	LRP4	31265	31264	31265	31264	0	1758	1	1	0.0760728100113765	1	22.145740509033203	1	23.235107421875	23.84497833251953	978	103
brain	LRP5	31267	31266	31267	31266	0	1078	1	0	0.0898881578947368	1	1.272216558456421	1	17.925827026367188	-3.924772262573242	471	21
brain	LRP6	31270	31268	31270	31268	0	1444	1	1	0.0836948915325402	1	12.507160186767578	1	26.10730743408203	21.048782348632812	838	35
brain	LRP6	31270	31269	31270	31269	0	151	0	1	0.0376291390728476	0	-0.5123518109321594	1	-3.282682418823242	1.0176639556884766	151	151
brain	LRP8	31274	31271	31274	31271	0	506	1	1	0.1637411067193676	1	3.633056163787842	1	1.0983757972717285	8.459915161132812	506	60
brain	LRP8	31274	31272	31274	31272	0	782	1	0	0.1155909677419354	1	0.4334058761596679	1	12.865002632141113	-6.696954250335693	775	26
brain	LRP8	31274	31273	31274	31273	0	76	0	0	0.2078552631578947	0	-0.9443035125732422	0	-1.187235951423645	8.340431213378906	76	1
brain	LRP8	31274	31275	31274	31275	0	264	0	0	0.2000075757575757	0	-0.9635006189346312	1	5.300593376159668	-16.696441650390625	264	1
brain	LRP8	31274	31276	31274	31276	0	59	0	0	0.2632372881355932	1	-0.9046154022216796	0	-9.883056640625	-2.0141313076019287	59	60
brain	LRP8	31274	31277	31274	31277	0	129	0	0	0.1664651162790697	0	1.2135120630264282	1	8.92279052734375	17.180118560791016	129	60
brain	LRP8	31274	31278	31274	31278	0	511	1	1	0.1715714285714285	1	2.7347536087036133	1	4.40907096862793	8.913036346435547	511	60
brain	LRP8	31274	31279	31274	31279	0	465	1	1	0.171221505376344	0	4.067515850067139	1	9.33991813659668	1.5799710750579834	465	60
brain	LRP8	31274	31280	31274	31280	0	550	1	1	0.1750436363636363	1	2.2037127017974854	1	9.957829475402832	9.987204551696777	550	1
brain	LRP8	31274	31281	31274	31281	0	645	1	0	0.1007308970099667	1	-1.281787395477295	1	14.463509559631348	-1.9322388172149658	602	47
brain	LRP8	31274	31282	31274	31282	0	406	1	1	0.1578497536945813	0	5.314550876617432	1	11.661931991577148	5.814679145812988	406	60
brain	LRPPRC	31302	31284	31302	31284	0	49	0	1	0.0232249999999999	0	0.6634134650230408	0	7.238537311553955	-8.152631759643555	40	40
brain	LRPPRC	31302	31285	31302	31285	0	755	0	1	0.0791894039735099	1	1.5731840133666992	1	1.0184444189071655	2.8617591857910156	551	168
brain	LRPPRC	31302	31286	31302	31286	0	883	0	1	0.0887021517553793	1	2.4770965576171875	1	2.3142333030700684	1.7093428373336792	755	247
brain	LRPPRC	31302	31287	31302	31287	0	1173	0	0	0.0771619778346121	1	3.729206085205078	1	3.9558181762695312	3.1952829360961914	801	60
brain	LRPPRC	31302	31288	31302	31288	0	15	0	0	0.1016666666666667	0	-0.0375783145427703	0	1.1778607368469238	-6.08784294128418	15	15
brain	LRPPRC	31302	31289	31302	31289	0	1239	0	1	0.0729927360774818	1	5.264185905456543	1	5.555332183837891	3.4922609329223633	950	83
brain	LRPPRC	31302	31290	31302	31290	0	113	0	1	0.0694074074074073	0	0.1452155411243438	0	-0.9037348031997681	-2.1544880867004395	108	108
brain	LRPPRC	31302	31291	31302	31291	0	557	0	0	0.0697648114901256	1	0.4458426237106323	0	9.102729797363281	7.569484710693359	186	1
brain	LRPPRC	31302	31293	31293	31302	1	2	0	0	0.0865	0	0.0542973205447196	1	5.6961212158203125	-8.402522087097168	2	2
brain	LRPPRC	31302	31294	31302	31294	0	401	0	1	0.0788753117206982	0	0.7448059916496277	1	1.6085330247879028	-2.305716037750244	401	372
brain	LRPPRC	31302	31295	31302	31295	0	865	0	0	0.0762473988439306	1	0.4787346720695495	1	12.224906921386719	7.955539226531982	493	2
brain	LRPPRC	31302	31296	31302	31296	0	1	0	0	0.736	0	-0.0701024085283279	0	2.1475095748901367	-0.20040369033813477	1	1
brain	LRPPRC	31302	31297	31302	31297	0	481	0	0	0.0744823284823284	1	-0.0639220625162124	0	0.8408422470092773	4.774943828582764	109	60
brain	LRPPRC	31302	31299	31302	31299	0	893	0	1	0.0777322654462242	1	2.19812536239624	1	7.040828227996826	3.246854305267334	503	22
brain	LRPPRC	31302	31301	31302	31301	0	1296	0	1	0.0710362654320987	1	12.314605712890623	1	12.881080627441406	13.049105644226074	959	35
brain	LRPPRC	31302	31303	31302	31303	0	1171	0	1	0.0865255147717099	1	6.949214458465576	1	6.457780838012695	6.643915176391602	1005	328
brain	LRPPRC	31302	31304	31302	31304	0	818	0	1	0.0861161928306551	1	0.1201217770576477	1	0.895980715751648	-0.37107670307159424	694	271
brain	LRPPRC	31302	31305	31305	31302	1	6	0	0	-0.0906666666666666	0	-0.0263081900775432	0	-2.0700621604919434	-9.759730339050293	6	6
brain	LRPPRC	31302	31306	31302	31306	0	109	0	0	0.1193027522935779	0	0.2532880902290344	0	-0.10642516613006592	-2.7817134857177734	52	52
brain	LRPPRC	31302	31307	31302	31307	0	427	0	0	0.0774192037470726	1	0.12789386510849	0	4.895336627960205	-5.384262561798096	56	1
brain	LRPPRC	31302	31308	31302	31308	0	1172	0	1	0.0856971527178602	1	5.655654430389404	1	5.069160461425781	4.690513610839844	974	208
brain	LRPPRC	31302	31309	31302	31309	0	28	0	0	0.0591785714285714	0	0.0517540760338306	0	6.110766410827637	2.158648729324341	3	3
brain	LRPPRC	31302	31310	31302	31310	0	1181	0	0	0.0786113945578231	1	6.967240333557129	1	18.598796844482422	0.5290354490280151	804	11
brain	LRPPRC	31302	31311	31302	31311	0	222	0	1	0.0681981981981982	0	0.1504143476486206	1	0.22159218788146973	1.9929927587509155	222	222
brain	LRPPRC	31302	31313	31302	31313	0	674	0	1	0.0831913946587537	0	1.5402040481567385	1	1.6951202154159546	0.02904874086380005	551	249
brain	LRPPRC	31302	31314	31302	31314	0	1048	0	1	0.0811293103448275	1	4.212419509887695	1	4.324309825897217	3.725818634033203	950	285
brain	LRPPRC	31302	31315	31302	31315	0	1325	0	1	0.0774996078431372	1	10.788047790527344	1	10.327834129333496	10.489867210388184	1005	163
brain	LRRC1	31317	31318	31317	31318	0	328	0	0	0.1180030487804878	1	-1.3053340911865234	1	9.202116012573242	11.088035583496094	328	1
brain	LRRC17	31324	31323	31324	31323	0	337	1	0	0.1128961424332344	1	15.375452995300291	1	16.488920211791992	17.869823455810547	337	60
brain	LRRC20	31328	31329	31328	31329	0	69	1	1	0.0751449275362318	0	-0.6396321058273315	1	-8.399252891540527	7.117149353027344	69	60
brain	LRRC20	31328	31330	31328	31330	0	152	1	1	0.0881351351351351	1	4.415996074676514	1	9.22019100189209	2.7303051948547363	111	47
brain	LRRC20	31328	31331	31328	31331	0	56	1	0	0.1171071428571428	1	6.598189353942871	1	13.578676223754883	7.27369499206543	56	60
brain	LRRC23	31332	31333	31332	31333	0	108	1	0	0.2196666666666666	1	4.680861473083496	1	17.909019470214844	18.379558563232422	75	44
brain	LRRC23	31332	31334	31332	31334	0	212	1	1	0.1978620689655172	1	4.588473320007324	1	14.225971221923828	2.5532760620117188	203	25
brain	LRRC23	31332	31335	31332	31335	0	76	0	1	0.2723521126760563	0	1.2420132160186768	0	10.586767196655273	-3.024980306625366	71	20
brain	LRRC23	31332	31336	31332	31336	0	131	1	0	0.1620645161290322	1	3.741570234298706	1	15.909839630126953	3.420980930328369	124	11
brain	LRRC27	31343	31344	31343	31344	0	412	1	1	0.147578804347826	1	9.441768646240234	1	11.049503326416016	9.788806915283203	368	52
brain	LRRC27	31343	31345	31343	31345	0	243	1	0	0.1856834170854271	1	-0.3638971447944641	0	2.168684244155884	2.423642635345459	199	52
brain	LRRC27	31343	31346	31343	31346	0	296	1	1	0.1701224489795918	1	5.457547187805176	1	13.665465354919434	5.069187164306641	294	5
brain	LRRC27	31343	31347	31343	31347	0	163	1	0	0.2029748427672956	1	-0.3413546681404114	0	7.724888801574707	11.472793579101562	159	12
brain	LRRC28	31348	31350	31348	31350	0	418	1	1	0.0599884393063583	1	5.32254695892334	1	5.009140968322754	4.905881881713867	346	76
brain	LRRC34	31357	31355	31357	31355	0	165	0	1	0.132030303030303	0	-2.530722141265869	1	0.07707846164703369	-0.5539971590042114	165	1
brain	LRRC34	31357	31356	31357	31356	0	32	0	0	0.0068749999999999	0	0.3748096227645874	0	13.411264419555664	1.914457082748413	32	60
brain	LRRC37A2	31365	31358	31365	31358	0	1023	1	1	0.2263978494623656	1	13.427186012268066	1	13.819353103637695	13.578968048095703	926	581
brain	LRRC37A2	31365	31359	31365	31359	0	1136	1	1	0.2209760425909494	1	14.02204704284668	1	14.384215354919434	14.482501983642578	924	501
brain	LRRC37A2	31365	31360	31365	31360	0	962	1	1	0.2387037422037422	1	10.868694305419922	1	11.64799690246582	11.859682083129883	962	678
brain	LRRC37A2	31365	31361	31365	31361	0	962	1	1	0.2387037422037422	1	10.868694305419922	1	11.64799690246582	11.260015487670898	962	678
brain	LRRC37A2	31365	31362	31365	31362	0	1023	1	1	0.2263978494623656	1	13.427186012268066	1	13.819353103637695	14.202878952026367	926	581
brain	LRRC37A2	31365	31363	31365	31363	0	1080	1	1	0.2127831325301205	1	16.08942222595215	1	16.609399795532227	15.81174373626709	954	558
brain	LRRC37A2	31365	31364	31365	31364	0	1122	1	1	0.2231324863883847	1	13.540288925170898	1	13.936866760253906	14.197649955749512	930	532
brain	LRRC37A2	31365	31366	31365	31366	0	159	1	0	-0.0055220125786163	0	3.578453540802002	1	24.001998901367188	5.9774580001831055	99	99
brain	LRRC37A2	31365	31367	31365	31367	0	1045	1	1	0.2234243295019157	1	13.280404090881348	1	13.643105506896973	13.054817199707031	926	565
brain	LRRC37A3	31368	31369	31368	31369	0	915	0	1	0.2504572697003329	1	9.767498016357422	1	11.512443542480469	10.354415893554688	901	631
brain	LRRC37A3	31368	31370	31368	31370	0	1023	1	1	0.2245200391006842	1	13.735882759094238	1	14.332681655883789	14.320591926574707	901	490
brain	LRRC37A3	31368	31371	31368	31371	0	962	1	1	0.236493762993763	1	10.872941970825195	1	11.777745246887207	11.752368927001953	962	612
brain	LRRC37B	31372	31373	31372	31373	0	672	1	1	0.1904393939393939	1	9.1639404296875	1	11.042374610900879	15.329676628112793	660	13
brain	LRRC37B	31372	31374	31374	31372	1	109	0	1	0.1364678899082568	0	-0.5764038562774658	0	-0.7719782590866089	3.720752716064453	109	60
brain	LRRC37B	31372	31375	31372	31375	0	333	0	0	0.1076778242677824	0	-1.2398250102996826	1	1.3055731058120728	9.912345886230469	239	94
brain	LRRC41	31386	31384	31386	31384	0	686	0	1	0.1171587057010785	1	-0.496940553188324	0	7.782994270324707	-4.67521333694458	649	44
brain	LRRC41	31386	31385	31386	31385	0	216	0	1	0.0630829268292682	0	2.5781455039978027	0	8.23005199432373	0.895700216293335	205	13
brain	LRRC42	31393	31388	31393	31388	0	182	0	0	0.1777912087912088	1	-2.4309120178222656	0	-0.3171333074569702	-3.4297983646392822	182	2
brain	LRRC42	31393	31390	31393	31390	0	182	0	0	0.1777912087912088	1	-2.4309120178222656	0	-0.3171333074569702	3.789135694503784	182	2
brain	LRRC42	31393	31391	31393	31391	0	44	0	0	0.1184318181818182	0	0.46859011054039	0	5.994777679443359	-4.115481853485107	44	60
brain	LRRC42	31393	31394	31393	31394	0	268	1	0	0.1535410447761194	1	13.071531295776367	0	15.244264602661133	9.622716903686523	268	1
