tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary
brain	IFTAP	26705	26703	26705	26703	0	131	0	1	0.1597966101694915	1
brain	IFTAP	26705	26704	26705	26704	0	119	0	0	0.19798305084745763	1
brain	IFTAP	26705	26706	26705	26706	0	126	0	1	0.137515873015873	1
brain	IFTAP	26705	26708	26705	26708	0	120	0	0	0.19726666666666667	1
brain	IGF1	26715	26714	26715	26714	0	230	0	1	0.09281481481481481	1
brain	IGF1R	26718	26716	26718	26716	0	635	1	0	0.10385232744783307	1
brain	IGF1R	26718	26717	26718	26717	0	2	0	0	0.1125	0
brain	IGF2	26719	26720	26720	26719	1	4	0	1	0.25175	0
brain	IGF2BP2	26721	26722	26721	26722	0	105	0	0	0.0982	1
brain	IGF2R	26728	26724	26728	26724	0	2133	0	1	0.09760665729020158	1
brain	IGF2R	26728	26726	26728	26726	0	1543	0	1	0.10566405228758172	1
brain	IGF2R	26728	26727	26728	26727	0	2205	0	1	0.09624353741496598	1
brain	IGFBP5	26733	26732	26732	26733	1	46	0	0	-0.18513043478260874	1
brain	IGFBP6	26735	26734	26735	26734	0	2	0	0	-0.0305	0
brain	IGFBPL1	26739	26738	26739	26738	0	134	1	1	0.1699029850746269	0
brain	IGHMBP2	26746	26745	26746	26745	0	460	1	1	0.11671304347826088	0
brain	IGHMBP2	26746	26747	26746	26747	0	734	1	0	0.16037741046831955	1
brain	IGHMBP2	26746	26748	26746	26748	0	413	0	1	0.10120151133501258	0
brain	IGHMBP2	26746	26749	26746	26749	0	553	1	1	0.11920072332730562	1
brain	IGHMBP2	26746	26750	26746	26750	0	636	1	0	0.1700721153846154	1
brain	IGHMBP2	26746	26751	26746	26751	0	581	1	0	0.17060757314974181	1
brain	IGHMBP2	26746	26752	26746	26752	0	418	1	1	0.11581360201511336	0
brain	IGHMBP2	26746	26753	26746	26753	0	731	0	1	0.11676333789329685	1
brain	IGHMBP2	26746	26755	26746	26755	0	120	1	0	0.1445833333333333	1
brain	IGSF11	26762	26761	26762	26761	0	292	1	0	0.11187719298245612	1
brain	IGSF11	26762	26763	26762	26763	0	24	1	0	0.01529166666666667	0
brain	IGSF3	26767	26766	26766	26767	1	20	0	0	0.10629999999999998	0
brain	IGSF9B	26772	26773	26772	26773	0	837	1	1	0.2291553166069295	1
brain	IHO1	26775	26774	26775	26774	0	198	0	1	0.1343737373737374	0
brain	IK	26776	26777	26776	26777	0	469	0	1	0.2109520697167756	1
brain	IKBIP	26778	26779	26778	26779	0	461	0	0	0.1101290322580645	1
brain	IKBIP	26778	26780	26778	26780	0	516	0	1	0.13502108433734938	1
brain	IKBKB	26784	26781	26784	26781	0	397	0	0	0.1414959128065395	1
brain	IKBKB	26784	26782	26784	26782	0	295	0	1	0.15321160409556311	0
brain	IKBKB	26784	26783	26784	26783	0	589	1	1	0.09022750424448216	1
brain	IKBKB	26784	26785	26784	26785	0	502	1	1	0.11310195227765726	1
brain	IKBKG	26791	26787	26791	26787	0	1	0	0	0.318	0
brain	IKBKG	26791	26788	26791	26788	0	7	0	0	0.29542857142857143	0
brain	IKBKG	26791	26789	26791	26789	0	164	0	0	0.2206143790849673	1
brain	IKBKG	26791	26790	26791	26790	0	165	0	0	0.22124675324675322	1
brain	IKZF1	26793	26792	26793	26792	0	87	0	1	0.1463448275862069	0
brain	IKZF1	26793	26794	26793	26794	0	56	0	0	0.23635294117647057	1
brain	IKZF2	26799	26796	26799	26796	0	228	1	1	0.19144736842105262	0
brain	IKZF2	26799	26797	26799	26797	0	287	0	0	0.153993031358885	1
brain	IKZF2	26799	26798	26798	26799	1	6	0	1	-0.04700000000000001	0
brain	IKZF2	26799	26800	26799	26800	0	74	0	0	0.16998648648648648	0
brain	IKZF2	26799	26801	26799	26801	0	385	1	0	0.15132987012987015	1
brain	IKZF2	26799	26802	26799	26802	0	385	1	0	0.15132987012987015	1
brain	IKZF2	26799	26804	26799	26804	0	26	0	0	0.0873846153846154	0
brain	IKZF3	26808	26806	26808	26806	0	247	1	1	0.17719433198380566	0
brain	IKZF3	26808	26807	26808	26807	0	272	0	0	0.1390498084291188	1
brain	IKZF4	26810	26809	26810	26809	0	61	0	1	0.17588524590163934	0
brain	IL10RA	26812	26813	26812	26813	0	239	0	1	0.06305429864253391	0
brain	IL10RB	26817	26815	26815	26817	1	17	0	1	-0.065	0
brain	IL10RB	26817	26816	26817	26816	0	55	0	0	0.1635818181818182	1
brain	IL11RA	26819	26818	26818	26819	1	4	0	0	0.303	0
brain	IL11RA	26819	26820	26819	26820	0	32	0	0	0.19690625	1
brain	IL11RA	26819	26823	26819	26823	0	134	0	1	0.12114615384615385	0
brain	IL12RB2	26832	26828	26832	26828	0	240	0	0	0.16280416666666667	1
brain	IL12RB2	26832	26829	26832	26829	0	235	0	0	0.16089270386266094	1
brain	IL12RB2	26832	26830	26832	26830	0	374	1	0	0.1373422459893048	1
brain	IL17RB	26842	26841	26842	26841	0	267	0	1	0.08327310924369748	0
brain	IL17RC	26849	26843	26849	26843	0	459	0	1	0.11146187363834423	1
brain	IL17RC	26849	26844	26849	26844	0	32	0	0	0.0856875	0
brain	IL17RC	26849	26845	26849	26845	0	377	0	1	0.10735809018567641	1
brain	IL17RC	26849	26846	26849	26846	0	54	0	0	0.15932075471698112	1
brain	IL17RC	26849	26847	26849	26847	0	13	0	0	0.011230769230769221	0
brain	IL17RC	26849	26848	26849	26848	0	15	0	0	0.019266666666666668	0
brain	IL17RD	26852	26851	26852	26851	0	39	0	1	-0.014942857142857128	0
brain	IL18	26855	26853	26855	26853	0	27	0	1	0.038814814814814816	0
brain	IL18	26855	26854	26855	26854	0	234	0	1	0.0984935064935065	1
brain	IL18	26855	26856	26855	26856	0	219	0	1	0.0984935064935065	1
brain	IL1R1	26865	26863	26865	26863	0	337	1	1	0.08127299703264096	1
brain	IL1R1	26865	26864	26865	26864	0	337	1	1	0.08127299703264096	1
brain	IL1RAP	26866	26867	26866	26867	0	260	0	0	0.08065384615384615	1
brain	IL1RAP	26866	26868	26866	26868	0	216	0	0	0.055291666666666656	1
brain	IL1RAP	26866	26869	26866	26869	0	383	0	0	0.08235863874345549	1
brain	IL1RAP	26866	26870	26866	26870	0	216	0	0	0.055291666666666656	1
brain	IL1RAP	26866	26871	26871	26866	1	225	0	0	0.1508502673796791	1
brain	IL1RAPL1	26874	26875	26874	26875	0	759	1	1	0.06966222222222221	1
brain	IL1RL1	26878	26879	26878	26879	0	205	1	1	0.06690594059405941	1
brain	IL20RA	26880	26881	26880	26881	0	349	0	0	0.14653868194842407	1
brain	IL20RA	26880	26882	26880	26882	0	268	0	1	0.09400373134328358	0
brain	IL20RA	26880	26883	26880	26883	0	132	0	1	0.09764516129032258	0
brain	IL32	26888	26889	26888	26889	0	46	0	1	0.07171739130434783	0
brain	IL32	26888	26890	26888	26890	0	46	0	1	0.07171739130434783	0
brain	IL32	26888	26891	26888	26891	0	46	0	1	0.07171739130434783	0
brain	IL34	26893	26895	26893	26895	0	133	0	0	0.19955172413793107	1
brain	IL6ST	26910	26903	26910	26903	0	49	0	0	0.08208163265306122	0
brain	IL6ST	26910	26904	26910	26904	0	141	0	1	0.031113475177304954	0
brain	IL6ST	26910	26905	26910	26905	0	763	1	1	0.1027283464566929	1
brain	IL6ST	26910	26906	26910	26906	0	343	0	1	0.06880473372781065	0
brain	IL6ST	26910	26907	26910	26907	0	61	0	0	0.07768852459016393	0
brain	IL6ST	26910	26908	26910	26908	0	413	0	1	0.07313447432762836	0
brain	IL6ST	26910	26909	26910	26909	0	301	0	1	0.062222591362126246	0
brain	IL6ST	26910	26911	26910	26911	0	70	0	1	-0.057457142857142825	0
brain	IL6ST	26910	26912	26910	26912	0	301	0	1	0.062222591362126246	0
brain	IL6ST	26910	26913	26910	26913	0	301	0	1	0.062222591362126246	0
brain	IL6ST	26910	26915	26910	26915	0	320	0	0	0.15891638795986623	1
brain	ILDR2	26919	26920	26919	26920	0	471	0	0	0.1692547770700637	1
brain	ILDR2	26919	26921	26919	26921	0	60	0	0	0.26755	0
brain	ILDR2	26919	26922	26919	26922	0	127	0	0	0.13046456692913386	0
brain	ILDR2	26919	26923	26919	26923	0	19	0	0	0.04889473684210526	0
brain	ILF2	26924	26925	26924	26925	0	38	0	1	0.09192105263157896	0
brain	ILF3	26934	26926	26934	26926	0	210	0	0	0.17807142857142857	1
brain	ILF3	26934	26927	26934	26927	0	785	1	1	0.1805044585987261	1
brain	ILF3	26934	26928	26934	26928	0	204	0	0	0.17668	1
brain	ILF3	26934	26929	26934	26929	0	208	0	0	0.17708823529411763	1
brain	ILF3	26934	26931	26934	26931	0	505	1	0	0.17672222222222222	1
brain	ILF3	26934	26932	26934	26932	0	4	0	0	0.1975	0
brain	ILF3	26934	26933	26934	26933	0	206	0	0	0.17609313725490197	1
brain	ILK	26939	26938	26938	26939	1	31	0	0	0.13425806451612907	0
brain	ILKAP	26942	26941	26942	26941	0	120	0	1	0.243875	0
brain	ILKAP	26942	26943	26942	26943	0	193	0	1	0.1747616580310881	0
brain	ILKAP	26942	26944	26942	26944	0	268	0	1	0.16643283582089552	1
brain	ILKAP	26942	26947	26942	26947	0	289	1	0	0.10213148788927336	1
brain	ILKAP	26942	26948	26942	26948	0	294	1	0	0.09979931972789116	1
brain	ILRUN	26950	26949	26950	26949	0	66	0	0	0.06213636363636365	0
brain	ILVBL	26952	26953	26952	26953	0	389	0	1	0.05017417417417417	1
brain	IMMP1L	26955	26956	26955	26956	0	11	0	0	-0.1816	1
brain	IMMT	26964	26961	26964	26961	0	11	0	0	0.15536363636363634	0
brain	IMMT	26964	26962	26964	26962	0	608	0	0	0.16612913907284768	1
brain	IMMT	26964	26963	26964	26963	0	369	0	0	0.12933875338753387	1
brain	IMP4	26970	26967	26970	26967	0	113	0	1	0.16368235294117647	1
brain	IMP4	26970	26968	26970	26968	0	113	0	1	0.15119469026548674	0
brain	IMP4	26970	26969	26970	26969	0	85	0	1	0.16368235294117647	0
brain	IMP4	26970	26971	26970	26971	0	209	0	1	0.12854166666666667	1
brain	IMPACT	26975	26974	26975	26974	0	77	0	1	0.1316315789473684	0
brain	IMPACT	26975	26976	26975	26976	0	168	1	1	0.14519047619047618	1
brain	IMPACT	26975	26977	26977	26975	1	22	0	0	0.06880000000000001	1
brain	IMPDH1	26978	26979	26978	26979	0	230	0	1	0.09314349775784753	0
brain	IMPDH1	26978	26980	26978	26980	0	26	0	1	-0.009730769230769222	0
brain	IMPDH1	26978	26981	26978	26981	0	76	0	1	0.18325	0
brain	IMPDH1	26978	26982	26978	26982	0	100	0	1	0.15395999999999999	0
brain	IMPDH2	26989	26983	26989	26983	0	285	1	1	0.07608421052631578	1
brain	IMPDH2	26989	26984	26989	26984	0	34	0	0	0.11588235294117648	1
brain	IMPDH2	26989	26985	26989	26985	0	100	0	1	0.032679999999999994	0
brain	IMPDH2	26989	26986	26989	26986	0	25	0	0	0.10044	0
brain	IMPDH2	26989	26988	26989	26988	0	100	0	1	0.032679999999999994	0
brain	IMPDH2	26989	26990	26990	26989	1	24	0	0	0.27479166666666666	0
brain	IMPDH2	26989	26991	26989	26991	0	337	1	1	0.07043620178041543	1
brain	IMPDH2	26989	26992	26989	26992	0	497	1	1	0.07751724137931033	1
brain	IMPDH2	26989	26993	26989	26993	0	69	0	1	0.022434782608695653	0
brain	IMPDH2	26989	26994	26989	26994	0	331	1	1	0.07180664652567977	1
brain	INA	26997	26996	26997	26996	0	140	0	0	0.1714357142857143	1
brain	INAVA	27001	27000	27001	27000	0	581	0	1	0.23062992125984252	1
brain	INCENP	27004	27002	27004	27002	0	542	0	0	0.2844575645756458	1
brain	INCENP	27004	27003	27004	27003	0	735	0	1	0.2428490832157969	1
brain	INF2	27013	27007	27013	27007	0	1016	1	0	0.2132076771653543	1
brain	INF2	27013	27008	27013	27008	0	323	0	0	0.23325563909774438	1
brain	INF2	27013	27009	27013	27009	0	1153	1	1	0.19808673026886384	1
brain	INF2	27013	27010	27013	27010	0	534	0	1	0.19557677902621723	0
brain	INF2	27013	27011	27013	27011	0	708	0	1	0.19050741839762608	1
brain	INF2	27013	27012	27013	27012	0	24	0	0	0.24405882352941177	1
brain	ING1	27015	27014	27014	27015	1	190	0	1	0.09974418604651163	0
brain	ING3	27020	27017	27020	27017	0	15	0	1	0.00673333333333331	0
brain	ING3	27020	27018	27020	27018	0	226	0	1	0.13078318584070797	1
brain	ING3	27020	27019	27020	27019	0	321	0	0	0.15202803738317758	1
brain	ING4	27023	27022	27023	27022	0	49	0	1	0.051346938775510186	0
brain	ING4	27023	27024	27024	27023	1	2	0	0	0.376	0
brain	ING5	27029	27025	27025	27029	1	139	0	1	0.12083132530120481	0
brain	ING5	27029	27026	27029	27026	0	79	0	0	0.14481012658227851	1
brain	ING5	27029	27027	27029	27027	0	14	0	0	0.2202142857142857	1
brain	ING5	27029	27028	27028	27029	1	123	0	0	0.12261643835616437	1
brain	INKA2	27041	27042	27041	27042	0	16	0	1	0.05799999999999998	0
brain	INO80	27050	27045	27050	27045	0	1117	1	1	0.10164684684684686	1
brain	INO80	27050	27046	27050	27046	0	1180	1	1	0.13236610169491525	1
brain	INO80	27050	27047	27050	27047	0	1352	1	1	0.10393121301775148	1
brain	INO80	27050	27048	27050	27048	0	453	1	0	0.14472847682119205	1
brain	INO80	27050	27049	27050	27049	0	1432	1	1	0.12258292166549047	1
brain	INO80C	27052	27051	27052	27051	0	97	0	1	0.16318556701030928	1
brain	INO80D	27054	27053	27054	27053	0	524	0	1	0.173916	0
brain	INPP1	27060	27058	27060	27058	0	293	0	0	0.0661522491349481	1
brain	INPP4A	27063	27061	27063	27061	0	114	0	0	0.20684057971014494	1
brain	INPP4A	27063	27062	27063	27062	0	44	0	0	0.23797435897435895	0
brain	INPP4A	27063	27064	27063	27064	0	106	0	0	0.20684057971014494	0
brain	INPP4B	27067	27066	27067	27066	0	607	0	0	0.0845512367491166	1
brain	INPP4B	27067	27068	27067	27068	0	185	0	1	0.15729189189189188	0
brain	INPP4B	27067	27069	27067	27069	0	121	0	0	0.04061157024793387	1
brain	INPP4B	27067	27070	27067	27070	0	277	0	1	0.11476190476190477	0
brain	INPP5B	27073	27074	27073	27074	0	860	1	1	0.07602570379436964	1
brain	INPP5B	27073	27075	27075	27073	1	80	0	0	0.14001249999999998	0
brain	INPP5D	27080	27076	27080	27076	0	1031	1	1	0.19164209505334626	1
brain	INPP5D	27080	27077	27080	27077	0	1	0	0	-0.121	0
brain	INPP5D	27080	27078	27080	27078	0	639	0	0	0.19971674491392802	1
brain	INPP5D	27080	27079	27080	27079	0	927	0	0	0.17712878787878789	1
brain	INPP5E	27082	27081	27082	27081	0	373	0	0	0.058174262734584446	1
brain	INPP5F	27093	27083	27093	27083	0	622	0	1	0.08119709208400645	1
brain	INPP5F	27093	27084	27093	27084	0	96	0	1	0.040854166666666664	0
brain	INPP5F	27093	27085	27093	27085	0	1093	0	1	0.11190205223880598	1
brain	INPP5F	27093	27086	27093	27086	0	606	0	1	0.07703960396039604	1
brain	INPP5F	27093	27087	27093	27087	0	96	0	1	0.040854166666666664	0
brain	INPP5F	27093	27088	27093	27088	0	233	0	1	0.08896137339055794	0
brain	INPP5F	27093	27089	27093	27089	0	735	0	1	0.0796612244897959	1
brain	INPP5F	27093	27090	27093	27090	0	546	0	0	0.14952380952380953	1
brain	INPP5F	27093	27091	27093	27091	0	58	0	1	0.02607407407407406	0
brain	INPP5F	27093	27092	27093	27092	0	62	0	0	0.10445161290322583	0
brain	INPP5J	27095	27094	27095	27094	0	742	0	1	0.22527162162162165	1
brain	INPP5K	27097	27096	27097	27096	0	71	0	0	0.0413134328358209	1
brain	INPPL1	27098	27099	27098	27099	0	242	1	1	0.17475206611570251	0
brain	INSIG1	27102	27101	27102	27101	0	209	0	1	0.08041290322580645	1
brain	INSIG2	27106	27105	27106	27105	0	46	0	0	0.009000000000000003	1
brain	INSIG2	27106	27107	27106	27107	0	108	0	1	0.05457407407407407	0
brain	INSR	27113	27111	27113	27111	0	12	0	0	0.32275000000000004	0
brain	INSR	27113	27112	27113	27112	0	667	1	1	0.10952473763118441	0
brain	INSYN2A	27115	27116	27115	27116	0	24	0	0	0.012666666666666672	0
brain	INTS1	27118	27119	27118	27119	0	1654	0	1	0.09557387057387058	1
brain	INTS10	27125	27120	27125	27120	0	677	0	0	0.05932919254658385	1
brain	INTS10	27125	27123	27125	27123	0	593	0	1	0.06545149911816578	1
brain	INTS10	27125	27124	27125	27124	0	613	0	1	0.04831321370309951	1
brain	INTS11	27132	27128	27132	27128	0	101	0	1	0.031990099009901	0
brain	INTS11	27132	27129	27132	27129	0	124	0	1	0.030169354838709677	0
brain	INTS11	27132	27130	27132	27130	0	258	0	1	0.045406976744186034	0
brain	INTS11	27132	27131	27132	27131	0	284	0	1	0.08273851590106006	0
brain	INTS11	27132	27133	27132	27133	0	520	0	0	0.09182660332541567	1
brain	INTS11	27132	27134	27132	27134	0	602	0	1	0.07921868787276341	1
brain	INTS11	27132	27135	27132	27135	0	514	0	1	0.06478043912175649	1
brain	INTS11	27132	27136	27132	27136	0	349	0	1	0.03720916905444125	1
brain	INTS11	27132	27137	27132	27137	0	602	0	1	0.07921868787276341	1
brain	INTS11	27132	27138	27138	27132	1	16	0	1	-0.08374999999999999	0
brain	INTS11	27132	27139	27132	27139	0	29	0	1	0.09403448275862068	0
brain	INTS13	27145	27144	27145	27144	0	288	0	0	0.19205208333333335	1
brain	INTS14	27147	27146	27147	27146	0	316	0	0	0.11985443037974684	1
brain	INTS14	27147	27149	27149	27147	1	36	0	1	0.03594444444444445	0
brain	INTS14	27147	27150	27147	27150	0	68	0	1	0.008893939393939393	0
brain	INTS14	27147	27151	27147	27151	0	101	0	0	0.08922	1
brain	INTS15	27152	27153	27152	27153	0	72	0	0	0.14944117647058822	1
brain	INTS15	27152	27154	27152	27154	0	266	0	1	0.09932330827067669	1
brain	INTS15	27152	27155	27152	27155	0	67	0	0	0.17526865671641792	1
brain	INTS2	27156	27158	27156	27158	0	867	0	0	0.0642410611303345	1
brain	INTS2	27156	27159	27156	27159	0	799	0	0	0.06010387984981226	1
brain	INTS2	27156	27160	27160	27156	1	8	0	1	0.058625	0
brain	INTS2	27156	27161	27156	27161	0	694	0	0	0.06465994236311239	1
brain	INTS3	27168	27162	27168	27162	0	769	0	1	0.07900000000000001	1
brain	INTS3	27168	27165	27168	27165	0	703	0	1	0.07900000000000001	1
brain	INTS3	27168	27166	27168	27166	0	487	0	1	0.043342915811088296	0
brain	INTS3	27168	27167	27168	27167	0	272	0	1	0.0629368932038835	0
brain	INTS3	27168	27169	27168	27169	0	308	0	1	0.04772727272727272	0
brain	INTS4	27180	27170	27180	27170	0	58	0	0	0.1856140350877193	1
brain	INTS4	27180	27171	27180	27171	0	149	0	1	0.10412080536912752	0
brain	INTS4	27180	27172	27180	27172	0	458	0	0	0.094617903930131	1
brain	INTS4	27180	27173	27180	27173	0	110	0	1	0.1354454545454545	0
brain	INTS4	27180	27174	27180	27174	0	749	0	1	0.08938851802403204	1
brain	INTS4	27180	27175	27180	27175	0	2	0	0	0.2965	0
brain	INTS4	27180	27176	27180	27176	0	321	0	0	0.08679936305732484	1
brain	INTS4	27180	27177	27180	27177	0	498	0	1	0.1023165322580645	1
brain	INTS4	27180	27178	27180	27178	0	67	0	0	0.1790943396226415	1
brain	INTS4	27180	27179	27180	27179	0	538	0	1	0.09926394052044608	1
brain	INTS4	27180	27181	27180	27181	0	20	0	0	0.007350000000000012	0
brain	INTS4	27180	27182	27180	27182	0	310	0	0	0.09073225806451612	1
brain	INTS4	27180	27183	27180	27183	0	452	0	0	0.0949579646017699	1
brain	INTS4	27180	27184	27180	27184	0	749	0	1	0.08938851802403204	1
brain	INTS4	27180	27185	27180	27185	0	225	0	0	0.11081481481481481	1
brain	INTS6	27189	27190	27189	27190	0	316	0	1	0.12142088607594936	0
brain	INTS6	27189	27191	27189	27191	0	772	0	0	0.13855310880829017	1
brain	INTS6	27189	27192	27189	27192	0	316	0	1	0.12142088607594936	0
brain	INTS6L	27199	27194	27199	27194	0	532	0	1	0.12153875968992248	1
brain	INTS6L	27199	27195	27199	27195	0	482	0	0	0.1324098712446352	1
brain	INTS6L	27199	27196	27199	27196	0	766	0	1	0.11856142668428006	1
brain	INTS6L	27199	27197	27199	27197	0	324	0	1	0.1281604938271605	0
brain	INTS6L	27199	27198	27199	27198	0	37	0	0	0.06810810810810809	0
brain	INTS7	27200	27201	27200	27201	0	49	0	0	0.05055102040816326	0
brain	INTS7	27200	27202	27200	27202	0	20	0	0	-0.013650000000000004	0
brain	INTS7	27200	27203	27200	27203	0	124	0	1	0.059677419354838716	0
brain	INTS8	27206	27204	27206	27204	0	676	0	1	0.08238905325443786	1
brain	INTS8	27206	27205	27206	27205	0	927	0	1	0.08451155115511551	1
brain	INTS8	27206	27207	27206	27207	0	299	0	0	0.048581939799331106	1
brain	INTS9	27210	27208	27210	27208	0	306	0	0	0.1423986928104575	1
brain	INTS9	27210	27209	27210	27209	0	561	0	1	0.0996392156862745	1
brain	INTU	27215	27212	27215	27212	0	483	0	1	0.12302691511387166	1
brain	INTU	27215	27213	27215	27213	0	539	0	0	0.0972226345083488	1
brain	INTU	27215	27214	27215	27214	0	1051	1	1	0.11957242990654204	1
brain	INTU	27215	27216	27215	27216	0	483	0	1	0.12302691511387166	1
brain	INVS	27218	27217	27218	27217	0	170	0	0	0.25491176470588234	1
brain	IP6K1	27220	27219	27220	27219	0	165	0	1	0.19484848484848488	0
brain	IP6K2	27224	27225	27224	27225	0	457	0	0	0.11628285714285713	1
brain	IP6K2	27224	27227	27224	27227	0	79	0	1	0.19142	0
brain	IPCEF1	27235	27232	27235	27232	0	29	0	1	0.08817241379310345	0
brain	IPCEF1	27235	27233	27235	27233	0	142	1	1	0.09001449275362318	0
brain	IPCEF1	27235	27236	27235	27236	0	1	0	1	0.318	0
brain	IPO13	27240	27239	27240	27239	0	792	1	1	0.06498732572877058	1
brain	IPO4	27241	27242	27241	27242	0	292	0	0	0.07867234042553191	1
brain	IPO4	27241	27243	27241	27243	0	428	1	1	0.09280323450134773	0
brain	IPO5	27251	27244	27251	27244	0	18	0	1	0.20627777777777778	0
brain	IPO5	27251	27245	27251	27245	0	397	0	1	0.06563979848866498	0
brain	IPO5	27251	27246	27251	27246	0	1002	0	1	0.07424550898203591	1
brain	IPO5	27251	27248	27251	27248	0	901	0	1	0.08420643729189789	1
brain	IPO5	27251	27249	27251	27249	0	1024	0	1	0.07093261718749999	1
brain	IPO5	27251	27250	27251	27250	0	945	1	1	0.07891957671957672	1
brain	IPO5	27251	27252	27251	27252	0	18	0	1	0.20627777777777778	0
brain	IPO5	27251	27253	27251	27253	0	807	1	1	0.0844894671623296	1
brain	IPO8	27256	27255	27256	27255	0	209	1	1	0.0470625	0
brain	IPPK	27262	27260	27262	27260	0	181	0	0	0.09429213483146066	1
brain	IPPK	27262	27261	27262	27261	0	397	0	1	0.1085491183879093	1
brain	IQCA1	27265	27263	27265	27263	0	41	0	0	0.4053658536585365	0
brain	IQCA1	27265	27264	27265	27264	0	824	1	1	0.11582682291666664	1
brain	IQCA1	27265	27266	27266	27265	1	9	0	1	0.3673333333333333	0
brain	IQCA1	27265	27267	27265	27267	0	174	0	0	0.11381250000000001	0
brain	IQCB1	27268	27270	27268	27270	0	455	0	1	0.11233406593406592	1
brain	IQCB1	27268	27271	27268	27271	0	133	0	0	0.06842105263157894	0
brain	IQCC	27273	27272	27273	27272	0	100	0	1	0.15315999999999996	0
brain	IQCE	27275	27276	27276	27275	1	75	0	0	0.15136585365853658	1
brain	IQCE	27275	27277	27275	27277	0	16	0	1	0.100375	0
brain	IQCE	27275	27278	27275	27278	0	65	0	1	0.20058461538461536	0
brain	IQCE	27275	27279	27275	27279	0	139	1	0	0.21460431654676257	1
brain	IQCE	27275	27280	27275	27280	0	65	0	1	0.20058461538461536	0
brain	IQCG	27283	27284	27283	27284	0	299	0	1	0.14418060200668897	1
brain	IQCK	27292	27293	27292	27293	0	64	0	0	0.159703125	1
brain	IQCN	27294	27295	27294	27295	0	1446	1	1	0.1766908881199539	1
brain	IQGAP1	27297	27296	27297	27296	0	1688	1	1	0.09354122752634843	1
brain	IQGAP1	27297	27298	27297	27298	0	1550	1	1	0.09283548387096775	1
brain	IQGAP1	27297	27299	27297	27299	0	468	0	0	0.09320726495726495	1
brain	IQSEC1	27308	27303	27308	27303	0	300	0	1	0.2646533333333334	0
brain	IQSEC1	27308	27304	27308	27304	0	375	0	1	0.20808988764044947	0
brain	IQSEC1	27308	27305	27308	27305	0	304	0	1	0.2633125	0
brain	IQSEC1	27308	27306	27306	27308	1	110	0	1	0.22390909090909092	0
brain	IQSEC1	27308	27307	27308	27307	0	194	0	1	0.27357954545454544	0
brain	IQSEC2	27309	27310	27309	27310	0	1207	0	1	0.2369004975124378	1
brain	IQSEC2	27309	27311	27309	27311	0	1120	0	1	0.25772272727272727	1
brain	IQSEC2	27309	27312	27309	27312	0	1345	0	1	0.2295291044776119	1
brain	IQSEC3	27314	27313	27314	27313	0	444	0	1	0.2593325688073394	0
brain	IRAG1	27319	27317	27319	27317	0	506	0	1	0.2473814229249012	1
brain	IRAG1	27319	27318	27319	27318	0	315	0	1	0.26683174603174603	0
brain	IRAG1	27319	27320	27319	27320	0	25	0	1	0.20900000000000002	0
brain	IRAG2	27327	27322	27327	27322	0	151	0	0	0.1279933774834437	1
brain	IRAG2	27327	27323	27327	27323	0	411	0	1	0.16364588528678303	1
brain	IRAG2	27327	27324	27324	27327	1	955	0	1	0.12661151832460732	1
brain	IRAG2	27327	27325	27327	27325	0	381	0	0	0.14311023622047242	1
brain	IRAG2	27327	27328	27327	27328	0	53	0	1	0.20094339622641508	0
brain	IRAK1	27333	27330	27333	27330	0	308	1	1	0.1729513888888889	0
brain	IRAK1	27333	27331	27333	27331	0	79	0	0	0.1835569620253164	0
brain	IRAK1	27333	27332	27333	27332	0	470	1	1	0.11989148936170212	1
brain	IRAK1	27333	27334	27333	27334	0	280	0	0	0.20353932584269663	1
brain	IRAK3	27338	27337	27338	27337	0	411	1	0	0.12267866323907453	1
brain	IRAK4	27339	27341	27339	27341	0	124	0	1	0.09207258064516129	0
brain	IRAK4	27339	27342	27339	27342	0	124	0	1	0.09207258064516129	0
brain	IREB2	27347	27343	27347	27343	0	620	0	0	0.07912258064516128	1
brain	IREB2	27347	27344	27347	27344	0	250	0	1	0.124912	0
brain	IREB2	27347	27345	27347	27345	0	199	0	0	0.07423243243243241	1
brain	IREB2	27347	27346	27347	27346	0	318	0	0	0.08144117647058823	1
brain	IREB2	27347	27348	27347	27348	0	749	0	0	0.07823427041499331	1
brain	IRF2	27356	27353	27353	27356	1	7	0	1	0.1984285714285714	0
brain	IRF2	27356	27354	27354	27356	1	16	0	1	0.08174999999999999	0
brain	IRF2	27356	27355	27356	27355	0	129	0	1	0.16003174603174602	0
brain	IRF2	27356	27357	27356	27357	0	55	0	0	0.21781818181818177	0
brain	IRF2	27356	27358	27356	27358	0	230	0	0	0.19753333333333337	1
brain	IRF2	27356	27359	27356	27359	0	2	0	0	-0.121	0
brain	IRF2BP2	27362	27363	27362	27363	0	16	0	0	0.08450000000000002	0
brain	IRF2BP2	27362	27364	27362	27364	0	16	0	0	0.08450000000000002	0
brain	IRF3	27371	27366	27371	27366	0	60	0	1	0.026877551020408147	0
brain	IRF3	27371	27368	27371	27368	0	98	0	0	0.07935714285714285	1
brain	IRF3	27371	27370	27370	27371	1	182	0	0	0.18974528301886795	1
brain	IRF5	27373	27372	27373	27372	0	168	0	1	0.18132738095238093	0
