gene	iso_a	iso_b	gap	slim	hits_a	hits_b	diff	top_go	top_go_name
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	PXXP_SH3_binding	2	3	-1	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	phospho_PKA	8	10	-2	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	PXXP_SH3_binding	2	3	-1	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	phospho_PKA	8	10	-2	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	PXXP_SH3_binding	2	3	-1	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	phospho_PKA	8	10	-2	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	PXXP_SH3_binding	2	3	-1	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	phospho_PKA	8	10	-2	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	PXXP_SH3_binding	2	3	-1	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	phospho_PKA	8	10	-2	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	PXXP_SH3_binding	2	3	-1	GO:0008017	microtubule binding
ENSG00000117298	ENST00000374893.11	ENST00000415912.6	0.06632	phospho_PKA	8	10	-2	GO:0008017	microtubule binding
ENSG00000188026	ENST00000376874.9	ENST00000636882.1	0.07476	NLS_basic_cluster	3	2	1	GO:0046983	protein dimerization activity
ENSG00000188026	ENST00000376874.9	ENST00000636882.1	0.07476	NES_leucine_rich	4	5	-1	GO:0046983	protein dimerization activity
ENSG00000188026	ENST00000376874.9	ENST00000636882.1	0.07476	phospho_CK2	9	8	1	GO:0046983	protein dimerization activity
ENSG00000188026	ENST00000376874.9	ENST00000636882.1	0.07476	NLS_basic_cluster	3	2	1	GO:0046983	protein dimerization activity
ENSG00000188026	ENST00000376874.9	ENST00000636882.1	0.07476	NES_leucine_rich	4	5	-1	GO:0046983	protein dimerization activity
ENSG00000188026	ENST00000376874.9	ENST00000636882.1	0.07476	phospho_CK2	9	8	1	GO:0046983	protein dimerization activity
ENSG00000159884	ENST00000378406.5	ENST00000378407.7	0.05545	PXXP_SH3_binding	0	1	-1	GO:0000977	RNA polymerase II transcription regulato
ENSG00000159884	ENST00000378406.5	ENST00000378407.7	0.05545	PXXP_SH3_binding	0	1	-1	GO:0000977	RNA polymerase II transcription regulato
ENSG00000159884	ENST00000378406.5	ENST00000378407.7	0.05545	PXXP_SH3_binding	0	1	-1	GO:0000977	RNA polymerase II transcription regulato
ENSG00000159884	ENST00000378406.5	ENST00000378407.7	0.05545	PXXP_SH3_binding	0	1	-1	GO:0000977	RNA polymerase II transcription regulato
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	NLS_basic_cluster	2	1	1	GO:0019901	protein kinase binding
ENSG00000241878	ENST00000382151.6	ENST00000439502.7	0.05046	phospho_PKA	7	6	1	GO:0019901	protein kinase binding
ENSG00000243678	ENST00000393190.4	ENST00000512737.6	0.05444	NLS_basic_cluster	0	1	-1	GO:0003677	DNA binding
ENSG00000243678	ENST00000393190.4	ENST00000512737.6	0.05444	PXXP_SH3_binding	1	2	-1	GO:0003677	DNA binding
ENSG00000197620	ENST00000393985.8	ENST00000434353.6	0.07598	phospho_CK2	1	5	-4	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000393985.8	ENST00000434353.6	0.07598	phospho_PKA	2	4	-2	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000393985.8	ENST00000434353.6	0.07598	phospho_CK2	1	5	-4	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000393985.8	ENST00000434353.6	0.07598	phospho_PKA	2	4	-2	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000423421.5	ENST00000434353.6	0.07598	phospho_CK2	1	5	-4	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000423421.5	ENST00000434353.6	0.07598	phospho_PKA	2	4	-2	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000423540.6	ENST00000434353.6	0.07598	phospho_CK2	1	5	-4	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000423540.6	ENST00000434353.6	0.07598	phospho_PKA	2	4	-2	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000434353.6	ENST00000450602.6	0.07598	phospho_CK2	5	1	4	GO:0000981	DNA-binding transcription factor activit
ENSG00000197620	ENST00000434353.6	ENST00000450602.6	0.07598	phospho_PKA	4	2	2	GO:0000981	DNA-binding transcription factor activit
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	NLS_basic_cluster	3	0	3	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	phospho_CK2	3	7	-4	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	phospho_PKA	6	5	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	phospho_CDK	1	0	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	NLS_basic_cluster	3	0	3	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	phospho_CK2	3	7	-4	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	phospho_PKA	6	5	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000403868.5	ENST00000457861.1	0.06501	phospho_CDK	1	0	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	NLS_basic_cluster	3	0	3	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	PXXP_SH3_binding	2	1	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	phospho_CK2	3	7	-4	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	phospho_PKA	6	5	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	phospho_CDK	1	0	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	NLS_basic_cluster	3	0	3	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	PXXP_SH3_binding	2	1	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	phospho_CK2	3	7	-4	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	phospho_PKA	6	5	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457378.6	ENST00000457861.1	0.05501	phospho_CDK	1	0	1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	NLS_basic_cluster	0	3	-3	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	phospho_CK2	7	3	4	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	phospho_PKA	5	6	-1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	phospho_CDK	0	1	-1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	NLS_basic_cluster	0	3	-3	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	phospho_CK2	7	3	4	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	phospho_PKA	5	6	-1	GO:0008270	zinc ion binding
ENSG00000164828	ENST00000457861.1	ENST00000467483.5	0.06425	phospho_CDK	0	1	-1	GO:0008270	zinc ion binding
ENSG00000222011	ENST00000420217.1	ENST00000442873.5	0.0566	PXXP_SH3_binding	0	2	-2	GO:0003735	structural constituent of ribosome
ENSG00000222011	ENST00000420217.1	ENST00000442873.5	0.0566	phospho_CK2	2	4	-2	GO:0003735	structural constituent of ribosome
ENSG00000222011	ENST00000420217.1	ENST00000442873.5	0.0566	phospho_PKA	3	2	1	GO:0003735	structural constituent of ribosome
ENSG00000222011	ENST00000420217.1	ENST00000442873.5	0.0566	PXXP_SH3_binding	0	2	-2	GO:0003735	structural constituent of ribosome
ENSG00000222011	ENST00000420217.1	ENST00000442873.5	0.0566	phospho_CK2	2	4	-2	GO:0003735	structural constituent of ribosome
ENSG00000222011	ENST00000420217.1	ENST00000442873.5	0.0566	phospho_PKA	3	2	1	GO:0003735	structural constituent of ribosome
ENSG00000250303	ENST00000419895.5	ENST00000691869.3	0.06932	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000250303	ENST00000419895.5	ENST00000691869.3	0.06932	phospho_CK2	1	5	-4	GO:0005515	protein binding
ENSG00000250303	ENST00000419895.5	ENST00000691869.3	0.06932	phospho_PKA	4	3	1	GO:0005515	protein binding
ENSG00000250303	ENST00000691869.3	ENST00000693507.2	0.069	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000250303	ENST00000691869.3	ENST00000693507.2	0.069	phospho_CK2	5	1	4	GO:0005515	protein binding
ENSG00000250303	ENST00000691869.3	ENST00000693507.2	0.069	phospho_PKA	3	4	-1	GO:0005515	protein binding
ENSG00000198728	ENST00000425280.2	ENST00000673968.1	0.10267	phospho_PKA	9	10	-1	GO:0003712	transcription coregulator activity
ENSG00000198728	ENST00000425280.2	ENST00000673968.1	0.10267	phospho_PKA	9	10	-1	GO:0003712	transcription coregulator activity
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	NLS_basic_cluster	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	PXXP_SH3_binding	0	5	-5	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	phospho_CK2	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	phospho_PKA	0	3	-3	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	phospho_CDK	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	NLS_basic_cluster	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	PXXP_SH3_binding	0	5	-5	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	phospho_CK2	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	phospho_PKA	0	3	-3	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	phospho_CDK	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	NLS_basic_cluster	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	PXXP_SH3_binding	0	5	-5	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	phospho_CK2	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	phospho_PKA	0	3	-3	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725195.1	0.05048	phospho_CDK	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	NLS_basic_cluster	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	PXXP_SH3_binding	0	5	-5	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	phospho_CK2	0	1	-1	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	phospho_PKA	0	3	-3	GO:0003677	DNA binding
ENSG00000290418	ENST00000426585.6	ENST00000725198.1	0.05048	phospho_CDK	0	1	-1	GO:0003677	DNA binding
ENSG00000237380	ENST00000426965.2	ENST00000651440.1	0.06236	NLS_basic_cluster	0	2	-2	GO:0004674	protein serine/threonine kinase activity
ENSG00000237380	ENST00000426965.2	ENST00000651440.1	0.06236	PXXP_SH3_binding	1	0	1	GO:0004674	protein serine/threonine kinase activity
ENSG00000237380	ENST00000426965.2	ENST00000651440.1	0.06236	phospho_CK2	0	1	-1	GO:0004674	protein serine/threonine kinase activity
ENSG00000291140	ENST00000685100.2	ENST00000686520.2	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000686520.2	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000686520.2	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000690715.3	0.06031	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000690715.3	0.06031	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000690715.3	0.06031	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000693419.3	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000693419.3	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000693419.3	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813188.1	0.06031	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813188.1	0.06031	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813188.1	0.06031	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813196.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813196.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813196.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813206.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813206.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813206.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813208.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813208.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813208.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000686520.2	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000686520.2	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000686520.2	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000690715.3	0.06031	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000690715.3	0.06031	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000690715.3	0.06031	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000693419.3	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000693419.3	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000693419.3	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813188.1	0.06031	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813188.1	0.06031	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813188.1	0.06031	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813196.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813196.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813196.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813206.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813206.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813206.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813208.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813208.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000685100.2	ENST00000813208.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813193.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813193.1	0.06329	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813193.1	0.06329	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813202.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813202.1	0.06329	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813202.1	0.06329	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813202.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813202.1	0.06329	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813202.1	0.06329	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813207.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813207.1	0.06329	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000686520.2	ENST00000813207.1	0.06329	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813193.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813193.1	0.06031	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813193.1	0.06031	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813202.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813202.1	0.06031	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813202.1	0.06031	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813202.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813202.1	0.06031	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813202.1	0.06031	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813207.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813207.1	0.06031	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000690715.3	ENST00000813207.1	0.06031	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813193.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813193.1	0.06329	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813193.1	0.06329	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813202.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813202.1	0.06329	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813202.1	0.06329	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813202.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813202.1	0.06329	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813202.1	0.06329	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813207.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813207.1	0.06329	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000693419.3	ENST00000813207.1	0.06329	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813193.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813193.1	0.06031	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813193.1	0.06031	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813202.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813202.1	0.06031	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813202.1	0.06031	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813202.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813202.1	0.06031	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813202.1	0.06031	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813207.1	0.06031	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813207.1	0.06031	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813188.1	ENST00000813207.1	0.06031	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813196.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813196.1	0.06329	phospho_CK2	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813196.1	0.06329	phospho_PKA	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813206.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813206.1	0.06329	phospho_CK2	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813206.1	0.06329	phospho_PKA	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813208.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813208.1	0.06329	phospho_CK2	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813193.1	ENST00000813208.1	0.06329	phospho_PKA	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813202.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813202.1	0.06329	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813202.1	0.06329	phospho_PKA	1	0	1	GO:0005515	protein binding
