isoform_id	gene_id	domain_count	canonical_domain_count	feature_type	within_gene_gap
ENST00000380520.6	ENSG00000124570.21	1	1	Type3_SameDomain	0.015107489190995693
ENST00000380523.8	ENSG00000046647.15	0	0	Type0_NoDomain	0.01087139267474413
ENST00000380527.3	ENSG00000155876.6	0	0	Type0_NoDomain	0.0
ENST00000380529.5	ENSG00000124570.21	1	1	Type3_SameDomain	0.015107489190995693
ENST00000380539.7	ENSG00000124570.21	1	1	Type3_SameDomain	0.015107489190995693
ENST00000380546.7	ENSG00000124570.21	1	1	Type3_SameDomain	0.015107489190995693
ENST00000380550.6	ENSG00000046651.16	0	0	Type0_NoDomain	0.003995502833276987
ENST00000380554.5	ENSG00000196139.14	1	1	Type3_SameDomain	0.0
ENST00000380557.4	ENSG00000255529.9	0	0	Type0_NoDomain	0.02756289206445217
ENST00000380576.9	ENSG00000049540.19	0	0	Type0_NoDomain	0.07432392239570618
ENST00000380576.9	ENSG00000049540.19	0	0	Type0_NoDomain	0.07432392239570618
ENST00000380579.6	ENSG00000196459.15	0	0	Type0_NoDomain	0.010587637312710285
ENST00000380591.8	ENSG00000145741.17	0	0	Type0_NoDomain	0.014285868033766747
ENST00000380605.3	ENSG00000088882.8	1	1	Type3_SameDomain	0.0
ENST00000380615.8	ENSG00000102781.14	3	3	Type3_SameDomain	0.0
ENST00000380629.7	ENSG00000104765.16	0	0	Type0_NoDomain	0.012886809185147285
ENST00000380631.5	ENSG00000185437.16	0	0	Type0_NoDomain	0.026276810094714165
ENST00000380634.5	ENSG00000185437.16	0	0	Type0_NoDomain	0.026276810094714165
ENST00000380636.1	ENSG00000205542.11	0	0	Type0_NoDomain	0.0
ENST00000380637.7	ENSG00000185437.16	0	0	Type0_NoDomain	0.026276810094714165
ENST00000380639.10	ENSG00000049883.15	0	0	Type0_NoDomain	0.02935476042330265
ENST00000380641.4	ENSG00000044459.15	0	0	Type0_NoDomain	0.030259646475315094
ENST00000380641.4	ENSG00000044459.15	0	0	Type0_NoDomain	0.030259646475315094
ENST00000380647.8	ENSG00000044459.15	0	0	Type0_NoDomain	0.030259646475315094
ENST00000380649.8	ENSG00000084754.12	1	1	Type3_SameDomain	0.03892039507627487
ENST00000380650.4	ENSG00000005175.10	3	3	Type3_SameDomain	0.005265088751912117
ENST00000380654.8	ENSG00000164330.18	1	1	Type3_SameDomain	0.0068474034778773785
ENST00000380659.4	ENSG00000196664.5	1	1	Type3_SameDomain	0.0
ENST00000380668.10	ENSG00000101911.13	0	0	Type0_NoDomain	0.0
ENST00000380672.9	ENSG00000173068.19	2	2	Type3_SameDomain	0.05760720372200012
ENST00000380672.9	ENSG00000173068.19	2	2	Type3_SameDomain	0.05760720372200012
ENST00000380680.5	ENSG00000122042.10	0	0	Type0_NoDomain	0.0
ENST00000380698.5	ENSG00000170542.7	1	1	Type3_SameDomain	0.0
ENST00000380701.8	ENSG00000164989.17	0	0	Type0_NoDomain	0.0
ENST00000380702.7	ENSG00000065989.16	1	1	Type3_SameDomain	0.007980466820299625
ENST00000380702.7	ENSG00000065989.16	1	1	Type3_SameDomain	0.007980466820299625
ENST00000380708.5	ENSG00000182093.16	0	0	Type0_NoDomain	0.00496998056769371
ENST00000380715.5	ENSG00000164985.15	1	1	Type3_SameDomain	0.06462448090314865
ENST00000380716.8	ENSG00000164985.15	1	1	Type3_SameDomain	0.06462448090314865
ENST00000380736.5	ENSG00000047648.23	1	1	Type3_SameDomain	0.020798830315470695
ENST00000380737.8	ENSG00000221914.11	0	0	Type0_NoDomain	0.0
ENST00000380738.8	ENSG00000164985.15	1	1	Type3_SameDomain	0.06462448090314865
ENST00000380739.6	ENSG00000021355.13	1	1	Type3_SameDomain	0.0
ENST00000380749.10	ENSG00000205581.11	0	0	Type0_NoDomain	0.01564919203519821
ENST00000380752.10	ENSG00000139514.13	0	0	Type0_NoDomain	0.0
ENST00000380752.10	ENSG00000139514.13	0	0	Type0_NoDomain	0.0
ENST00000380753.9	ENSG00000151632.18	0	0	Type0_NoDomain	0.0
ENST00000380753.9	ENSG00000151632.18	0	0	Type0_NoDomain	0.0
ENST00000380762.5	ENSG00000004961.15	0	0	Type0_NoDomain	0.0
ENST00000380763.7	ENSG00000004961.15	0	0	Type0_NoDomain	0.0
ENST00000380769.8	ENSG00000124535.16	1	1	Type3_SameDomain	0.030030982568860054
ENST00000380771.8	ENSG00000124535.16	1	1	Type3_SameDomain	0.030030982568860054
ENST00000380773.9	ENSG00000124535.16	1	1	Type3_SameDomain	0.030030982568860054
ENST00000380794.5	ENSG00000115138.11	0	0	Type0_NoDomain	0.0
ENST00000380814.4	ENSG00000139508.15	1	1	Type3_SameDomain	0.0002018800878431648
ENST00000380815.5	ENSG00000112699.11	0	0	Type0_NoDomain	0.0
ENST00000380817.8	ENSG00000100241.22	5	5	Type3_SameDomain	0.0028894986025989056
ENST00000380821.8	ENSG00000164975.16	0	0	Type0_NoDomain	0.00156888528726995
ENST00000380833.9	ENSG00000073464.13	1	1	Type3_SameDomain	0.0
ENST00000380833.9	ENSG00000073464.13	1	1	Type3_SameDomain	0.0
ENST00000380837.7	ENSG00000174796.12	0	0	Type0_NoDomain	0.020894695073366165
ENST00000380839.9	ENSG00000126522.17	0	0	Type0_NoDomain	0.018628742545843124
ENST00000380842.5	ENSG00000132963.9	0	0	Type0_NoDomain	0.0
ENST00000380843.9	ENSG00000101365.22	0	0	Type0_NoDomain	0.004591380245983601
ENST00000380851.10	ENSG00000101365.22	0	0	Type0_NoDomain	0.004591380245983601
ENST00000380860.8	ENSG00000145740.20	0	0	Type0_NoDomain	0.02019580453634262
ENST00000380861.10	ENSG00000047644.20	0	0	Type0_NoDomain	0.0
ENST00000380861.10	ENSG00000047644.20	0	0	Type0_NoDomain	0.0
ENST00000380861.10	ENSG00000047644.20	0	0	Type0_NoDomain	0.0
ENST00000380861.10	ENSG00000047644.20	0	0	Type0_NoDomain	0.0
ENST00000380871.5	ENSG00000167034.10	0	0	Type0_NoDomain	0.0
ENST00000380871.5	ENSG00000167034.10	0	0	Type0_NoDomain	0.0
ENST00000380871.5	ENSG00000167034.10	0	0	Type0_NoDomain	0.0
ENST00000380872.9	ENSG00000187134.14	1	1	Type3_SameDomain	0.0
ENST00000380872.9	ENSG00000187134.14	1	1	Type3_SameDomain	0.0
ENST00000380877.8	ENSG00000104064.18	2	2	Type3_SameDomain	0.01386808231472969
ENST00000380880.4	ENSG00000164946.20	1	1	Type3_SameDomain	0.019639553502202034
ENST00000380894.5	ENSG00000164946.20	1	1	Type3_SameDomain	0.019639553502202034
ENST00000380900.2	ENSG00000183527.12	0	0	Type0_NoDomain	0.010632351972162724
ENST00000380903.7	ENSG00000073169.15	0	0	Type0_NoDomain	0.0
ENST00000380909.9	ENSG00000170638.10	0	0	Type0_NoDomain	0.006649458780884743
ENST00000380916.9	ENSG00000175893.13	0	0	Type0_NoDomain	0.0
ENST00000380916.9	ENSG00000175893.13	0	0	Type0_NoDomain	0.0
ENST00000380943.6	ENSG00000112851.16	3	3	Type3_SameDomain	0.04178809002041817
ENST00000380950.7	ENSG00000103995.14	0	0	Type0_NoDomain	0.0
ENST00000380953.6	ENSG00000147862.18	3	3	Type3_SameDomain	0.05085763707756996
ENST00000380953.6	ENSG00000147862.18	3	3	Type3_SameDomain	0.05085763707756996
ENST00000380958.8	ENSG00000152520.14	0	0	Type0_NoDomain	0.09811142086982727
ENST00000380958.8	ENSG00000152520.14	0	0	Type0_NoDomain	0.09811142086982727
ENST00000380959.7	ENSG00000147862.18	3	3	Type3_SameDomain	0.05085763707756996
ENST00000380962.9	ENSG00000205629.12	0	0	Type0_NoDomain	0.005282608792185783
ENST00000380966.8	ENSG00000205629.12	0	0	Type0_NoDomain	0.005282608792185783
ENST00000380968.6	ENSG00000119684.16	1	1	Type3_SameDomain	0.04837442934513092
ENST00000380985.10	ENSG00000123213.23	0	0	Type0_NoDomain	0.0
ENST00000380989.6	ENSG00000107959.17	2	2	Type3_SameDomain	0.012355946935713291
ENST00000380995.5	ENSG00000054611.14	0	0	Type0_NoDomain	0.0019994457252323627
ENST00000380995.5	ENSG00000054611.14	0	0	Type0_NoDomain	0.0019994457252323627
ENST00000380995.5	ENSG00000054611.14	0	0	Type0_NoDomain	0.0019994457252323627
ENST00000380996.9	ENSG00000184281.15	0	0	Type0_NoDomain	0.017374545335769653
ENST00000380996.9	ENSG00000184281.15	0	0	Type0_NoDomain	0.017374545335769653
ENST00000381000.8	ENSG00000087470.21	1	1	Type3_SameDomain	0.08071691542863846
ENST00000381000.8	ENSG00000087470.21	1	1	Type3_SameDomain	0.08071691542863846
ENST00000381006.8	ENSG00000018189.13	1	1	Type3_SameDomain	0.03715953230857849
ENST00000381007.9	ENSG00000197860.10	1	1	Type3_SameDomain	0.0
ENST00000381021.7	ENSG00000100416.15	0	0	Type0_NoDomain	0.01510391291230917
ENST00000381021.7	ENSG00000100416.15	0	0	Type0_NoDomain	0.01510391291230917
ENST00000381031.8	ENSG00000075234.17	0	0	Type0_NoDomain	0.002488888567313552
ENST00000381035.8	ENSG00000099785.11	1	1	Type3_SameDomain	0.020285768434405327
ENST00000381042.9	ENSG00000006757.12	0	0	Type0_NoDomain	0.0
ENST00000381061.8	ENSG00000130638.18	0	0	Type0_NoDomain	0.0077768550254404545
ENST00000381070.8	ENSG00000153015.17	1	1	Type3_SameDomain	0.03686797246336937
ENST00000381077.10	ENSG00000130021.15	0	1	Type1_DomainLoss	0.0038564419373869896
ENST00000381093.6	ENSG00000146938.16	0	0	Type0_NoDomain	0.0
ENST00000381093.6	ENSG00000146938.16	0	0	Type0_NoDomain	0.0
ENST00000381116.5	ENSG00000122033.15	0	0	Type0_NoDomain	0.0010009256657212973
ENST00000381120.8	ENSG00000122033.15	0	0	Type0_NoDomain	0.0010009256657212973
ENST00000381125.9	ENSG00000067057.19	0	0	Type0_NoDomain	0.011907032690942287
ENST00000381132.6	ENSG00000159200.18	0	0	Type0_NoDomain	0.08587322384119034
ENST00000381135.7	ENSG00000159200.18	0	0	Type0_NoDomain	0.08587322384119034
ENST00000381136.2	ENSG00000107165.13	0	0	Type0_NoDomain	0.024053730070590973
ENST00000381140.10	ENSG00000122034.17	1	1	Type3_SameDomain	0.10643693804740906
ENST00000381151.5	ENSG00000198743.7	1	1	Type3_SameDomain	0.0
ENST00000381154.6	ENSG00000006756.16	0	0	Type0_NoDomain	0.0
ENST00000381163.7	ENSG00000056998.21	1	1	Type3_SameDomain	0.00986191164702177
ENST00000381165.3	ENSG00000167842.16	0	0	Type0_NoDomain	0.0
ENST00000381174.10	ENSG00000124343.14	0	0	Type0_NoDomain	0.0052224574610590935
ENST00000381199.8	ENSG00000155545.20	3	3	Type3_SameDomain	0.016209596768021584
ENST00000381208.9	ENSG00000129197.15	0	0	Type0_NoDomain	0.043779242783784866
ENST00000381209.8	ENSG00000129197.15	0	0	Type0_NoDomain	0.043779242783784866
ENST00000381210.8	ENSG00000205678.8	0	0	Type0_NoDomain	0.004836279433220625
ENST00000381213.7	ENSG00000155545.20	3	3	Type3_SameDomain	0.016209596768021584
ENST00000381214.9	ENSG00000103248.19	1	1	Type3_SameDomain	0.033544983714818954
ENST00000381216.8	ENSG00000205683.12	0	0	Type0_NoDomain	0.08077859878540039
ENST00000381216.8	ENSG00000205683.12	0	0	Type0_NoDomain	0.08077859878540039
ENST00000381226.7	ENSG00000155545.20	3	3	Type3_SameDomain	0.016209596768021584
ENST00000381227.5	ENSG00000047315.17	0	0	Type0_NoDomain	0.01698068343102932
ENST00000381232.8	ENSG00000197555.10	1	1	Type3_SameDomain	0.0
ENST00000381237.6	ENSG00000104635.15	0	0	Type0_NoDomain	0.0
ENST00000381249.4	ENSG00000240857.2	1	1	Type3_SameDomain	0.02444510906934738
ENST00000381259.5	ENSG00000123106.11	0	0	Type0_NoDomain	0.005267741624265909
ENST00000381271.7	ENSG00000087448.11	2	2	Type3_SameDomain	0.0
ENST00000381285.8	ENSG00000205726.15	2	6	Type2_PartialTrunc	0.015088235028088093
ENST00000381285.8	ENSG00000205726.15	2	6	Type2_PartialTrunc	0.015088235028088093
ENST00000381291.8	ENSG00000205726.15	4	6	Type2_PartialTrunc	0.015088235028088093
ENST00000381294.8	ENSG00000134352.21	1	1	Type3_SameDomain	0.03442676365375519
ENST00000381295.7	ENSG00000090989.18	0	0	Type0_NoDomain	0.0008202603203244507
ENST00000381298.7	ENSG00000134352.21	1	1	Type3_SameDomain	0.03442676365375519
ENST00000381309.8	ENSG00000107077.21	3	3	Type3_SameDomain	0.0
ENST00000381311.9	ENSG00000108509.21	2	2	Type3_SameDomain	0.04560296609997749
ENST00000381318.8	ENSG00000205726.15	6	6	Type3_SameDomain	0.015088235028088093
ENST00000381318.8	ENSG00000205726.15	6	6	Type3_SameDomain	0.015088235028088093
ENST00000381318.8	ENSG00000205726.15	6	6	Type3_SameDomain	0.015088235028088093
ENST00000381323.7	ENSG00000197872.11	0	0	Type0_NoDomain	0.0
ENST00000381334.10	ENSG00000134851.13	0	0	Type0_NoDomain	0.025448014959692955
ENST00000381337.6	ENSG00000066654.14	0	0	Type0_NoDomain	0.009929550811648369
ENST00000381340.8	ENSG00000123104.12	2	2	Type3_SameDomain	0.0
ENST00000381342.7	ENSG00000125835.20	1	1	Type3_SameDomain	0.0026996636297553778
ENST00000381344.8	ENSG00000067064.13	1	1	Type3_SameDomain	0.013593414798378944
ENST00000381346.9	ENSG00000072042.13	0	0	Type0_NoDomain	0.0
ENST00000381346.9	ENSG00000072042.13	0	0	Type0_NoDomain	0.0
ENST00000381359.5	ENSG00000140264.22	0	0	Type0_NoDomain	0.06665544211864471
ENST00000381389.5	ENSG00000167244.22	0	0	Type0_NoDomain	0.006683726795017719
ENST00000381395.5	ENSG00000167244.22	0	0	Type0_NoDomain	0.006683726795017719
ENST00000381395.5	ENSG00000167244.22	0	0	Type0_NoDomain	0.006683726795017719
ENST00000381395.5	ENSG00000167244.22	0	0	Type0_NoDomain	0.006683726795017719
ENST00000381395.5	ENSG00000167244.22	0	0	Type0_NoDomain	0.006683726795017719
ENST00000381395.5	ENSG00000167244.22	0	0	Type0_NoDomain	0.006683726795017719
ENST00000381396.9	ENSG00000103540.17	0	0	Type0_NoDomain	0.009983145631849766
ENST00000381396.9	ENSG00000103540.17	0	0	Type0_NoDomain	0.009983145631849766
ENST00000381410.5	ENSG00000178996.14	2	2	Type3_SameDomain	0.0
ENST00000381418.9	ENSG00000168453.16	0	0	Type0_NoDomain	0.0
ENST00000381418.9	ENSG00000168453.16	0	0	Type0_NoDomain	0.0
ENST00000381431.10	ENSG00000163069.13	0	0	Type0_NoDomain	0.014702651649713516
ENST00000381434.7	ENSG00000137033.12	0	0	Type0_NoDomain	0.0
ENST00000381440.5	ENSG00000205730.7	0	0	Type0_NoDomain	0.0
ENST00000381440.5	ENSG00000205730.7	0	0	Type0_NoDomain	0.0
ENST00000381440.5	ENSG00000205730.7	0	0	Type0_NoDomain	0.0
ENST00000381441.7	ENSG00000109184.15	0	0	Type0_NoDomain	0.05529872328042984
ENST00000381461.6	ENSG00000183354.12	1	1	Type3_SameDomain	0.0038374168798327446
ENST00000381473.7	ENSG00000109180.15	0	0	Type0_NoDomain	0.002449122490361333
ENST00000381482.8	ENSG00000125834.13	0	0	Type0_NoDomain	0.0
ENST00000381482.8	ENSG00000125834.13	0	0	Type0_NoDomain	0.0
ENST00000381482.8	ENSG00000125834.13	0	0	Type0_NoDomain	0.0
ENST00000381488.10	ENSG00000141480.18	1	1	Type3_SameDomain	0.018933266401290894
ENST00000381489.6	ENSG00000180525.15	0	0	Type0_NoDomain	0.0
ENST00000381513.8	ENSG00000066117.15	0	0	Type0_NoDomain	0.01047362107783556
ENST00000381513.8	ENSG00000066117.15	0	0	Type0_NoDomain	0.01047362107783556
ENST00000381525.8	ENSG00000169016.17	0	0	Type0_NoDomain	0.024941906332969666
ENST00000381527.8	ENSG00000132964.13	1	1	Type3_SameDomain	0.027004418894648552
ENST00000381538.7	ENSG00000170448.12	0	0	Type0_NoDomain	0.0
ENST00000381551.8	ENSG00000100311.17	0	0	Type0_NoDomain	0.007368288468569517
ENST00000381551.8	ENSG00000100311.17	0	0	Type0_NoDomain	0.007368288468569517
ENST00000381554.8	ENSG00000205758.12	1	1	Type3_SameDomain	0.02064906433224678
ENST00000381556.6	ENSG00000132382.15	0	0	Type0_NoDomain	0.06337222456932068
ENST00000381558.6	ENSG00000130595.20	0	0	Type0_NoDomain	0.0
ENST00000381570.7	ENSG00000127870.17	1	1	Type3_SameDomain	0.07093682885169983
ENST00000381571.6	ENSG00000169019.11	1	1	Type3_SameDomain	0.0
ENST00000381577.4	ENSG00000120217.14	2	2	Type3_SameDomain	0.0
ENST00000381588.9	ENSG00000127870.17	1	1	Type3_SameDomain	0.07093682885169983
ENST00000381588.9	ENSG00000127870.17	1	1	Type3_SameDomain	0.07093682885169983
ENST00000381591.5	ENSG00000015171.21	2	2	Type3_SameDomain	0.03344210609793663
ENST00000381604.9	ENSG00000015171.21	2	2	Type3_SameDomain	0.03344210609793663
ENST00000381638.7	ENSG00000074755.15	1	1	Type3_SameDomain	0.0
ENST00000381638.7	ENSG00000074755.15	1	1	Type3_SameDomain	0.0
ENST00000381639.3	ENSG00000291146.2	0	0	Type0_NoDomain	0.0
ENST00000381647.7	ENSG00000205765.10	0	0	Type0_NoDomain	0.0
ENST00000381647.7	ENSG00000205765.10	0	0	Type0_NoDomain	0.0
ENST00000381652.4	ENSG00000096968.14	1	1	Type3_SameDomain	0.0
ENST00000381668.9	ENSG00000124406.17	2	2	Type3_SameDomain	0.04325626417994499
ENST00000381679.8	ENSG00000159140.23	0	2	Type1_DomainLoss	0.07626651972532272
ENST00000381685.10	ENSG00000115761.17	0	0	Type0_NoDomain	0.020373806357383728
ENST00000381692.6	ENSG00000159140.23	0	2	Type1_DomainLoss	0.07626651972532272
ENST00000381692.6	ENSG00000159140.23	0	2	Type1_DomainLoss	0.07626651972532272
ENST00000381714.7	ENSG00000140382.15	1	1	Type3_SameDomain	0.0
ENST00000381718.8	ENSG00000139496.18	0	0	Type0_NoDomain	0.03176731616258621
ENST00000381733.9	ENSG00000104763.20	0	0	Type0_NoDomain	0.07861464470624924
ENST00000381736.8	ENSG00000139496.18	0	0	Type0_NoDomain	0.03176731616258621
ENST00000381750.9	ENSG00000120158.12	0	0	Type0_NoDomain	0.0
ENST00000381753.8	ENSG00000064042.18	1	2	Type2_PartialTrunc	0.04784657806158066
ENST00000381760.8	ENSG00000154277.13	0	0	Type0_NoDomain	0.04085667431354523
ENST00000381774.9	ENSG00000103381.12	1	1	Type3_SameDomain	0.019029492512345314
ENST00000381774.9	ENSG00000103381.12	1	1	Type3_SameDomain	0.019029492512345314
ENST00000381793.6	ENSG00000163694.15	1	1	Type3_SameDomain	0.0
ENST00000381801.6	ENSG00000139505.13	1	1	Type3_SameDomain	0.0
ENST00000381809.8	ENSG00000147853.17	0	0	Type0_NoDomain	0.0396747961640358
ENST00000381809.8	ENSG00000147853.17	0	0	Type0_NoDomain	0.0396747961640358
ENST00000381813.5	ENSG00000205795.5	0	0	Type0_NoDomain	0.0
ENST00000381813.5	ENSG00000205795.5	0	0	Type0_NoDomain	0.0
ENST00000381815.9	ENSG00000159131.17	0	0	Type0_NoDomain	0.016743643209338188
ENST00000381844.8	ENSG00000134308.14	0	0	Type0_NoDomain	0.0
ENST00000381846.2	ENSG00000121897.15	0	0	Type0_NoDomain	0.027138549834489822
ENST00000381848.7	ENSG00000214456.8	0	0	Type0_NoDomain	0.0
ENST00000381848.7	ENSG00000214456.8	0	0	Type0_NoDomain	0.0
ENST00000381854.4	ENSG00000106993.12	0	0	Type0_NoDomain	0.0
ENST00000381869.5	ENSG00000129422.15	0	0	Type0_NoDomain	0.04253007844090462
ENST00000381869.5	ENSG00000129422.15	0	0	Type0_NoDomain	0.04253007844090462
ENST00000381883.5	ENSG00000205808.7	0	0	Type0_NoDomain	0.0
ENST00000381884.9	ENSG00000151849.16	0	0	Type0_NoDomain	0.0
ENST00000381897.5	ENSG00000035928.17	2	2	Type3_SameDomain	0.00062002387130633
ENST00000381920.8	ENSG00000067365.15	1	1	Type3_SameDomain	0.09320186078548431
ENST00000381937.9	ENSG00000152620.13	0	0	Type0_NoDomain	0.003762527834624052
ENST00000381941.8	ENSG00000125898.13	0	0	Type0_NoDomain	0.0
ENST00000381941.8	ENSG00000125898.13	0	0	Type0_NoDomain	0.0
ENST00000381962.4	ENSG00000271303.2	0	0	Type0_NoDomain	0.0
ENST00000381962.4	ENSG00000271303.2	0	0	Type0_NoDomain	0.0
ENST00000381962.4	ENSG00000271303.2	0	0	Type0_NoDomain	0.0
ENST00000381967.9	ENSG00000169299.14	1	1	Type3_SameDomain	0.0
ENST00000381971.8	ENSG00000107249.24	1	1	Type3_SameDomain	0.018126970157027245
ENST00000381971.8	ENSG00000107249.24	1	1	Type3_SameDomain	0.018126970157027245
ENST00000381971.8	ENSG00000107249.24	1	1	Type3_SameDomain	0.018126970157027245
ENST00000381989.4	ENSG00000102699.6	4	4	Type3_SameDomain	0.0
ENST00000381990.6	ENSG00000136235.17	0	0	Type0_NoDomain	0.05250173807144165
ENST00000381995.5	ENSG00000159128.16	0	0	Type0_NoDomain	0.015514511615037918
ENST00000382004.7	ENSG00000080298.16	0	0	Type0_NoDomain	0.0
ENST00000382020.8	ENSG00000104723.21	0	0	Type0_NoDomain	0.0008227679063566029
ENST00000382021.2	ENSG00000168724.18	2	2	Type3_SameDomain	0.035916347056627274
ENST00000382031.5	ENSG00000166963.13	0	0	Type0_NoDomain	0.018289174884557724
ENST00000382031.5	ENSG00000166963.13	0	0	Type0_NoDomain	0.018289174884557724
ENST00000382038.7	ENSG00000113456.20	0	0	Type0_NoDomain	0.011032658629119396
ENST00000382040.4	ENSG00000134321.13	0	0	Type0_NoDomain	0.008802514523267746
ENST00000382044.9	ENSG00000067369.14	0	0	Type0_NoDomain	0.0
ENST00000382044.9	ENSG00000067369.14	0	0	Type0_NoDomain	0.0
ENST00000382065.8	ENSG00000082196.21	2	2	Type3_SameDomain	0.008040090091526508
ENST00000382070.7	ENSG00000005339.15	2	2	Type3_SameDomain	0.02422899566590786
ENST00000382072.6	ENSG00000242110.9	1	1	Type3_SameDomain	0.020173244178295135
ENST00000382085.7	ENSG00000242110.9	1	1	Type3_SameDomain	0.020173244178295135
ENST00000382095.8	ENSG00000182957.16	3	3	Type3_SameDomain	0.05580903962254524
ENST00000382095.8	ENSG00000182957.16	3	3	Type3_SameDomain	0.05580903962254524
ENST00000382095.8	ENSG00000182957.16	3	3	Type3_SameDomain	0.05580903962254524
ENST00000382100.8	ENSG00000147852.17	3	4	Type2_PartialTrunc	0.0056663439609110355
ENST00000382103.7	ENSG00000109618.13	0	0	Type0_NoDomain	0.005066987592726946
ENST00000382108.8	ENSG00000182957.16	3	3	Type3_SameDomain	0.05580903962254524
ENST00000382108.8	ENSG00000182957.16	3	3	Type3_SameDomain	0.05580903962254524
ENST00000382110.6	ENSG00000171853.16	0	0	Type0_NoDomain	0.0
ENST00000382114.9	ENSG00000153012.12	1	1	Type3_SameDomain	0.0
ENST00000382114.9	ENSG00000153012.12	1	1	Type3_SameDomain	0.0
ENST00000382120.4	ENSG00000109610.6	0	0	Type0_NoDomain	0.0
ENST00000382123.1	ENSG00000244242.2	0	0	Type0_NoDomain	0.0
ENST00000382123.1	ENSG00000244242.2	0	0	Type0_NoDomain	0.0
ENST00000382123.1	ENSG00000244242.2	0	0	Type0_NoDomain	0.0
ENST00000382123.1	ENSG00000244242.2	0	0	Type0_NoDomain	0.0
ENST00000382123.1	ENSG00000244242.2	0	0	Type0_NoDomain	0.0
ENST00000382125.9	ENSG00000032389.13	0	0	Type0_NoDomain	0.005793467629700899
ENST00000382125.9	ENSG00000032389.13	0	0	Type0_NoDomain	0.005793467629700899
ENST00000382142.8	ENSG00000150712.11	1	1	Type3_SameDomain	0.0
ENST00000382151.6	ENSG00000241878.12	0	0	Type0_NoDomain	0.06556408107280731
ENST00000382151.6	ENSG00000241878.12	0	0	Type0_NoDomain	0.06556408107280731
ENST00000382151.6	ENSG00000241878.12	0	0	Type0_NoDomain	0.06556408107280731
ENST00000382159.8	ENSG00000176533.13	0	0	Type0_NoDomain	0.0
ENST00000382159.8	ENSG00000176533.13	0	0	Type0_NoDomain	0.0
ENST00000382172.4	ENSG00000027001.10	0	0	Type0_NoDomain	0.0
ENST00000382183.6	ENSG00000080503.25	1	4	Type2_PartialTrunc	0.13142508268356323
ENST00000382185.6	ENSG00000080503.25	1	4	Type2_PartialTrunc	0.13142508268356323
ENST00000382186.6	ENSG00000080503.25	1	4	Type2_PartialTrunc	0.13142508268356323
ENST00000382191.4	ENSG00000136527.19	1	1	Type3_SameDomain	0.01322141196578741
ENST00000382192.7	ENSG00000122386.11	2	2	Type3_SameDomain	0.0
ENST00000382199.7	ENSG00000073792.16	2	2	Type3_SameDomain	0.004275564104318619
ENST00000382203.5	ENSG00000080503.25	4	4	Type3_SameDomain	0.13142508268356323
ENST00000382226.5	ENSG00000178177.17	0	0	Type0_NoDomain	0.06820037215948105
ENST00000382247.6	ENSG00000163257.11	0	0	Type0_NoDomain	0.0
ENST00000382247.6	ENSG00000163257.11	0	0	Type0_NoDomain	0.0
ENST00000382252.6	ENSG00000205903.7	2	2	Type3_SameDomain	0.0
ENST00000382252.6	ENSG00000205903.7	2	2	Type3_SameDomain	0.0
ENST00000382255.7	ENSG00000173253.16	0	0	Type0_NoDomain	0.07822376489639282
ENST00000382255.7	ENSG00000173253.16	0	0	Type0_NoDomain	0.07822376489639282
ENST00000382263.3	ENSG00000127863.16	0	0	Type0_NoDomain	0.0
ENST00000382264.7	ENSG00000159110.22	0	0	Type0_NoDomain	0.05324834585189819
ENST00000382264.7	ENSG00000159110.22	0	0	Type0_NoDomain	0.05324834585189819
ENST00000382291.7	ENSG00000125841.14	0	0	Type0_NoDomain	0.0
ENST00000382292.9	ENSG00000151835.17	1	1	Type3_SameDomain	0.020402569323778152
ENST00000382293.7	ENSG00000107104.21	1	1	Type3_SameDomain	0.02031761407852173
ENST00000382297.7	ENSG00000107104.21	1	1	Type3_SameDomain	0.02031761407852173
ENST00000382353.6	ENSG00000102678.7	0	0	Type0_NoDomain	0.01641237363219261
ENST00000382361.8	ENSG00000075618.18	0	0	Type0_NoDomain	0.026531338691711426
ENST00000382368.8	ENSG00000155034.21	1	1	Type3_SameDomain	0.0
ENST00000382368.8	ENSG00000155034.21	1	1	Type3_SameDomain	0.0
ENST00000382368.8	ENSG00000155034.21	1	1	Type3_SameDomain	0.0
ENST00000382368.8	ENSG00000155034.21	1	1	Type3_SameDomain	0.0
ENST00000382368.8	ENSG00000155034.21	1	1	Type3_SameDomain	0.0
ENST00000382369.9	ENSG00000196476.12	0	0	Type0_NoDomain	0.010121007449924946
ENST00000382374.9	ENSG00000165487.14	0	0	Type0_NoDomain	0.0
ENST00000382381.7	ENSG00000167972.14	1	1	Type3_SameDomain	0.004559680819511414
ENST00000382381.7	ENSG00000167972.14	1	1	Type3_SameDomain	0.004559680819511414
ENST00000382381.7	ENSG00000167972.14	1	1	Type3_SameDomain	0.004559680819511414
ENST00000382384.6	ENSG00000157954.15	0	0	Type0_NoDomain	0.009873420000076294
ENST00000382393.2	ENSG00000172785.19	0	0	Type0_NoDomain	0.03705710545182228
ENST00000382395.8	ENSG00000137449.17	0	0	Type0_NoDomain	0.005515163764357567
ENST00000382401.8	ENSG00000137449.17	0	0	Type0_NoDomain	0.005515163764357567
ENST00000382405.8	ENSG00000147996.17	0	0	Type0_NoDomain	0.036609992384910583
ENST00000382406.7	ENSG00000151327.14	0	0	Type0_NoDomain	0.060294732451438904
