gene	n_iso	n_type1	n_type2	canonical_dc	var_within	mean_gap	has_domain_variation
ENSG00000007944.16	4	3	0	4	4.1856135794660076e-05	0.011482293717563152	1
ENSG00000084072.17	5	2	0	2	0.0022756638936698437	0.062493614852428436	1
ENSG00000123983.15	26	16	0	1	0.00023382034851238132	0.02935263328254223	1
ENSG00000143198.13	3	0	0	0	2.4872766516637057e-05	0.0059630912728607655	0
ENSG00000049167.16	4	2	0	1	3.448952702456154e-05	0.007574590854346752	1
ENSG00000116750.14	6	0	0	0	0.00011338273907313123	0.022425569593906403	0
ENSG00000188612.12	2	0	0	0	0.0003642779774963856	0.021221626549959183	0
ENSG00000181513.15	8	0	0	0	0.0006440193974412978	0.04360725358128548	0
ENSG00000147274.14	4	2	0	1	0.005920848343521357	0.09790117293596268	1
ENSG00000187514.17	3	0	0	0	0.0024661074858158827	0.06946837902069092	0
ENSG00000157020.18	3	0	0	1	0.00017038897203747183	0.022130247205495834	0
ENSG00000198373.13	3	0	0	2	0.002934238640591502	0.08116798102855682	0
ENSG00000182899.17	3	0	0	0	0.005630249623209238	0.05112796276807785	0
ENSG00000064703.13	5	0	3	2	0.006869620643556118	0.08022426068782806	1
ENSG00000236753.8	3	0	0	0	2.790085436993328e-12	2.31805620387604e-06	0
ENSG00000116198.14	11	2	0	1	0.0004131354799028486	0.04265637695789337	1
ENSG00000116205.14	3	0	0	0	2.5936231562987932e-17	0.0	0
ENSG00000068120.15	3	0	0	0	0.0013266531750559807	0.03871000558137894	0
ENSG00000186432.10	3	0	0	1	0.00014165225729811937	0.015781154856085777	0
ENSG00000186260.17	4	2	0	1	0.0017864254768937826	0.06884291768074036	1
ENSG00000169436.18	2	0	0	1	0.0	0.0	0
ENSG00000141232.5	2	0	0	0	0.0057915085926651955	0.09654127806425095	0
ENSG00000174165.8	4	2	0	1	0.0001328128855675459	0.013724716380238533	1
ENSG00000113597.19	4	0	0	1	2.5372826712555252e-05	0.007185277529060841	0
ENSG00000143183.18	3	0	0	0	0.00020893504552077502	0.012740865349769592	0
ENSG00000147471.12	2	0	0	0	0.0004658506950363517	0.020817892625927925	0
ENSG00000285564.3	3	0	0	0	3.0992315154575435e-18	0.0	0
ENSG00000111647.13	2	0	0	0	5.8296114730183035e-05	0.0085156774148345	0
ENSG00000172728.16	2	0	0	0	0.00024825817672535777	0.02052035741508007	0
ENSG00000106571.15	3	0	0	1	2.1268770069582388e-05	0.006141331046819687	0
ENSG00000113810.16	3	0	0	0	0.0003239779907744378	0.02032448910176754	0
ENSG00000197121.15	2	0	0	0	0.0	0.0	0
ENSG00000115762.17	5	0	0	1	0.00018544153135735542	0.023102696985006332	0
ENSG00000203930.15	10	0	0	0	5.2478028817536134e-17	0.0	0
ENSG00000183307.4	2	0	0	0	0.0	0.0	0
ENSG00000013523.12	4	2	0	1	0.0	0.0	1
ENSG00000095321.18	5	0	0	0	1.176298155769473e-05	0.006333560682833195	0
ENSG00000106819.13	2	0	0	2	7.359526352956891e-05	0.008057774975895882	0
ENSG00000090061.17	2	0	0	0	0.0	0.0	0
ENSG00000152465.18	3	0	0	1	2.6697724024415947e-05	0.00655921408906579	0
ENSG00000237651.8	4	0	0	0	0.0	0.0	0
ENSG00000198265.12	2	0	0	0	0.0	0.0	0
ENSG00000102606.20	5	0	0	3	0.0001915557513711974	0.027854256331920624	0
ENSG00000147601.15	3	1	0	1	0.0009850088972598314	0.03981969133019447	1
ENSG00000169083.18	3	2	0	2	2.0153466825422389e-16	0.0	1
ENSG00000168487.20	3	0	1	3	0.00010913486767094582	0.011363075114786625	1
ENSG00000259417.3	3	0	0	0	9.89532840303913e-18	0.0	0
ENSG00000166192.15	2	0	0	0	0.00041423350921832025	0.018942810595035553	0
ENSG00000144645.16	2	0	0	1	8.466120925731957e-05	0.011899440549314022	0
ENSG00000257923.12	11	7	0	1	0.007415506988763809	0.1208915039896965	1
ENSG00000105829.13	3	0	0	0	7.932009611977264e-05	0.011660977266728878	0
ENSG00000181896.12	2	0	0	2	0.0	0.0	0
ENSG00000164307.13	2	0	0	1	2.3991569264580903e-07	0.0005875540082342923	0
ENSG00000122490.19	5	0	0	0	5.141326255397871e-06	0.0032082227990031242	0
ENSG00000006042.12	3	0	0	0	5.0859825311365997e-17	0.0	0
ENSG00000127989.14	2	0	0	0	9.752478035807144e-06	0.0038434797897934914	0
ENSG00000133247.14	2	0	0	1	0.00015472440281882882	0.016844041645526886	0
ENSG00000003096.15	2	0	0	4	7.664726581424475e-05	0.011606987565755844	0
ENSG00000104164.12	3	0	0	0	0.0015164777869358659	0.060990024358034134	0
ENSG00000166801.17	2	0	0	0	0.0	0.0	0
ENSG00000069424.16	7	4	0	1	5.736043931392487e-06	0.00239960802718997	1
ENSG00000291079.2	8	0	0	0	0.0014256659196689725	0.05170781910419464	0
ENSG00000105643.11	5	0	0	1	0.0016302242875099182	0.03883829712867737	0
ENSG00000054938.17	2	0	0	2	8.906068978831172e-05	0.010923340916633606	0
ENSG00000213563.7	4	0	0	0	0.0	0.0	0
ENSG00000196704.14	5	0	0	0	0.0	0.0	0
ENSG00000142528.16	4	0	0	0	0.0	0.0	0
ENSG00000235823.6	7	0	0	0	0.0006349420873448253	0.04185746982693672	0
ENSG00000077514.9	2	0	0	0	0.00018564432684797794	0.018712744116783142	0
ENSG00000236333.5	2	1	0	1	0.0021530059166252613	0.04823138937354088	1
ENSG00000089006.17	3	0	0	2	8.60588170326082e-06	0.003344614990055561	0
ENSG00000101346.15	2	0	0	0	0.0	0.0	0
ENSG00000153914.16	3	1	0	1	0.006391868926584721	0.07567478716373444	1
ENSG00000169139.12	4	0	0	1	0.0011108482722193003	0.038438163697719574	0
ENSG00000085662.14	2	0	0	1	5.088126999908127e-05	0.007410215679556131	0
ENSG00000108423.16	4	1	0	1	0.00022451073164120317	0.018027734011411667	1
ENSG00000150977.12	2	0	0	0	0.001588064362294972	0.03744015470147133	0
ENSG00000117280.13	3	0	0	1	9.316734424276253e-17	0.0	0
ENSG00000156675.16	2	0	0	1	0.0006382762803696096	0.026923038065433502	0
ENSG00000198796.7	2	1	0	1	0.003058422589674592	0.06663113832473755	1
ENSG00000168661.15	5	0	1	2	9.452476660953835e-06	0.003836775431409478	1
ENSG00000149090.13	2	0	0	4	1.6668425359966932e-06	0.0013662106357514858	0
ENSG00000166532.16	6	0	0	0	0.00027362463879399	0.019122952595353127	0
ENSG00000154127.10	2	0	0	0	0.0	0.0	0
ENSG00000155926.14	2	0	0	0	0.0	0.0	0
ENSG00000143363.17	7	0	0	0	0.0014280494069680572	0.07368174195289612	0
ENSG00000126226.22	6	2	0	1	6.14038935964345e-06	0.0038966932334005833	1
ENSG00000174749.6	2	0	0	0	0.0	0.0	0
ENSG00000164241.14	3	0	0	0	0.0010723432060331106	0.05051514506340027	0
ENSG00000100804.19	4	0	0	1	0.00019017122394870967	0.02221743017435074	0
ENSG00000164849.10	2	0	0	1	0.0	0.0	0
ENSG00000151503.14	3	0	0	1	0.001526005333289504	0.05654453486204147	0
ENSG00000110987.9	5	0	0	0	0.00010548259160714224	0.015616437420248985	0
ENSG00000108468.15	2	0	0	1	0.0009527758229523897	0.047850072383880615	0
ENSG00000120318.16	2	0	0	5	0.00014022135292179883	0.009908969514071941	0
ENSG00000163864.18	7	0	0	0	0.0005985739990137517	0.033562447875738144	0
ENSG00000189195.15	4	3	0	1	0.0006001921719871461	0.04350375011563301	1
ENSG00000151687.15	2	0	0	0	0.0	0.0	0
ENSG00000181396.13	3	0	0	0	0.0010674974182620645	0.04111070930957794	0
ENSG00000161638.11	4	0	3	4	0.0008358639315702021	0.02739519253373146	1
ENSG00000196419.13	4	0	0	1	6.059750739950687e-05	0.012122144922614098	0
ENSG00000239697.12	3	0	0	0	0.0015163783682510257	0.04493235796689987	0
ENSG00000125744.12	2	0	0	0	0.00047274207463487983	0.026950277388095856	0
ENSG00000073282.14	3	1	0	1	0.00019945936219301075	0.020048389211297035	1
ENSG00000004139.14	2	0	0	0	0.0	0.0	0
ENSG00000141425.18	4	0	0	0	5.6286142353201285e-05	0.009626194834709167	0
ENSG00000078304.20	7	1	0	1	0.0006691563758067787	0.0670788362622261	1
ENSG00000172731.15	18	12	0	1	0.0005938425310887396	0.03753479942679405	1
ENSG00000159128.16	3	0	0	0	0.00012324373528826982	0.015514511615037918	0
ENSG00000221923.9	2	0	1	2	0.0011895811185240746	0.05329931154847145	1
ENSG00000156976.17	4	0	0	2	0.0002802600502036512	0.025849757716059685	0
ENSG00000112855.17	3	0	0	0	2.1896294128964655e-05	0.00590658700093627	0
ENSG00000293314.2	2	0	0	0	0.0	0.0	0
ENSG00000160613.15	5	0	0	0	0.0014462089166045189	0.03909831494092941	0
ENSG00000156831.9	2	0	0	0	0.0	0.0	0
ENSG00000282034.2	3	0	0	2	2.3598586064688573e-17	0.0	0
ENSG00000165186.12	3	0	0	0	1.7279472123987727e-18	0.0	0
ENSG00000293185.2	2	0	0	0	0.0	0.0	0
ENSG00000055044.11	2	0	0	0	0.0038488139398396015	0.07518328726291656	0
ENSG00000203709.15	2	0	0	0	0.0012220657663419843	0.053636081516742706	0
ENSG00000089335.22	14	0	4	2	0.0001836106093833223	0.04050711169838905	1
ENSG00000163637.13	4	2	0	1	0.0	0.0	1
ENSG00000110917.9	8	0	0	0	0.0002071557828458026	0.02780582197010517	0
ENSG00000138381.10	2	0	0	0	0.0	0.0	0
ENSG00000158571.11	5	0	0	0	0.0007177936495281756	0.025139419361948967	0
ENSG00000167085.14	4	0	0	1	0.0	0.0	0
ENSG00000147416.12	2	0	0	1	5.672818224411458e-05	0.0072531686164438725	0
ENSG00000143799.14	3	0	2	2	0.0053266785107553005	0.11131630837917328	1
ENSG00000115282.21	2	0	0	1	9.426334145246074e-05	0.012243103235960007	0
ENSG00000144028.15	2	0	1	2	0.0006740537937730551	0.026855168864130974	1
ENSG00000116885.18	2	0	0	0	2.7027395844925195e-05	0.007215125020593405	0
ENSG00000263002.8	2	0	0	2	0.0	0.0	0
ENSG00000142687.19	5	0	0	0	9.963336924556643e-05	0.010987428016960621	0
ENSG00000122679.8	2	0	0	0	0.0	0.0	0
ENSG00000103343.13	3	0	1	2	0.0003570761764422059	0.023378673940896988	1
ENSG00000153391.16	2	0	0	0	7.675277447560802e-05	0.01071910560131073	0
ENSG00000063244.14	3	0	0	1	4.430790067999624e-05	0.007964600808918476	0
ENSG00000179909.16	3	2	0	1	0.003586254781112075	0.06510273367166519	1
ENSG00000108342.13	5	0	0	0	0.0024039684794843197	0.06875944882631302	0
ENSG00000148200.17	3	0	0	0	1.9493690363493353e-16	0.0	0
ENSG00000197223.12	4	0	0	0	0.00013721849245484918	0.021985705941915512	0
ENSG00000125835.20	2	0	0	1	7.889663720561657e-06	0.0026996636297553778	0
ENSG00000146856.14	2	0	0	0	9.587698878021911e-05	0.014568297192454338	0
ENSG00000237380.8	2	0	0	0	0.002218416426330805	0.07531572878360748	0
ENSG00000121481.12	2	0	0	1	0.0	0.0	0
ENSG00000006607.14	3	0	1	6	0.0015140966279432178	0.06191641092300415	1
ENSG00000126453.11	3	0	0	0	0.0005298284231685102	0.03801288083195686	0
ENSG00000198515.16	2	0	0	2	0.0	0.0	0
ENSG00000177885.15	5	2	0	2	0.0	0.0	1
ENSG00000114735.10	4	0	0	0	0.0	0.0	0
ENSG00000075188.9	2	0	0	1	0.0	0.0	0
ENSG00000116830.12	2	0	1	2	0.0053502353839576244	0.08435491472482681	1
ENSG00000221968.9	4	3	0	1	0.0001284148165723309	0.01129956915974617	1
ENSG00000014216.16	5	1	0	2	0.0018175147706642747	0.05068736523389816	1
ENSG00000156531.18	3	0	0	0	1.028186375151563e-06	0.0014761511702090502	0
ENSG00000115896.17	3	0	0	3	3.172589640598744e-05	0.006603708490729332	0
ENSG00000171863.15	2	0	0	0	0.0	0.0	0
ENSG00000266964.6	5	0	0	0	0.0013202645350247622	0.06230243667960167	0
ENSG00000132423.12	2	0	0	0	1.1097334208898246e-05	0.002714878413826227	0
ENSG00000254929.6	3	0	0	0	4.3972990846490406e-17	0.0	0
ENSG00000172375.14	2	0	0	1	5.054092184764158e-07	0.0009850714122876525	0
ENSG00000162552.15	3	0	0	0	1.811092261050362e-05	0.004538638051599264	0
ENSG00000150347.17	3	0	0	1	0.00044750593951903284	0.02668413333594799	0
ENSG00000159461.15	2	0	0	0	0.0	0.0	0
ENSG00000110851.12	3	0	0	0	3.6053689393360827e-17	0.0	0
ENSG00000119927.14	2	0	0	1	4.595018253894523e-06	0.0024860436096787453	0
ENSG00000102743.16	3	0	0	1	1.3657311087344573e-17	0.0	0
ENSG00000136450.13	5	0	0	1	0.0005766999092884362	0.04049762710928917	0
ENSG00000070010.19	4	0	0	0	0.00015757673827465624	0.023126639425754547	0
ENSG00000100147.14	2	0	0	0	0.0	0.0	0
ENSG00000100221.11	4	0	0	0	0.0	0.0	0
ENSG00000167384.11	4	0	0	2	4.937255198456114e-06	0.0025234492495656013	0
ENSG00000186088.16	3	0	0	0	0.0004222415736876428	0.03090572915971279	0
ENSG00000132510.11	5	0	0	0	0.0	0.0	0
ENSG00000105819.15	10	3	2	2	0.00025804140022955835	0.019580530002713203	1
ENSG00000165804.16	2	0	0	1	0.0	0.0	0
ENSG00000197417.9	2	0	0	0	0.0	0.0	0
ENSG00000175354.20	4	0	0	1	0.00011434075713623315	0.01682760939002037	0
ENSG00000154309.9	2	0	0	0	0.0	0.0	0
ENSG00000076321.11	2	0	0	4	0.0	0.0	0
ENSG00000197111.16	19	0	0	1	0.004175903275609016	0.10463697463274002	0
ENSG00000164051.14	4	0	0	0	1.9344122847542167e-05	0.006232840474694967	0
ENSG00000196218.15	8	0	4	3	0.001266586477868259	0.052049338817596436	1
ENSG00000147364.17	6	0	0	0	9.298699296778068e-05	0.017397763207554817	0
ENSG00000163521.16	2	0	0	0	0.0	0.0	0
ENSG00000172943.21	5	0	0	2	1.3308933375810739e-05	0.005107284523546696	0
ENSG00000149970.16	6	0	0	0	4.102691309526563e-05	0.008150030858814716	0
ENSG00000101974.15	3	0	0	2	1.4207477079253295e-06	0.001195211079902947	0
ENSG00000085982.16	7	2	0	1	0.002991463989019394	0.09254997223615646	1
ENSG00000109846.9	8	0	0	0	0.0025109299458563328	0.10127051174640656	0
ENSG00000183955.14	2	0	0	0	0.0	0.0	0
ENSG00000144959.11	6	0	0	0	0.0038569679018110037	0.05439463630318642	0
ENSG00000181019.13	3	0	0	0	0.00016253863577730954	0.021117663010954857	0
ENSG00000182175.15	8	0	0	0	0.0011673899134621024	0.07174286991357803	0
ENSG00000141556.22	12	0	0	0	0.00013778553693555295	0.016835831105709076	0
ENSG00000139684.15	3	0	0	0	7.125427509890869e-05	0.012154679745435715	0
ENSG00000168615.13	2	0	0	1	0.00013254405348561704	0.010223827324807644	0
ENSG00000155659.15	2	0	1	2	7.542887760791928e-05	0.009483780711889267	1
ENSG00000165887.12	2	0	0	2	0.0002975870156660676	0.023556500673294067	0
ENSG00000149273.15	4	0	0	0	0.004236978944391012	0.05564224347472191	0
ENSG00000179604.10	2	0	0	0	0.0	0.0	0
ENSG00000100036.13	2	0	0	0	0.0	0.0	0
ENSG00000099194.6	2	0	0	0	0.0	0.0	0
ENSG00000075391.18	6	4	0	1	0.00033079073182307184	0.02405570261180401	1
ENSG00000164934.15	3	0	0	1	5.5789772886782885e-05	0.010263603180646896	0
ENSG00000116977.19	2	0	0	0	3.6556069971993566e-05	0.008109084330499172	0
ENSG00000089682.18	7	6	0	1	7.985412594280206e-06	0.003722859313711524	1
ENSG00000177879.17	4	0	0	1	0.00025883587659336627	0.027000728994607925	0
ENSG00000134013.16	2	0	0	1	0.0	0.0	0
ENSG00000066322.15	3	0	0	0	1.9219882233301178e-05	0.004381678998470306	0
ENSG00000141576.16	2	0	0	1	1.5995644275790255e-07	0.0005652813706547022	0
ENSG00000067369.14	2	0	0	0	0.0	0.0	0
ENSG00000162402.15	2	0	0	1	0.0	0.0	0
ENSG00000074054.21	12	6	0	1	0.002379894256591797	0.05409872159361839	1
ENSG00000022976.16	4	0	0	0	0.00033852338674478233	0.03811854124069214	0
ENSG00000139687.17	3	0	0	0	5.9019774198532104e-05	0.01036266703158617	0
ENSG00000225138.8	2	0	0	0	0.0	0.0	0
ENSG00000160685.14	4	0	0	0	0.0	0.0	0
ENSG00000060138.13	5	2	0	1	0.001875802525319159	0.06342825293540955	1
ENSG00000157429.16	2	0	0	2	2.4785285859252326e-06	0.0013778822030872107	0
ENSG00000182944.18	9	2	0	2	0.0009147529490292072	0.036995384842157364	1
ENSG00000106701.13	3	0	1	2	0.0008121185819618404	0.044578660279512405	1
ENSG00000205795.5	2	0	0	0	0.0	0.0	0
ENSG00000196547.15	3	0	0	0	0.0003230375878047198	0.015829116106033325	0
ENSG00000112305.15	2	0	0	1	6.431583642552141e-06	0.003033720189705491	0
ENSG00000197150.13	6	2	1	2	0.005401468835771084	0.08465630561113358	1
ENSG00000170801.10	2	0	0	1	0.00011314767471048981	0.011569170281291008	0
ENSG00000102967.12	2	0	0	0	0.0	0.0	0
ENSG00000063046.18	2	0	0	1	1.1726295952030341e-06	0.0012359761167317629	0
ENSG00000196367.15	8	4	0	1	0.003301644930616021	0.11095540970563889	1
ENSG00000165629.20	2	0	0	0	7.879006602706795e-08	0.0002710802073124796	0
ENSG00000204634.13	2	0	0	2	3.0131570838420885e-06	0.0016869608080014586	0
ENSG00000168288.13	2	0	0	0	0.0	0.0	0
ENSG00000109501.15	2	0	0	0	0.0005869951564818621	0.03250829130411148	0
ENSG00000179119.15	2	0	0	0	7.270395872183144e-05	0.010249403305351734	0
ENSG00000168556.7	2	0	0	0	0.0014049983583390713	0.04764033108949661	0
ENSG00000126903.16	4	0	0	0	1.3313332601683214e-05	0.005549296736717224	0
ENSG00000197694.19	4	0	0	3	0.00020442424283828586	0.019697172567248344	0
ENSG00000107959.17	6	0	0	2	7.286135223694146e-05	0.012355946935713291	0
ENSG00000197183.15	6	0	0	0	0.008258122950792313	0.1083725243806839	0
ENSG00000105879.13	2	0	0	0	0.004176539834588766	0.06000807136297226	0
ENSG00000163781.14	2	0	0	1	4.337412246968597e-05	0.009109649807214737	0
BambuGene36248	2	0	0	0	5.216590943746269e-05	0.010533853434026241	0
ENSG00000156735.11	2	0	0	0	4.341405656305142e-05	0.009096109308302402	0
ENSG00000010319.7	2	0	0	2	0.0	0.0	0
ENSG00000087586.18	6	0	0	1	4.989138324162923e-05	0.013883750885725021	0
ENSG00000028116.18	5	0	0	1	0.00010953958553727716	0.018622370436787605	0
ENSG00000255561.7	3	0	0	0	0.00030537130078300834	0.022750411182641983	0
ENSG00000293428.2	9	0	0	0	1.4500047658497273e-17	0.0	0
ENSG00000133884.11	4	2	0	1	0.00346766272559762	0.06824938952922821	1
ENSG00000114867.22	8	0	0	3	0.0001894016022561118	0.01897214725613594	0
ENSG00000135821.20	8	0	0	0	0.0034133936278522015	0.09770651906728745	0
ENSG00000284691.1	3	0	0	1	1.563912002973587e-17	0.0	0
ENSG00000149564.12	3	0	1	2	0.00032352935522794724	0.025985371321439743	1
ENSG00000164118.13	4	0	0	0	4.761885793413967e-05	0.007974063977599144	0
ENSG00000170234.13	3	2	0	1	0.0007092030718922615	0.03303675353527069	1
ENSG00000164654.16	5	0	0	0	0.0004041660577058792	0.02753625065088272	0
ENSG00000138190.17	2	0	0	1	1.2180919384263689e-06	0.001021933858282864	0
ENSG00000127418.15	2	0	0	2	0.0	0.0	0
ENSG00000112118.20	2	0	0	0	0.0	0.0	0
ENSG00000163743.14	5	1	0	1	0.00551185104995966	0.05371550843119621	1
ENSG00000152430.19	4	0	0	0	1.7985355952987447e-05	0.005318641662597656	0
ENSG00000129116.20	12	6	0	1	0.0013999290531501174	0.06421562284231186	1
ENSG00000171530.15	2	0	0	0	0.00021491067309398204	0.015278827399015427	0
ENSG00000100888.15	5	0	0	4	0.0006995692383497953	0.032247211784124374	0
ENSG00000197323.12	3	0	0	3	0.0015092133544385433	0.050897423177957535	0
ENSG00000161551.15	5	0	0	2	2.1133335394551978e-05	0.00487395329400897	0
ENSG00000136160.17	2	0	0	1	5.641191819449887e-05	0.00975162535905838	0
ENSG00000121057.13	3	0	0	1	0.0010466459207236767	0.035183265805244446	0
ENSG00000185436.12	2	0	0	0	2.5566312615410425e-05	0.006651471834629774	0
ENSG00000101158.15	7	0	0	0	0.0014641081215813756	0.06274057179689407	0
ENSG00000151150.22	6	2	1	5	0.002583429915830493	0.08028793334960938	1
ENSG00000260456.7	2	0	0	0	0.00045557969133369625	0.02968967892229557	0
ENSG00000103035.11	2	0	0	1	0.00025817780988290906	0.022315656766295433	0
ENSG00000131016.17	3	0	0	0	4.064724998897873e-05	0.010207290761172771	0
ENSG00000110717.13	2	0	0	0	2.14680731005501e-05	0.004488357342779636	0
ENSG00000153317.15	3	0	0	4	0.0004621865809895098	0.026361143216490746	0
ENSG00000099901.18	3	0	0	1	0.00025136175099760294	0.020938690751791	0
ENSG00000103710.11	4	2	0	1	0.008011091500520706	0.07312925159931183	1
ENSG00000131653.14	3	0	0	0	4.689042047101798e-17	0.0	0
ENSG00000175221.16	3	0	0	1	4.200933835818432e-05	0.0074255866929888725	0
ENSG00000111737.12	3	0	0	1	5.911546171028209e-17	0.0	0
ENSG00000168724.18	6	2	1	2	0.00034417680581100285	0.035916347056627274	1
ENSG00000146587.18	2	0	0	0	0.0	0.0	0
ENSG00000189308.11	3	0	0	0	0.000568275572732091	0.0382479652762413	0
ENSG00000122643.24	4	0	0	0	2.802308154059574e-05	0.007749021053314209	0
ENSG00000186439.16	6	0	0	0	0.0016105282120406628	0.07516195625066757	0
ENSG00000196670.14	2	0	0	2	2.920150654972531e-05	0.0060600037686526775	0
ENSG00000240038.8	2	0	0	0	0.0	0.0	0
ENSG00000104856.15	2	0	0	2	5.284680355543969e-07	0.0009270202135667205	0
ENSG00000196177.13	2	0	0	3	1.821215482777916e-05	0.00493522547185421	0
ENSG00000144580.15	3	0	0	0	0.00022339998395182192	0.019996805116534233	0
ENSG00000148700.15	3	0	0	0	3.216797995264642e-05	0.007395469583570957	0
ENSG00000164619.10	2	0	0	1	1.0648011993907858e-05	0.002571319229900837	0
ENSG00000130810.20	2	0	0	0	0.0	0.0	0
ENSG00000124731.14	2	0	0	1	0.0	0.0	0
ENSG00000267106.10	2	0	0	0	0.0	0.0	0
ENSG00000115504.15	3	1	0	1	0.0012009207857772708	0.038376353681087494	1
ENSG00000215440.12	3	0	0	0	6.139547622296959e-06	0.0027146085631102324	0
ENSG00000112773.16	3	0	0	0	3.628747435868718e-05	0.010178139433264732	0
ENSG00000115365.13	4	0	0	0	4.3616979382932186e-05	0.01044579315930605	0
ENSG00000008853.18	7	2	0	2	4.495235771173611e-06	0.0033570840023458004	1
ENSG00000159079.19	3	0	0	0	0.00042222902993671596	0.03668280690908432	0
ENSG00000232630.1	2	0	0	0	0.0	0.0	0
ENSG00000100336.18	3	0	0	0	9.450408217471864e-19	0.0	0
ENSG00000196187.12	2	0	0	0	0.0	0.0	0
ENSG00000155085.16	4	0	0	0	0.00017098878743126988	0.02119918167591095	0
ENSG00000162772.18	2	0	0	1	0.00022293931397143751	0.014813488349318504	0
ENSG00000280893.1	2	0	0	0	0.0	0.0	0
ENSG00000107882.12	7	0	0	0	0.0019354982068762183	0.061452288180589676	0
ENSG00000100578.18	3	0	0	0	0.0009542700718156993	0.05315980687737465	0
ENSG00000143013.13	4	2	0	1	0.0	0.0	1
ENSG00000151445.16	3	0	0	0	7.289937775346158e-18	0.0	0
ENSG00000162639.16	4	0	0	0	4.11880421324895e-07	0.0008718565804883838	0
ENSG00000005893.17	4	0	0	0	0.003934293519705534	0.07065866887569427	0
ENSG00000188452.15	2	0	0	1	0.000262115296209231	0.01904427260160446	0
ENSG00000103066.13	4	0	0	0	0.0013620120007544756	0.037248969078063965	0
ENSG00000184719.13	3	0	0	1	0.00011880396777996793	0.015314866788685322	0
ENSG00000172725.14	4	0	0	0	0.0	0.0	0
ENSG00000130985.17	3	1	0	1	0.0010991609888151288	0.023975679650902748	1
ENSG00000128973.13	2	0	0	0	0.0003627643163781613	0.01732584275305271	0
ENSG00000159459.12	3	0	0	0	0.0044774869456887245	0.05849382281303406	0
ENSG00000184887.14	4	0	0	3	8.432551112491637e-05	0.012814882211387157	0
ENSG00000119004.17	5	0	0	1	5.456879080156796e-05	0.009927294217050076	0
ENSG00000112701.18	6	0	0	0	0.001376464730128646	0.07245048880577087	0
ENSG00000038382.23	7	2	3	7	0.005887752398848534	0.08948183059692383	1
ENSG00000080854.16	8	0	0	0	3.8138958778047806e-17	0.0	0
ENSG00000186814.15	4	0	0	0	0.006876701954752207	0.08077529817819595	0
ENSG00000111785.21	5	0	0	0	3.399653724045493e-05	0.007702067960053682	0
ENSG00000188716.6	3	0	0	1	0.0001395611761836335	0.015534453094005585	0
ENSG00000145794.17	2	0	0	3	0.0	0.0	0
ENSG00000015479.20	6	0	0	0	0.00021527367061935365	0.02422061562538147	0
ENSG00000110422.12	3	0	0	1	2.788680603771354e-06	0.0022933778818696737	0
ENSG00000128294.16	2	0	0	0	0.0	0.0	0
ENSG00000127191.18	3	0	0	0	4.66894486693921e-17	0.0	0
ENSG00000138670.19	2	0	0	0	0.0	0.0	0
ENSG00000171132.14	2	0	0	0	0.0	0.0	0
ENSG00000155506.19	4	0	0	1	5.467597293318249e-05	0.009518384002149105	0
ENSG00000158805.12	6	0	0	0	5.065100049250759e-05	0.011262847110629082	0
ENSG00000159111.13	3	0	0	0	3.550296605681069e-05	0.007440358400344849	0
ENSG00000105948.13	2	1	0	1	2.2543532395502552e-05	0.00535927526652813	1
ENSG00000149925.22	6	0	0	0	5.986512405797839e-05	0.01411103643476963	0
ENSG00000183020.15	2	0	0	0	0.0	0.0	0
ENSG00000115947.14	12	9	0	1	5.016681461711414e-05	0.008059442974627018	1
ENSG00000006432.16	3	0	0	0	1.036603023665651e-16	0.0	0
ENSG00000127081.15	2	0	0	2	0.0	0.0	0
ENSG00000071051.14	2	0	0	3	0.0	0.0	0
ENSG00000149131.17	3	0	0	1	0.00020295949070714414	0.019425418227910995	0
ENSG00000136002.21	6	0	0	0	3.257168253098621e-17	0.0	0
ENSG00000135317.14	11	2	2	2	4.618566526914947e-05	0.006943458691239357	1
ENSG00000215068.11	8	0	0	0	7.863716018619016e-05	0.01744697242975235	0
ENSG00000144559.11	2	0	0	0	1.1280370699751074e-06	0.0013424201169982553	0
ENSG00000139793.21	6	0	0	2	7.1828362706583e-05	0.015414813533425331	0
ENSG00000197771.13	2	0	0	0	3.6875536579827894e-07	0.0007170812459662557	0
ENSG00000131981.16	4	0	0	0	0.0014031348982825875	0.052464112639427185	0
ENSG00000203993.8	2	0	0	0	0.0	0.0	0
ENSG00000198825.15	4	0	0	0	0.0011392754968255758	0.061911553144454956	0
ENSG00000184811.4	3	0	0	0	1.3587234620595765e-18	0.0	0
ENSG00000116199.12	2	0	0	0	0.0	0.0	0
ENSG00000144320.14	2	0	0	0	7.595200258947443e-06	0.0037028458900749683	0
ENSG00000138735.16	3	0	0	1	4.698042175732553e-06	0.0026667234487831593	0
ENSG00000163686.15	2	0	0	1	0.0	0.0	0
ENSG00000075399.14	4	0	0	0	0.0003103858616668731	0.022378047928214073	0
ENSG00000133119.13	2	0	0	1	1.4222678146325052e-05	0.0036275724414736032	0
ENSG00000156482.11	2	0	0	1	0.0	0.0	0
ENSG00000129473.11	2	0	0	1	0.0	0.0	0
ENSG00000168569.8	2	0	0	0	0.00022967634140513837	0.012475288473069668	0
ENSG00000083844.11	4	0	0	0	0.0	0.0	0
ENSG00000141480.18	3	0	0	1	0.00015200054622255266	0.018933266401290894	0
